"terms";"clusters"
"#-bad";25
"#-blind";63
"#-certain";72
"#-difficult";66
"#-good";3
"#-proud";36
"#-surprised";40
"#-tall";61
"admirable";22
"affectionate";28
"afraid";18
"agreeable";51
"amusing";48
"angry";45
"anxious";86
"artificial";39
"ashamed";23
"awful";68
"awkward";45
"bad";34
"beautiful";29
"big";27
"blind";82
"bright";29
"brilliant";36
"busy";11
"calm";77
"capable";28
"careful";55
"cautious";63
"certain";8
"childish";63
"chubby";53
"clean";47
"clever";64
"cold";35
"comfortable";84
"comical";69
"compassionate";48
"complicated";63
"conceited";9
"confident";57
"confused";52
"considerate";22
"cool";62
"crazy";14
"critical";3
"cruel";24
"curious";76
"dangerous";80
"decent";36
"delighted";78
"delightful";74
"devoted";23
"difficult";24
"direct";12
"disappointed";43
"distinguished";50
"disturbed";78
"eager";63
"elderly";33
"embarrassing";73
"energetic";63
"enthusiastic";65
"excellent";85
"excited";77
"experienced";11
"expressive";2
"extraordinary";38
"fair";40
"faithful";57
"famous";72
"fascinating";5
"fat";30
"fine";10
"foolish";75
"fortunate";12
"friendly";48
"furious";77
"generous";78
"gentle";57
"good";79
"gorgeous";77
"great";79
"handsome";9
"happy";82
"hard";49
"harmless";7
"helpless";84
"honest";21
"humorous";63
"important";62
"inexperienced";62
"innocent";67
"interested";77
"interesting";56
"joyful";77
"lazy";63
"liberal";28
"little";46
"lively";39
"lonely";44
"loud";42
"middle-aged";41
"natural";49
"neat";57
"nervous";27
"nice";26
"old";79
"old-fashioned";50
"open";37
"ordinary";72
"original";59
"persuasive";57
"pleasant";58
"poor";76
"popular";20
"powerful";84
"practical";63
"pretty";17
"private";17
"professional";13
"proper";4
"reasonable";12
"remarkable";40
"rich";60
"short";30
"strange";71
"strong";13
"sweet";54
"tall";32
"thin";6
"unhappy";31
"useful";72
"valuable";65
"violent";41
"warm";26
"well-known";31
"worthy";42
"young";46
"lucky";68
"rude";20
"conscientious";43
"plain";43
"sad";53
"weak";32
"youthful";82
"suspicious";63
"terrific";21
"cleaned";14
"quiet";27
"disgusting";19
"rough";81
"glad";14
"lovely";73
"smart";81
"sensible";1
"terrible";67
"loyal";63
"unlucky";70
"obnoxious";66
"wonderful";15
"impressive";83
"sensitive";70
"slim";70
"stupid";83
"thoughtful";7
"romantic";16
"productive";61
"proud";25
"seductive";61
"serious";48
"wise";34
"hostile";5
"prompt";5
"respectable";63
"independent";80
"respectful";52
"playful";19
"stable";63
"strict";78
"talkative";78
"tiny";78
"unusual";77
"sleepy";77
"straightforward";77
"tough";77
"troubled";77
"warm-hearted";77
"punctual";50
"unreasonable";16
"social";28
