"clusters"
96
57
68
39
8
100
96
10
104
59
54
55
64
88
60
14
24
39
53
35
11
54
66
81
60
9
63
41
64
54
33
1
27
95
76
47
98
32
7
62
50
71
91
52
4
73
18
62
67
89
54
50
64
9
2
79
42
23
89
57
67
29
55
59
17
87
71
104
70
65
64
53
25
25
94
96
37
16
62
50
35
93
63
86
14
85
39
73
54
24
69
27
72
70
92
91
23
30
53
5
26
51
76
94
45
57
82
15
15
12
48
21
83
81
102
72
42
31
78
45
34
99
82
106
29
54
51
65
91
37
17
36
89
43
14
38
19
95
49
31
49
11
3
100
94
60
23
54
89
101
2
80
39
94
51
62
105
1
7
48
101
46
56
97
37
30
93
46
92
96
17
76
14
48
13
59
77
76
48
53
14
58
74
10
88
12
103
28
42
7
45
23
42
106
89
22
44
64
43
50
84
37
63
6
20
52
5
4
43
20
105
75
1
41
101
83
67
92
61
75
58
5
27
90
4
55
40
99
