"terms";"clusters"
"#-bold";59
"#-clever";11
"#-good";83
"#-natural";11
"#-old";11
"#-pleasant";26
"#-polite";54
"#-sensible";46
"#-surprised";82
"#-tough";59
"#-unusual";46
"accomplished";53
"adventurous";70
"affectionate";32
"afraid";43
"agreeable";64
"alert";27
"ambitious";5
"angry";37
"anxious";14
"artificial";17
"athletic";46
"attentive";4
"awful";33
"awkward";13
"bad";87
"beautiful";68
"big";9
"bitter";17
"blind";11
"bold";3
"bright";62
"busy";68
"calm";47
"capable";21
"certain";71
"charming";86
"cheerful";82
"childish";83
"chubby";81
"clean";88
"clever";11
"cold";49
"comfortable";7
"conceited";82
"confused";77
"considerate";46
"cool";57
"cruel";35
"curious";7
"dangerous";86
"decent";57
"delighted";35
"delightful";28
"dependent";42
"depressed";54
"devoted";15
"difficult";14
"direct";46
"dishonest";54
"distinguished";42
"dumb";1
"eager";84
"elderly";24
"evil";69
"excellent";29
"extraordinary";36
"fair";8
"faithful";45
"familiar";53
"fascinating";54
"fat";20
"feminine";46
"fine";66
"foolish";16
"friendly";47
"generous";6
"gentle";48
"genuine";11
"glad";43
"good";18
"good-natured";28
"gorgeous";11
"graceful";82
"gracious";29
"grateful";51
"great";18
"handsome";63
"happy";25
"hard";62
"honest";19
"hopeful";69
"humorous";54
"important";40
"impressive";45
"independent";47
"inexperienced";26
"innocent";2
"intellectual";22
"interested";72
"interesting";61
"jealous";41
"joyful";23
"kind";87
"little";12
"lively";72
"logical";56
"lonely";37
"loud";84
"lovely";79
"loving";76
"mature";33
"natural";49
"nervous";82
"nice";7
"observant";54
"old";18
"old-fashioned";54
"open";48
"ordinary";21
"original";44
"plain";6
"pleasant";81
"pleased";39
"poor";18
"powerful";60
"pretty";67
"private";10
"proper";16
"prosperous";84
"quiet";78
"rebellious";22
"reckless";24
"religious";54
"remarkable";83
"respectable";72
"respectful";52
"rough";58
"sad";51
"selfish";72
"sensible";11
"serious";28
"short";55
"smart";67
"social";20
"strange";30
"strong";50
"stubborn";31
"sweet";49
"tall";85
"terrible";75
"thankful";54
"thoughtful";66
"unusual";40
"useful";25
"worthy";30
"young";18
"sensitive";79
"brilliant";34
"uncomfortable";65
"youthful";14
"punctual";37
"modest";70
"motherly";16
"warm";62
"unhappy";52
"proud";80
"satisfied";82
"weak";73
"irritable";23
"surprised";13
"sympathetic";88
"violent";61
"tough";77
"tolerant";42
"neat";23
"polite";15
"ridiculous";31
"wonderful";1
"rich";65
"presentable";11
"spontaneous";11
"troubled";11
"valuable";60
"wealthy";11
"stable";74
"popular";46
"scared";57
"prominent";82
"rude";82
"slender";82
"tiny";5
"wise";47
"sociable";38
"thin";4
