"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";1;1;0;0;1;"#-afraid";0;"#-afraid";0,789500278864192;"#-afraid";268;"#-afraid";4,15913589566284e-05;"#-afraid";0,746272683143616
"#-agreeable";0;0;0;0;0;"#-agreeable";0;"#-agreeable";0,808979696675568;"#-agreeable";220;"#-agreeable";6,73669067451451e-05;"#-agreeable";0,766675233840942
"#-angry";0;0;0;0;0;"#-angry";0;"#-angry";0,778869939002062;"#-angry";292;"#-angry";2,97462496295202e-05;"#-angry";0,745855748653412
"#-caring";4;4;1;2033;1;"#-caring";0,0424807575546104;"#-caring";0,801202542383771;"#-caring";238,5;"#-caring";5,68268703693337e-05;"#-caring";0,769554316997528
"#-consistent";0;0;0;0;0;"#-consistent";0;"#-consistent";0,97753879704164;"#-consistent";21;"#-consistent";0,00193236714975845;"#-consistent";0,625
"#-curious";0;0;1;990;0;"#-curious";0,0066690653000796;"#-curious";0,802202382937667;"#-curious";232,5;"#-curious";5,89173299406605e-05;"#-curious";0,764087080955505
"#-dependent";0;0;0;0;0;"#-dependent";0;"#-dependent";0,795391973282722;"#-dependent";254;"#-dependent";4,74654110210334e-05;"#-dependent";0,760060966014862
"#-disturbed";0;0;0;0;0;"#-disturbed";0;"#-disturbed";0,839119333990806;"#-disturbed";172;"#-disturbed";0,000147299797853088;"#-disturbed";0,779412388801575
"#-forgetful";1;1;0;0;1;"#-forgetful";0;"#-forgetful";0,817681362525199;"#-forgetful";210;"#-forgetful";7,32123489221792e-05;"#-forgetful";0,778276383876801
"#-good";7;7;5;1438;1;"#-good";0,138683494674262;"#-good";0,839365622611216;"#-good";161;"#-good";0,000331575704196217;"#-good";0,788850824038188
"#-happy";0;0;0;0;0;"#-happy";0;"#-happy";0,776428786533959;"#-happy";302;"#-happy";2,75810880949076e-05;"#-happy";0,755945920944214
"#-hard";0;0;1;2394;0;"#-hard";0,35827048102185;"#-hard";0,836877763834676;"#-hard";154,5;"#-hard";0,000175345795263159;"#-hard";0,788377523422241
"#-kind";0;0;1;101;0;"#-kind";0,00205024950883015;"#-kind";0,796548188527518;"#-kind";250,5;"#-kind";4,9559943584518e-05;"#-kind";0,762340128421783
"#-little";0;0;2;1632;0;"#-little";0,42014895777683;"#-little";0,84858096390707;"#-little";147,666666666667;"#-little";0,000432105656118875;"#-little";0,786478221416474
"#-mean";7;7;2;4038,5;1;"#-mean";0,14810711226736;"#-mean";0,809133457846111;"#-mean";219,333333333333;"#-mean";9,62787178839102e-05;"#-mean";0,767704804738363
"#-proud";3;3;1;9331;1;"#-proud";0,940643306164;"#-proud";0,850291953132693;"#-proud";169,5;"#-proud";0,000785094391681295;"#-proud";0,754141956567764
"#-respectful";0;0;0;0;0;"#-respectful";0;"#-respectful";0,783878436228096;"#-respectful";279;"#-respectful";3,63419187349867e-05;"#-respectful";0,754128217697144
"#-sincere";0;0;0;0;0;"#-sincere";0;"#-sincere";0,820259410924873;"#-sincere";202;"#-sincere";7,62883577862949e-05;"#-sincere";0,783903121948242
"#-strong";3;3;0;0;1;"#-strong";0;"#-strong";0,840195026792521;"#-strong";161;"#-strong";0,000153276090418012;"#-strong";0,776053965091705
"#-surprised";0;0;0;0;0;"#-surprised";0;"#-surprised";0,823759994619128;"#-surprised";201;"#-surprised";8,03599631190064e-05;"#-surprised";0,782863855361938
"#-trusted";0;0;0;0;0;"#-trusted";0;"#-trusted";0,778841093706143;"#-trusted";291;"#-trusted";2,97352997191117e-05;"#-trusted";0,74489951133728
"#-understanding";0;0;0;0;0;"#-understanding";0;"#-understanding";0,847817857835781;"#-understanding";126;"#-understanding";0,000206081945536142;"#-understanding";0,78216165304184
"#-unusual";0;0;1;830;0;"#-unusual";0,2846027385314;"#-unusual";0,842213482767092;"#-unusual";150,5;"#-unusual";0,000182385683351426;"#-unusual";0,789891988039017
"#-well";0;0;0;0;0;"#-well";0;"#-well";0,796068338296037;"#-well";243;"#-well";5,21913106110618e-05;"#-well";0,757829189300537
"#-young";0;0;0;0;0;"#-young";0;"#-young";0,809540297442579;"#-young";217;"#-young";6,94570336799076e-05;"#-young";0,781023919582367
"accomplished";0;0;0;0;0;"accomplished";0;"accomplished";0,869539944209466;"accomplished";73;"accomplished";0,00065234845443597;"accomplished";0,800642788410187
"active";6;3;4;1842,25;0,5;"active";0,171069754701068;"active";0,804166387783285;"active";229,2;"active";0,000163840857303466;"active";0,76520346403122
"admirable";0;0;0;0;0;"admirable";0;"admirable";0,803105557949514;"admirable";231;"admirable";5,68971689171688e-05;"admirable";0,756128311157227
"adventurous";1;1;2;3014;1;"adventurous";0,297949504630095;"adventurous";0,828161590799463;"adventurous";179,666666666667;"adventurous";0,000244929968179767;"adventurous";0,774771213531494
"affectionate";0;0;1;449;0;"affectionate";-0,00203220550486005;"affectionate";0,815083623394719;"affectionate";210,5;"affectionate";7,24458336132064e-05;"affectionate";0,781730592250824
"afraid";3;3;11;770,818181818182;1;"afraid";0,0392368305427382;"afraid";0,798884739785439;"afraid";245,416666666667;"afraid";6,70473342958153e-05;"afraid";0,765715758005778
"agreeable";8;8;3;2726,33333333333;1;"agreeable";0,158341954325137;"agreeable";0,804251176643796;"agreeable";223,25;"agreeable";0,000105542680744306;"agreeable";0,759430274367332
"alert";0;0;0;0;0;"alert";0;"alert";0,854608984173437;"alert";97;"alert";0,000328311318940842;"alert";0,815970182418823
"alone";13;11;30;325,666666666667;0,846153846153846;"alone";0,0425350615040217;"alone";0,805782145831288;"alone";234,967741935484;"alone";0,000171956860091467;"alone";0,764963228856364
"amazing";0;0;2;1274;0;"amazing";0,457453995767485;"amazing";0,85396472227904;"amazing";138;"amazing";0,000552443261572913;"amazing";0,761846045653025
"ambitious";0;0;0;0;0;"ambitious";0;"ambitious";0,863972895078361;"ambitious";82;"ambitious";0,000607254669113678;"ambitious";0,799423933029175
"amusing";0;0;1;58;0;"amusing";0,00507863628947991;"amusing";0,778620245321788;"amusing";289;"amusing";3,00376904099858e-05;"amusing";0,743645757436752
"angry";4;3;5;798,4;0,75;"angry";0,00848890274000809;"angry";0,79629666617333;"angry";253;"angry";4,95486255728345e-05;"angry";0,758902857700984
"anxious";0;0;7;1185,14285714286;0;"anxious";0,0665143078540558;"anxious";0,806243727208932;"anxious";228,625;"anxious";8,42269582393462e-05;"anxious";0,770239196717739
"appreciated";0;0;0;0;0;"appreciated";0;"appreciated";0,792452783001186;"appreciated";259;"appreciated";4,56375163817823e-05;"appreciated";0,768604874610901
"ashamed";0;0;2;2656,5;0;"ashamed";0,0217379459570699;"ashamed";0,80248684363291;"ashamed";239;"ashamed";6,00116853712224e-05;"ashamed";0,76284917195638
"athletic";1;1;0;0;1;"athletic";0;"athletic";0,847542292521622;"athletic";137;"athletic";0,000186621779859485;"athletic";0,801486551761627
"awake";2;2;4;1694,25;1;"awake";0,0137579816695474;"awake";0,80729730689057;"awake";230,8;"awake";7,60551072277239e-05;"awake";0,774737417697906
"awful";0;0;2;1270,5;0;"awful";-3,76647150250875e-05;"awful";0,782545048625451;"awful";282,333333333333;"awful";3,45803323115175e-05;"awful";0,752649823824564
"awkward";0;0;3;2377,33333333333;0;"awkward";0,38113222366917;"awkward";0,840473887427651;"awkward";182,5;"awkward";0,000825948360044358;"awkward";0,753299847245216
"bad";8;5;30;327,9;0,625;"bad";0,0423080929311483;"bad";0,814249491627751;"bad";213,193548387097;"bad";0,000234054811790267;"bad";0,769552063557409
"beautiful";0;0;6;1628,33333333333;0;"beautiful";0,19321266164776;"beautiful";0,806986704071174;"beautiful";234,571428571429;"beautiful";0,000295782243430212;"beautiful";0,750009196145194
"big";0;0;0;0;0;"big";0;"big";0,863078405903606;"big";88;"big";0,000512623796903334;"big";0,819681584835052
"bitter";0;0;2;2793,5;0;"bitter";0,127835266984905;"bitter";0,809195552254049;"bitter";223,333333333333;"bitter";9,25733857549523e-05;"bitter";0,766449828942617
"blind";15;12;62;120,612903225806;0,8;"blind";0,00658731856266177;"blind";0,798556448766069;"blind";246,333333333333;"blind";6,36070861979984e-05;"blind";0,764115063917069
"bold";3;3;11;775,090909090909;1;"bold";0,0474320713248636;"bold";0,813360484960338;"bold";210,75;"bold";0,000113512676973452;"bold";0,774043803413709
"brave";4;4;8;900,125;1;"brave";0,0484251743911774;"brave";0,815006014482371;"brave";205;"brave";0,000123135349393296;"brave";0,772870639959971
"bright";20;17;33;295,636363636364;0,85;"bright";0,0675685171246409;"bright";0,814682823474452;"bright";217,382352941176;"bright";0,00012141419238378;"bright";0,749916407991858
"brilliant";0;0;1;3404;0;"brilliant";0,10416666511959;"brilliant";0,817781622348406;"brilliant";203;"brilliant";0,000102001461733253;"brilliant";0,769250869750977
"busy";5;5;8;947,25;1;"busy";0,0143567792632;"busy";0,794707642854303;"busy";256,333333333333;"busy";5,37446679259953e-05;"busy";0,756520118978289
"calm";0;0;2;3690;0;"calm";0,100125588709735;"calm";0,805898975834631;"calm";227,666666666667;"calm";8,3358639463172e-05;"calm";0,773306628068288
"careful";0;0;2;1434;0;"careful";1,83614646816902;"careful";0,899216724520756;"careful";89,3333333333333;"careful";0,000257196232068921;"careful";0,539887070655823
"careless";0;0;1;8149;0;"careless";0,24511800021528;"careless";0,812790393859427;"careless";216;"careless";0,000107462385279685;"careless";0,774925976991653
"caring";3;3;0;0;1;"caring";0;"caring";0,796789767717545;"caring";242;"caring";5,25292017197027e-05;"caring";0,755360722541809
"cautious";0;0;1;173;0;"cautious";-0,00619333803147004;"cautious";0,788192716027413;"cautious";271;"cautious";4,05270867540979e-05;"cautious";0,757233619689942
"certain";10;9;20;477;0,9;"certain";0,0791533576007525;"certain";0,814564983637837;"certain";218,333333333333;"certain";0,000173187869420031;"certain";0,764781035128094
"charming";0;0;5;1136,8;0;"charming";0,00849882979109804;"charming";0,802502138387247;"charming";237;"charming";5,77457926758985e-05;"charming";0,76530725757281
