"terms";"clusters"
"#-agreeable";98
"#-calm";40
"#-certain";18
"#-difficult";91
"#-good";87
"#-graceful";102
"#-natural";40
"#-old";23
"#-proud";92
"#-surprised";96
"#-thoughtful";34
"#-useful";25
"accomplished";99
"active";64
"admirable";21
"affectionate";80
"afraid";73
"aggravating";40
"agreeable";66
"angry";21
"anxious";22
"artificial";26
"ashamed";47
"attentive";13
"awful";21
"awkward";41
"bad";56
"beautiful";42
"big";21
"bitter";43
"blind";87
"bold";72
"bright";67
"brilliant";11
"busy";8
"capable";39
"careful";88
"cautious";84
"certain";58
"charming";15
"cheap";48
"cheerful";64
"childish";14
"clean";46
"clever";28
"clumsy";87
"cold";20
"comfortable";19
"comical";84
"confused";88
"considerate";77
"cool";74
"courteous";90
"crazy";18
"critical";92
"cruel";14
"curious";2
"decent";14
"delighted";27
"delightful";9
"depressed";63
"desirable";8
"devoted";99
"difficult";24
"disappointed";10
"disrespectful";87
"distinguished";55
"dumb";54
"elderly";94
"embarrassing";88
"entertaining";4
"enthusiastic";8
"evil";91
"excellent";97
"exciting";54
"expressive";53
"extraordinary";83
"fair";37
"faithful";2
"familiar";11
"fat";72
"fine";22
"foolish";13
"fortunate";48
"friendly";44
"funny";73
"generous";32
"gentle";71
"glad";19
"good";100
"good-natured";86
"graceful";95
"gracious";17
"grateful";39
"great";100
"handsome";50
"happy";101
"hard";83
"harmless";3
"healthy";90
"honest";9
"ignorant";78
"impatient";68
"important";31
"impressive";25
"independent";35
"innocent";87
"interested";68
"irritable";14
"jealous";6
"kind";47
"kind-hearted";27
"lazy";21
"little";1
"lively";91
"lonesome";16
"loud";29
"lovely";36
"loving";93
"lucky";74
"mature";25
"mean";62
"natural";81
"nervous";45
"nice";10
"noisy";55
"old";100
"open";38
"ordinary";103
"original";7
"peaceful";39
"plain";33
"pleasant";42
"pleased";64
"poor";100
"popular";87
"pretty";90
"private";20
"productive";73
"professional";11
"proper";87
"prosperous";38
"proud";79
"quiet";97
"rebellious";90
"remarkable";65
"respectful";46
"responsible";85
"rich";22
"sad";3
"sensitive";87
"serious";76
"short";70
"slim";30
"strange";94
"strict";87
"strong";15
"terrible";89
"tired";89
"uncomfortable";30
"unhappy";28
"unusual";93
"violent";7
"warm";61
"weak";69
"worthy";9
"practical";43
"young";60
"sarcastic";64
"warm-hearted";3
"useful";12
"slender";75
"thin";82
"passionate";43
"successful";25
"romantic";52
"dangerous";43
"patient";43
"needy";43
"experienced";43
"furious";16
"surprised";49
"social";57
"tall";5
"witty";40
"old-fashioned";75
"ridiculous";75
"sensible";75
"sweet";75
"muscular";84
"polite";46
"powerful";76
"rough";46
"terrific";84
"intellectual";51
"liberal";51
"stable";51
"offensive";59
"selfish";78
"sleepy";21
"tiny";24
"thoughtful";62
"smart";97
"stupid";14
"superstitious";14
"thankful";14
"wealthy";14
"straightforward";43
"punctual";92
"sloppy";92
