"terms";"clusters"
"#-afraid";23
"#-bad";6
"#-beautiful";31
"#-happy";9
"#-insulting";25
"#-pleasant";14
"#-strong";59
"#-useful";23
"accomplished";25
"active";23
"admirable";23
"affectionate";28
"afraid";16
"agreeable";35
"amusing";59
"angry";32
"anxious";38
"ashamed";48
"attentive";61
"attractive";16
"awake";14
"awkward";6
"bad";4
"beautiful";51
"blind";54
"bright";42
"busy";64
"cautious";11
"certain";33
"charming";47
"cheerful";10
"clever";29
"cold";44
"comfortable";5
"compassionate";32
"competent";37
"considerate";53
"courageous";62
"critical";37
"cruel";32
"curious";7
"dangerous";36
"daring";51
"decent";42
"delighted";41
"delightful";41
"dependent";9
"desirable";16
"distinguished";59
"eager";40
"evil";6
"excellent";24
"extraordinary";26
"fair";13
"faithful";31
"familiar";23
"feminine";54
"fine";47
"forgiving";39
"fortunate";42
"friendly";24
"generous";30
"gentle";1
"genuine";51
"glad";60
"good";52
"good-natured";53
"grateful";21
"great";3
"handsome";35
"happy";44
"honest";22
"important";28
"intelligent";50
"interested";50
"interesting";63
"kind";57
"liberal";27
"little";46
"lively";20
"lovely";17
"lucky";4
"natural";15
"nervous";9
"nice";38
"old";46
"old-fashioned";27
"open";60
"plain";6
"pleasant";29
"poor";52
"proper";55
"quiet";49
"reasonable";22
"respectable";24
"sensible";5
"short";48
"social";23
"strange";43
"thankful";35
"valuable";12
"weak";33
"worthy";24
"unemployed";23
"irritated";23
"foolish";23
"brilliant";23
"unhappy";51
"satisfied";29
"serious";44
"young";52
"concerned";11
"strong";61
"determined";37
"original";2
"wonderful";56
"modest";19
"stupid";58
"rich";48
"useful";50
"entertaining";36
"sweet";45
"romantic";8
"ignorant";23
"prominent";6
"unfair";21
"warm";6
"healthy";9
"sad";34
"thorough";9
"powerful";59
"respectful";39
"thoughtful";39
"neat";51
"pleased";51
"private";51
"straightforward";20
"sincere";18
"opening";28
"suspicious";23
