"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";1;1;1;1522;1;"#-afraid";3,98826401919337;"#-afraid";0,877358054043005;"#-afraid";105;"#-afraid";0,000213851007894671;"#-afraid";0,831207603216171
"#-annoyed";0;0;0;0;0;"#-annoyed";3,55783885273311;"#-annoyed";0,900435180953717;"#-annoyed";52;"#-annoyed";0,000380947006038716;"#-annoyed";0,769375920295715
"#-beautiful";0;0;0;0;0;"#-beautiful";4,30328941336697;"#-beautiful";0,810676789242139;"#-beautiful";202;"#-beautiful";4,38767287866592e-05;"#-beautiful";0,841409087181091
"#-blind";0;0;1;422;0;"#-blind";4,31912764026461;"#-blind";0,834058133654803;"#-blind";177,5;"#-blind";7,20505502031406e-05;"#-blind";0,86479464173317
"#-bold";0;0;0;0;0;"#-bold";4,29500881845285;"#-bold";0,811404020866377;"#-bold";199;"#-bold";4,90682246778937e-05;"#-bold";0,841055333614349
"#-certain";0;0;2;1063,5;0;"#-certain";3,9211981144249;"#-certain";0,87217258458943;"#-certain";103;"#-certain";0,000244189060052759;"#-certain";0,829619606335958
"#-clever";2;2;0;0;1;"#-clever";3,39085031883635;"#-clever";0,919208762719201;"#-clever";40;"#-clever";0,00050996015936255;"#-clever";0,7626953125
"#-comfortable";0;0;0;0;0;"#-comfortable";4,31488160302429;"#-comfortable";0,824010202662951;"#-comfortable";188;"#-comfortable";6,45371743940049e-05;"#-comfortable";0,866637289524078
"#-compassionate";0;0;0;0;0;"#-compassionate";3,65394146228636;"#-compassionate";0,899887389823172;"#-compassionate";58;"#-compassionate";0,000354605937116547;"#-compassionate";0,794154763221741
"#-consistent";2;2;0;0;1;"#-consistent";4,30600738013006;"#-consistent";0,824849401920885;"#-consistent";185;"#-consistent";6,66204279890351e-05;"#-consistent";0,863791346549988
"#-fair";0;0;1;723;0;"#-fair";4,28919674399021;"#-fair";0,851265281720072;"#-fair";154,5;"#-fair";9,95886360971881e-05;"#-fair";0,863657295703888
"#-fortunate";3;3;0;0;1;"#-fortunate";4,29585066279238;"#-fortunate";0,84644404688127;"#-fortunate";160;"#-fortunate";9,2632178993872e-05;"#-fortunate";0,866258919239044
"#-good";0;0;1;839;0;"#-good";4,22336561517541;"#-good";0,854814933781226;"#-good";141;"#-good";0,00011451175628984;"#-good";0,865582823753357
"#-gracious";0;0;0;0;0;"#-gracious";4,2757217823661;"#-gracious";0,857957320255029;"#-gracious";146;"#-gracious";0,000117582878403371;"#-gracious";0,863903760910034
"#-great";0;0;0;0;0;"#-great";4,07949617613665;"#-great";0,861344012626738;"#-great";114;"#-great";0,000160095630456593;"#-great";0,832404911518097
"#-handsome";1;1;3;726;1;"#-handsome";3,58182398267326;"#-handsome";0,897820111772147;"#-handsome";72,5;"#-handsome";0,000410293404514427;"#-handsome";0,781893372535706
"#-happy";0;0;1;2749;0;"#-happy";4,2736411132346;"#-happy";0,834100212968796;"#-happy";171;"#-happy";8,44038076866107e-05;"#-happy";0,85155576467514
