"clusters"
55
7
65
73
16
76
68
13
1
2
16
59
19
34
20
44
19
75
76
25
49
17
58
48
36
22
29
54
54
30
75
65
29
49
27
24
50
52
14
50
32
4
42
12
7
72
51
58
48
51
23
15
30
3
39
61
40
70
62
13
70
71
8
61
47
35
73
12
9
20
5
18
38
48
40
26
59
41
33
62
28
42
33
20
46
50
22
57
68
74
21
63
9
62
42
25
25
20
26
41
46
76
62
71
37
5
53
66
43
31
36
63
67
10
74
60
59
40
61
45
18
22
17
66
16
10
17
3
16
43
15
69
41
23
34
56
9
4
52
56
72
6
14
8
72
11
27
64
60
32
36
53
36
1
7
2
2
2
68
13
58
76
