"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";0;0;3;1027;0;"#-afraid";0,0887463290810766;"#-afraid";0,833670732372258;"#-afraid";165;"#-afraid";0,000115284201815481;"#-afraid";0,768819868564605
"#-ashamed";0;0;0;0;0;"#-ashamed";0;"#-ashamed";0,826700960457355;"#-ashamed";200;"#-ashamed";7,07320039714483e-05;"#-ashamed";0,757953107357025
"#-bad";0;0;2;2319;0;"#-bad";0,236371811874815;"#-bad";0,836827887773515;"#-bad";173,333333333333;"#-bad";0,000139896206247981;"#-bad";0,756813585758209
"#-capable";0;0;0;0;0;"#-capable";0;"#-capable";0,814224441317183;"#-capable";240;"#-capable";4,28205619417812e-05;"#-capable";0,761801064014435
"#-careless";0;0;0;0;0;"#-careless";0;"#-careless";0,813566738332544;"#-careless";245;"#-careless";4,03584546934197e-05;"#-careless";0,762661755084991
"#-certain";0;0;1;1822;0;"#-certain";0,28132411624979;"#-certain";0,846308824841287;"#-certain";145;"#-certain";0,000162939247905156;"#-certain";0,757798135280609
"#-cold";0;0;0;0;0;"#-cold";0;"#-cold";0,821790542698572;"#-cold";207;"#-cold";6,11927680651383e-05;"#-cold";0,753890514373779
"#-comfortable";0;0;0;0;0;"#-comfortable";0;"#-comfortable";0,833564530883726;"#-comfortable";150;"#-comfortable";0,00011976743666403;"#-comfortable";0,798968613147736
"#-desirable";0;0;0;0;0;"#-desirable";0;"#-desirable";0,811685248634808;"#-desirable";247;"#-desirable";3,97147152414073e-05;"#-desirable";0,763160347938538
"#-evil";0;0;0;0;0;"#-evil";0;"#-evil";0,954312552806801;"#-evil";34;"#-evil";0,00212368331634387;"#-evil";0,794399976730347
"#-exhausted";0;0;0;0;0;"#-exhausted";0;"#-exhausted";0,819492522448134;"#-exhausted";224;"#-exhausted";4,92114504661167e-05;"#-exhausted";0,762723207473755
"#-fair";0;0;0;0;0;"#-fair";0;"#-fair";0,834314834578852;"#-fair";144;"#-fair";0,000125901294363093;"#-fair";0,772306501865387
"#-fine";0;0;1;2;0;"#-fine";0,00226013064407038;"#-fine";0,828921064654678;"#-fine";185;"#-fine";8,60733353479077e-05;"#-fine";0,775733262300492
"#-glad";0;0;0;0;0;"#-glad";0;"#-glad";0,813299754150734;"#-glad";246;"#-glad";4,00521563707039e-05;"#-glad";0,764304637908936
"#-good";0;0;3;1796;0;"#-good";0,192965875511187;"#-good";0,855968313065607;"#-good";150;"#-good";0,000321104567079198;"#-good";0,74913701415062
"#-happy";1;1;0;0;1;"#-happy";0;"#-happy";0,837380909344173;"#-happy";140;"#-happy";0,000137615517091733;"#-happy";0,761288046836853
"#-important";0;0;1;4;0;"#-important";0,00569103005154981;"#-important";0,913763412433734;"#-important";61;"#-important";0,0011657577570177;"#-important";0,712710320949554
"#-kind";0;0;0;0;0;"#-kind";0;"#-kind";0,819392455657745;"#-kind";228;"#-kind";4,63338811042132e-05;"#-kind";0,768281280994415
"#-mean";0;0;0;0;0;"#-mean";0;"#-mean";0,819834462265513;"#-mean";217;"#-mean";5,35650410001222e-05;"#-mean";0,770870327949524
"#-natural";0;0;0;0;0;"#-natural";0;"#-natural";0,81446859552477;"#-natural";238;"#-natural";4,3248551905583e-05;"#-natural";0,757638514041901
"#-nice";0;0;0;0;0;"#-nice";0;"#-nice";0,839519130599955;"#-nice";139;"#-nice";0,000145756335964552;"#-nice";0,758939027786255
"#-pleasant";0;0;0;0;0;"#-pleasant";0;"#-pleasant";0,868070991030138;"#-pleasant";92;"#-pleasant";0,000317434666174162;"#-pleasant";0,73394638299942
