"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-beautiful";1;1;0;0;1;"#-beautiful";4,15012827447738;"#-beautiful";0,888140443722306;"#-beautiful";107;"#-beautiful";0,000141046854981631;"#-beautiful";0,910075902938843
"#-cold";0;0;1;8;0;"#-cold";4,31734022074001;"#-cold";0,862787079791474;"#-cold";149;"#-cold";7,79075956804073e-05;"#-cold";0,855615645647049
"#-daring";0;0;0;0;0;"#-daring";4,01875506533526;"#-daring";0,911960767146704;"#-daring";82;"#-daring";0,000230372748169676;"#-daring";0,915589988231659
"#-happy";0;0;0;0;0;"#-happy";4,25497740777395;"#-happy";0,866125853889782;"#-happy";136;"#-happy";9,66448374347287e-05;"#-happy";0,853967130184174
"#-selfish";0;0;0;0;0;"#-selfish";4,33779242313728;"#-selfish";0,861193814104718;"#-selfish";154;"#-selfish";6,43935588173506e-05;"#-selfish";0,877397060394287
"#-tall";0;0;0;0;0;"#-tall";4,18534267838386;"#-tall";0,890407437682868;"#-tall";110;"#-tall";0,000136482433907918;"#-tall";0,918582737445831
"#-warm";0;0;0;0;0;"#-warm";3,26840489402363;"#-warm";0,970631942972695;"#-warm";29;"#-warm";0,00100732600732601;"#-warm";0,859504103660583
"admirable";0;0;2;706;0;"admirable";4,317440208406;"admirable";0,865551622659386;"admirable";147,333333333333;"admirable";8,06876462897362e-05;"admirable";0,875294625759125
"adventurous";2;2;0;0;1;"adventurous";3,86368558797428;"adventurous";0,947553674522091;"adventurous";59;"adventurous";0,000294985250737463;"adventurous";0,887543201446533
"affectionate";0;0;2;1296;0;"affectionate";3,33419836960532;"affectionate";0,933412615994951;"affectionate";63,6666666666667;"affectionate";0,000599598641882339;"affectionate";0,559670547644297
"agreeable";0;0;1;275;0;"agreeable";4,17731257227805;"agreeable";0,886394526081763;"agreeable";111,5;"agreeable";0,000136589554136229;"agreeable";0,912660032510757
"angry";0;0;0;0;0;"angry";4,30517486076732;"angry";0,863867312884247;"angry";146;"angry";7,8846862951738e-05;"angry";0,856871783733368
"annoying";0;0;0;0;0;"annoying";4,06728722442179;"annoying";0,897340969694245;"annoying";93;"annoying";0,000199348470851364;"annoying";0,914105355739594
