"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";1;1;1;1238;1;"#-afraid";0,34461220303346;"#-afraid";0,828319429486039;"#-afraid";140,5;"#-afraid";0,000134004793856691;"#-afraid";0,832442432641983
"#-big";0;0;0;0;0;"#-big";0;"#-big";0,816481761614781;"#-big";211;"#-big";6,44678609235247e-05;"#-big";0,836355328559875
"#-bold";0;0;0;0;0;"#-bold";0;"#-bold";0,821881348863028;"#-bold";175;"#-bold";9,82164912800751e-05;"#-bold";0,834890604019165
"#-clever";0;0;0;0;0;"#-clever";0;"#-clever";0,86716174521524;"#-clever";55;"#-clever";0,000356887937187723;"#-clever";0,772764563560486
"#-determined";0;0;0;0;0;"#-determined";0;"#-determined";0,819340301055059;"#-determined";220;"#-determined";5,60802981708639e-05;"#-determined";0,828569173812866
"#-fair";0;0;0;0;0;"#-fair";0;"#-fair";0,816972540666915;"#-fair";207;"#-fair";6,77568265674069e-05;"#-fair";0,849049627780914
"#-foolish";1;1;0;0;1;"#-foolish";0;"#-foolish";0,869987202924012;"#-foolish";44;"#-foolish";0,000421857491266232;"#-foolish";0,749267578125
"#-generous";0;0;0;0;0;"#-generous";0;"#-generous";0,820618224666082;"#-generous";174;"#-generous";9,98224967044198e-05;"#-generous";0,822617471218109
"#-glad";0;0;0;0;0;"#-glad";0;"#-glad";0,83895868084984;"#-glad";89;"#-glad";0,000196704619087291;"#-glad";0,813770532608032
"#-good";0;0;2;1739,5;0;"#-good";0,366737431814755;"#-good";0,835675624669514;"#-good";155,666666666667;"#-good";0,000151960654847147;"#-good";0,811180591583252
"#-mean";0;0;0;0;0;"#-mean";0;"#-mean";0,817572338875578;"#-mean";213;"#-mean";6,33949151016862e-05;"#-mean";0,832417249679565
"#-nice";0;0;0;0;0;"#-nice";0;"#-nice";0,832515315421127;"#-nice";103;"#-nice";0,000176520496307305;"#-nice";0,825239896774292
"#-open";0;0;0;0;0;"#-open";0;"#-open";0,818635888347038;"#-open";194;"#-open";7,98451918700303e-05;"#-open";0,835665166378021
"#-polite";0;0;0;0;0;"#-polite";0;"#-polite";0,836550244507779;"#-polite";108;"#-polite";0,000166853981153281;"#-polite";0,826921582221985
"#-understanding";0;0;0;0;0;"#-understanding";0;"#-understanding";0,822262454644158;"#-understanding";178;"#-understanding";9,60325220253741e-05;"#-understanding";0,836721658706665
"accomplished";0;0;0;0;0;"accomplished";0;"accomplished";0,833393318331642;"accomplished";132;"accomplished";0,000132884345318092;"accomplished";0,839115560054779
"active";0;0;0;0;0;"active";0;"active";0,822146789078005;"active";186;"active";8,23948415372586e-05;"active";0,841287136077881
"admirable";0;0;0;0;0;"admirable";0;"admirable";0,818879047207564;"admirable";218;"admirable";5,74412365251898e-05;"admirable";0,823926746845245
"affectionate";1;1;3;475,666666666667;1;"affectionate";0,154940306455457;"affectionate";0,836671150055566;"affectionate";114,5;"affectionate";0,000166448871701673;"affectionate";0,819679230451584
"afraid";1;1;3;447,333333333333;1;"afraid";0,129924250548373;"afraid";0,827549753600767;"afraid";142,25;"afraid";0,0001287987031889;"afraid";0,828509405255318
"aggressive";0;0;0;0;0;"aggressive";0;"aggressive";0,902963924855144;"aggressive";10;"aggressive";0,00141242937853107;"aggressive";0,419999986886978
"agreeable";2;2;3;1135,33333333333;1;"agreeable";0,449917796588443;"agreeable";0,832317819282087;"agreeable";158;"agreeable";0,000175650028214673;"agreeable";0,805013239383698
"alone";2;2;13;286,076923076923;1;"alone";0,0597588006622784;"alone";0,823709734598733;"alone";180,785714285714;"alone";0,000102834422438628;"alone";0,824763119220734
"amazing";1;1;1;1729;1;"amazing";0,18936028438455;"amazing";0,819927499643599;"amazing";185,5;"amazing";9,19634746870531e-05;"amazing";0,815662324428558
"angry";0;0;2;478;0;"angry";0,0843063299816951;"angry";0,822511632851497;"angry";167,333333333333;"angry";0,00010621304514882;"angry";0,826985041300455
"anxious";0;0;1;1055;0;"anxious";0,42745758519386;"anxious";0,831027600578568;"anxious";128;"anxious";0,000154505834178629;"anxious";0,812474846839905
"appealing";0;0;1;420;0;"appealing";0,0318703465425303;"appealing";0,817210556130148;"appealing";213,5;"appealing";6,11152088640213e-05;"appealing";0,842834889888763
"artistic";0;0;0;0;0;"artistic";0;"artistic";0,919214537461092;"artistic";18;"artistic";0,000952380952380952;"artistic";0,791111171245575
"ashamed";1;1;0;0;1;"ashamed";0;"ashamed";0,81710421414373;"ashamed";209;"ashamed";6,51983284294194e-05;"ashamed";0,84301745891571
"athletic";0;0;0;0;0;"athletic";0;"athletic";0,818612598543972;"athletic";200;"athletic";7,51436129795889e-05;"athletic";0,841999471187592
"attentive";0;0;1;3609;0;"attentive";2,208788990312;"attentive";0,864415193227247;"attentive";112,5;"attentive";0,000691866353200665;"attentive";0,625345602631569
