"clusters"
4
3
2
7
2
9
3
8
5
8
7
7
6
10
8
6
7
8
10
8
5
9
1
2
2
1
10
6
5
5
5
4
3
5
1
3
4
7
1
2
4
9
3
6
6
6
3
3
7
10
