"terms";"clusters"
"afraid";9
"aggravating";50
"agreeable";44
"anxious";9
"ashamed";33
"attentive";40
"attractive";27
"awful";41
"bad";35
"beautiful";16
"big";22
"blind";12
"bold";18
"bright";43
"careless";32
"certain";42
"cheap";20
"cold";26
"comfortable";9
"comical";8
"compassionate";36
"confused";7
"consistent";19
"cool";50
"courageous";24
"curious";13
"dangerous";5
"desirable";41
"devoted";42
"difficult";20
"disgusting";34
"evil";2
"excellent";41
"expressive";46
"feminine";35
"fine";19
"gentle";48
"glad";40
"good";3
"gracious";35
"grateful";3
"great";35
"happy";1
"hard";47
"honest";14
"impatient";8
"inconsiderate";31
"innocent";12
"intellectual";1
"little";13
"loud";38
"modest";38
"natural";46
"nervous";24
"noisy";45
"old";15
"original";6
"pathetic";9
"patient";22
"pleasant";27
"poor";25
"professional";28
"proud";11
"punctual";28
"quiet";39
"remarkable";28
"respectful";10
"rough";10
"sensible";41
"strange";28
"strong";14
"unhappy";28
"loving";21
"familiar";34
"healthy";24
"daring";44
"bitter";17
"short";23
"worthy";17
"cruel";42
"outspoken";24
"elderly";49
"interesting";49
"unlucky";49
"fair";37
"private";48
"troubled";7
"interested";19
"weak";37
"direct";37
"practical";9
"young";45
"sentimental";18
"plain";45
"social";21
"independent";4
"kind";29
"thin";29
"stupid";27
"suspicious";5
"open";1
"wonderful";1
"serious";30
"useful";27
"unreasonable";44
