"clusters"
22
30
4
4
31
7
19
8
8
34
8
19
8
14
16
7
27
10
14
7
14
7
3
19
7
19
32
8
27
1
19
32
14
8
1
14
8
7
4
9
32
8
18
13
36
25
23
2
22
16
13
13
28
8
19
9
29
1
7
16
7
14
16
4
28
27
32
14
3
13
24
23
8
36
13
9
16
35
19
19
3
10
24
4
5
32
33
32
28
33
7
13
13
14
8
17
22
3
11
25
32
4
17
28
8
14
10
14
32
1
22
7
25
26
36
33
32
7
7
28
3
8
14
4
35
35
13
31
28
7
13
3
34
18
12
35
3
26
21
19
34
9
8
28
21
10
29
3
7
10
14
31
22
4
14
28
25
8
7
2
15
12
28
7
7
7
29
14
28
9
21
34
19
23
10
22
32
14
29
7
5
34
3
14
7
29
2
13
8
7
1
5
14
36
6
26
36
9
29
8
14
14
19
36
3
17
4
36
7
11
30
9
3
32
23
1
22
7
1
22
7
16
19
9
17
7
3
13
29
7
25
23
30
10
16
4
28
34
32
8
3
14
9
9
13
4
28
28
25
7
1
3
28
19
16
32
22
7
12
10
3
9
20
9
4
33
13
20
