"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";0;0;2;6146,5;0;"#-afraid";4,2806765300939;"#-afraid";0,796102651289097;"#-afraid";238,666666666667;"#-afraid";5,65420333742794e-05;"#-afraid";0,838001072406769
"#-angry";0;0;4;2789,75;0;"#-angry";4,32512774086631;"#-angry";0,780700402676452;"#-angry";277,4;"#-angry";4,16137216140476e-05;"#-angry";0,818099617958069
"#-ashamed";0;0;1;2668;0;"#-ashamed";4,38522767092598;"#-ashamed";0,776315788822657;"#-ashamed";284,5;"#-ashamed";2,76630621864905e-05;"#-ashamed";0,826171040534973
"#-bad";0;0;5;2057,8;0;"#-bad";4,19922062964766;"#-bad";0,807922965181342;"#-bad";220,833333333333;"#-bad";0,000101857631980704;"#-bad";0,827078839143117
"#-certain";0;0;0;0;0;"#-certain";4,3491219608318;"#-certain";0,814817973359578;"#-certain";208;"#-certain";5,48519150870994e-05;"#-certain";0,873110294342041
"#-comfortable";0;0;0;0;0;"#-comfortable";4,38303885716367;"#-comfortable";0,751943686680107;"#-comfortable";340;"#-comfortable";1,51881617637414e-05;"#-comfortable";0,795970678329468
"#-competent";0;0;0;0;0;"#-competent";4,38029150754245;"#-competent";0,796826898508972;"#-competent";244;"#-competent";3,9146934187116e-05;"#-competent";0,86112242937088
"#-consistent";0;0;0;0;0;"#-consistent";4,37590311550635;"#-consistent";0,752632417100678;"#-consistent";335;"#-consistent";1,61436305546917e-05;"#-consistent";0,807613372802734
"#-curious";0;0;0;0;0;"#-curious";4,36400489771664;"#-curious";0,7962584214644;"#-curious";240;"#-curious";4,05394958395164e-05;"#-curious";0,851801216602325
"#-entertaining";0;0;0;0;0;"#-entertaining";4,37691323719446;"#-entertaining";0,773376975195068;"#-entertaining";287;"#-entertaining";2,65226554482635e-05;"#-entertaining";0,813753962516785
"#-fair";0;0;1;2896;0;"#-fair";4,391741719967;"#-fair";0,758377132326284;"#-fair";327,5;"#-fair";1,75134529275115e-05;"#-fair";0,806069552898407
"#-faithful";1;1;0;0;1;"#-faithful";3,58895933958646;"#-faithful";0,887685834740528;"#-faithful";57;"#-faithful";0,000256396415847997;"#-faithful";0,801323533058167
