"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-afraid";0;0;3;2044,66666666667;0;"#-afraid";3,70192204475946;"#-afraid";0,761147251967322;"#-afraid";155,75;"#-afraid";0,000228083866859548;"#-afraid";0,80812481045723
"#-bad";0;0;1;517;0;"#-bad";3,89919713507616;"#-bad";0,728904349358898;"#-bad";210,5;"#-bad";5,22694331780897e-05;"#-bad";0,812490105628967
"#-cold";0;0;0;0;0;"#-cold";3,73859893649757;"#-cold";0,727948922124137;"#-cold";170;"#-cold";8,7737919277171e-05;"#-cold";0,818067610263824
"#-cruel";0;0;0;0;0;"#-cruel";3,72580345631618;"#-cruel";0,730568831369522;"#-cruel";164;"#-cruel";0,000106076916061287;"#-cruel";0,825119018554688
"#-daring";1;1;0;0;1;"#-daring";3,71902842257295;"#-daring";0,737401336662396;"#-daring";155;"#-daring";0,000130068753927476;"#-daring";0,818305432796478
"#-difficult";0;0;0;0;0;"#-difficult";3,4273002036805;"#-difficult";0,837081528336351;"#-difficult";60;"#-difficult";0,000522186035646068;"#-difficult";0,815096974372864
"#-fair";0;0;0;0;0;"#-fair";3,68470836167762;"#-fair";0,734403597471404;"#-fair";151;"#-fair";0,000138645615951112;"#-fair";0,815000355243683
"#-funny";0;0;0;0;0;"#-funny";3,76773033681442;"#-funny";0,731130825361651;"#-funny";173;"#-funny";8,59175611131508e-05;"#-funny";0,817942261695862
"#-good";0;0;2;1233,5;0;"#-good";3,80308873877274;"#-good";0,733676622806089;"#-good";179,666666666667;"#-good";9,41212221491146e-05;"#-good";0,822183847427368
"#-great";0;0;0;0;0;"#-great";3,92303962221113;"#-great";0,725525244623729;"#-great";223;"#-great";3,8956869279291e-05;"#-great";0,819638252258301
"#-happy";0;0;0;0;0;"#-happy";3,83103942989461;"#-happy";0,731611169776851;"#-happy";188;"#-happy";7,09256763066185e-05;"#-happy";0,821877181529999
"#-hard";1;1;1;1808;1;"#-hard";3,45790972439926;"#-hard";0,805668887889374;"#-hard";96,5;"#-hard";0,000414018683278977;"#-hard";0,801170706748962
"#-little";0;0;1;3723;0;"#-little";3,81875076038241;"#-little";0,781825939204976;"#-little";146,5;"#-little";0,000186207694450035;"#-little";0,824391841888428
"#-old";0;0;1;1112;0;"#-old";3,91740387981874;"#-old";0,729430307596516;"#-old";215;"#-old";4,69026482546628e-05;"#-old";0,817234098911285
"#-proper";0;0;0;0;0;"#-proper";3,85608589750873;"#-proper";0,732002605437344;"#-proper";194;"#-proper";6,39299497931569e-05;"#-proper";0,823896646499634
"#-satisfied";0;0;0;0;0;"#-satisfied";3,80208302133408;"#-satisfied";0,731381204695672;"#-satisfied";181;"#-satisfied";7,56806062423624e-05;"#-satisfied";0,824003219604492
"#-sleepy";0;0;0;0;0;"#-sleepy";3,63245819352335;"#-sleepy";0,758739312501144;"#-sleepy";120;"#-sleepy";0,000199633965930675;"#-sleepy";0,826982259750366
"#-strong";0;0;0;0;0;"#-strong";3,59952717909078;"#-strong";0,745503994755305;"#-strong";125;"#-strong";0,000195924160380124;"#-strong";0,812356650829315
"#-unreasonable";0;0;0;0;0;"#-unreasonable";3,04341927512548;"#-unreasonable";0,878145179113882;"#-unreasonable";32;"#-unreasonable";0,00085934596804162;"#-unreasonable";0,764061331748962
"#-weak";1;1;0;0;1;"#-weak";3,74406931752724;"#-weak";0,730697821564952;"#-weak";168;"#-weak";8,86852628413682e-05;"#-weak";0,817798495292664
"active";0;0;2;1193,5;0;"active";3,87256237857935;"active";0,730966543619672;"active";200,333333333333;"active";5,85869070448873e-05;"active";0,822533885637919
