"clusters"
98
64
112
107
154
71
128
53
115
149
45
86
141
133
12
67
115
18
86
25
110
45
47
70
125
59
3
121
154
64
150
1
93
47
143
149
154
45
7
11
125
155
68
72
150
118
4
58
123
96
98
151
98
64
98
32
41
40
74
46
42
22
106
120
34
43
59
99
117
23
59
40
103
2
50
94
148
3
20
138
106
159
116
61
17
65
135
27
32
7
109
27
50
26
13
26
63
25
61
31
139
148
51
40
108
35
120
19
105
110
121
79
98
106
69
157
94
156
80
20
7
158
51
52
22
149
31
44
88
127
64
123
110
47
89
31
126
19
39
8
132
6
141
51
105
78
114
63
102
127
78
10
97
88
116
148
88
80
10
152
25
51
29
132
36
15
67
52
42
106
25
62
127
158
73
74
140
145
47
135
57
74
102
145
97
102
119
33
154
47
4
143
122
63
24
97
71
43
130
121
117
67
149
78
70
54
139
113
32
1
14
37
136
21
119
101
100
83
66
109
5
62
31
22
115
7
46
109
4
104
116
111
129
113
109
96
65
31
16
43
11
83
54
146
66
37
7
137
51
97
153
137
9
77
33
17
75
38
146
13
12
41
69
82
74
127
54
13
3
76
55
57
3
30
93
54
11
47
131
28
13
64
20
3
124
44
87
147
111
62
54
96
106
56
21
60
155
98
133
106
69
142
48
123
95
33
126
82
1
37
61
97
42
153
2
119
131
159
84
148
28
7
94
12
85
135
134
128
92
149
90
111
73
156
49
73
101
34
58
84
81
128
28
131
34
24
91
110
90
153
106
46
144
151
