"terms";"clusters"
"#-afraid";5
"#-bold";25
"#-certain";37
"#-clever";24
"#-comfortable";53
"#-consistent";39
"#-fortunate";22
"#-good";9
"#-handsome";36
"#-nice";42
"#-plain";14
"#-proud";16
"#-rich";40
"accomplished";35
"afraid";12
"agreeable";26
"amazing";57
"angry";23
"anxious";51
"ashamed";54
"attentive";48
"awful";4
"awkward";50
"bad";24
"beautiful";7
"blind";24
"careful";36
"cautious";48
"certain";14
"charming";2
"cheerful";41
"clever";56
"compatible";43
"concerned";29
"confused";22
"cool";24
"daring";49
"decent";16
"delighted";8
"delightful";6
"direct";46
"distinguished";36
"encouraging";40
"evil";24
"excellent";11
"extraordinary";37
"fair";22
"fine";1
"forgiving";16
"fortunate";20
"friendly";46
"gentle";34
"glad";7
"good";1
"graceful";16
"grateful";33
"great";32
"handsome";21
"happy";44
"honest";3
"important";54
"independent";36
"intelligent";10
"interesting";7
"liberal";24
"little";18
"natural";30
"old";5
"pleased";55
"poor";6
"proper";31
"proud";58
"reasonable";57
"remarkable";28
"respectable";48
"rich";47
"satisfied";12
"sensible";45
"serious";47
"smart";36
"tall";2
"tired";23
"violent";19
"valuable";13
"young";15
"cold";42
"dishonest";52
"sincere";42
"disappointed";25
"lively";38
"secure";40
"original";34
"thankful";23
"prejudiced";52
"thorough";9
"sweet";16
"innocent";43
"sad";17
"short";16
"prosperous";46
"warm";4
"pleasant";38
"generous";41
"gracious";32
"positive";24
"social";24
"jealous";46
"ordinary";30
"pretty";46
"strange";46
"unlucky";46
"ignorant";27
"productive";9
"nice";23
"useful";23
"strong";17
"prompt";53
