"terms";"clusters"
"#-bad";29
"#-faithful";9
"#-good";6
"#-impressive";5
"#-lucky";66
"#-natural";69
"#-respectful";52
"#-responsible";93
"#-serious";43
"#-strong";59
"#-tall";80
"#-young";30
"abusive";89
"active";87
"adorable";33
"afraid";76
"aggravating";25
"aggressive";19
"agreeable";61
"alone";67
"amazing";78
"angry";69
"anxious";5
"argumentative";29
"ashamed";28
"attentive";54
"awful";72
"awkward";64
"bad";37
"beautiful";27
"big";73
"bitter";64
"blind";90
"bold";38
"bright";58
"busy";15
"calm";26
"capable";63
"casual";93
"certain";97
"charming";89
"cheap";60
"cheerful";81
"chubby";74
"clean";54
"clever";54
"cold";98
"comfortable";24
"confused";7
"considerate";18
"cool";54
"courteous";5
"crazy";54
"cruel";4
"curious";58
"decent";54
"delighted";49
"delightful";86
"devoted";82
"difficult";47
"distinguished";13
"disturbed";11
"dumb";52
"eager";54
"effective";54
"elderly";65
"embarrassed";35
"embarrassing";79
"enthusiastic";45
"evil";26
"excellent";29
"excited";56
"expressive";36
"extraordinary";55
"fair";94
"faithful";77
"familiar";5
"famous";46
"fascinating";6
"fat";5
"fine";1
"foolish";54
"friendly";51
"furious";39
"generous";51
"gentle";33
"glad";86
"good";23
"good-natured";88
"gracious";18
"grateful";70
"great";37
"greedy";62
"handsome";75
"happy";66
"hard";91
"harmless";32
"helpful";66
"honest";47
"hopeful";15
"ignorant";64
"impatient";73
"impolite";53
"inexperienced";82
"intellectual";5
"intelligent";74
"interested";16
"interesting";58
"irrational";70
"jealous";10
"little";37
"lively";21
"loud";26
"lovely";14
"mature";8
"natural";83
"nice";84
"offensive";79
"old";23
"open";92
"original";33
"pleasant";71
"polite";47
"poor";23
"popular";44
"powerful";66
"private";92
"prosperous";43
"punctual";45
"respectable";42
"sad";5
"serious";88
"short";68
"sloppy";41
"smart";66
"social";16
"strict";62
"strong";22
"sweet";57
"sympathetic";92
"tired";66
"valuable";96
"practical";5
"young";37
"rich";14
"thankful";30
"energetic";87
"tense";87
"strange";6
"useful";7
"weak";85
"selfish";80
"peaceful";48
"slim";64
"quiet";47
"tall";9
"wonderful";3
"proud";50
"suspicious";67
"lazy";77
"gorgeous";78
"loving";40
"thin";68
"trustworthy";11
"uncomfortable";11
"pleased";34
"innocent";81
"gifted";59
"sleepy";95
"wise";59
"worthy";95
"sociable";54
"terrible";82
"remarkable";18
"pretty";28
"youthful";31
"ridiculous";31
"professional";65
"warm";44
"kind";93
"liberal";93
"logical";93
"shallow";56
"plain";17
"prominent";20
"rough";17
"sensitive";54
"responsible";35
"well-known";12
"religious";64
"noisy";54
"pathetic";65
"prejudiced";54
"proper";65
"unlucky";54
"weird";54
"sensible";31
"opening";29
"perceptive";29
"self-sufficient";2
"stupid";53
"smarted";46
