"terms";"clusters"
"#-angry";79
"#-bad";34
"#-beautiful";66
"#-desirable";27
"#-disappointed";62
"#-familiar";32
"#-pleasant";42
"#-poor";33
"#-remarkable";32
"#-surprised";73
"#-weak";42
"#-wise";47
"active";59
"admirable";65
"affectionate";9
"afraid";24
"agreeable";7
"amazing";32
"angry";15
"anxious";2
"ashamed";60
"athletic";37
"bad";50
"bashful";33
"beautiful";41
"bitter";78
"blind";22
"bold";66
"bright";83
"brilliant";80
"calm";67
"careful";86
"casual";21
"certain";45
"charming";64
"cheap";53
"cheerful";85
"childish";89
"cold";43
"comfortable";77
"confused";19
"consistent";24
"cool";62
"cruel";74
"curious";1
"delighted";42
"delightful";23
"dependent";33
"desirable";53
"devoted";27
"difficult";57
"disappointed";34
"dishonest";2
"dumb";26
"eager";22
"elderly";5
"embarrassed";21
"encouraging";53
"energetic";80
"evil";78
"expressive";62
"extraordinary";30
"fair";55
"familiar";86
"fat";22
"fine";45
"flexible";26
"foolish";63
"fortunate";42
"friendly";7
"generous";42
"gentle";46
"genuine";80
"gifted";62
"glad";12
"good";29
"gorgeous";32
"gracious";78
"grateful";26
"great";29
"greedy";54
"handsome";33
"happy";13
"hard";36
"healthy";17
"hilarious";15
"honest";22
"impatient";42
"inconsiderate";70
"inexperienced";33
"innocent";18
"interested";42
"interesting";62
"irritated";73
"kind";14
"little";61
"lonely";8
"loud";76
"lovely";56
"middle-aged";33
"modest";10
"natural";50
"needy";6
"old";71
"old-fashioned";32
"open";52
"ordinary";9
"original";25
"passionate";21
"peaceful";68
"plain";44
"pleasant";43
"poor";82
"popular";39
"powerful";28
"practical";38
"pretty";10
"private";17
"professional";59
"proper";76
"proud";6
"quiet";85
"rebellious";33
"remarkable";58
"respectable";33
"rich";56
"sarcastic";64
"short";82
"shy";59
"strange";11
"strong";12
"talkative";70
"weak";56
"worthy";50
"satisfied";49
"pleased";35
"radical";32
"young";69
"offensive";32
"thoughtless";59
"crazy";32
"tall";16
"thoughtful";75
"warm";4
"violent";3
"daring";65
"tired";81
"liberal";14
"cautious";40
"outstanding";72
"serious";16
"frightening";27
"mean";27
"thin";63
"nice";62
"unusual";40
"humorous";60
"unreasonable";74
"important";24
"wise";87
"jealous";47
"responsible";47
"thankful";47
"soft-spoken";32
"irritating";26
"smart";3
"sweet";48
"wealthy";26
"useful";62
"stable";51
"sad";88
"rude";19
"tough";20
"neat";62
"obnoxious";62
"pathetic";62
"reckless";62
"rough";84
"terrible";62
"strict";42
"sensible";42
"shallow";42
"troubled";42
"wonderful";32
"opened";24
"sentimental";31
"youthful";60
"stupid";21
