"terms";"clusters"
"#-afraid";11
"#-angry";1
"#-dependent";82
"#-forgetful";47
"#-good";69
"#-hard";57
"#-little";57
"#-productive";29
"#-proud";64
"#-strong";78
"active";31
"adventurous";76
"afraid";20
"agreeable";79
"amusing";57
"angry";34
"anxious";67
"athletic";36
"attentive";36
"awake";42
"awkward";24
"bad";61
"beautiful";59
"blind";61
"bold";37
"bright";71
"busy";73
"careful";46
"careless";75
"casual";21
"certain";41
"charming";57
"cheerful";58
"childish";5
"clean";47
"clever";75
"cold";18
"comfortable";22
"compassionate";54
"confident";60
"confused";46
"conscientious";47
"cool";30
"corrupt";52
"crazy";47
"cruel";65
"curious";47
"dangerous";44
"daring";46
"defensive";57
"delighted";3
"desirable";85
"difficult";12
"direct";85
"distinguished";76
"dumb";76
"eager";20
"elderly";47
"entertaining";38
"evil";35
"excited";20
"expressive";65
"extraordinary";48
"fair";81
"familiar";13
"famous";46
"fat";14
"fine";80
"firm";69
"foolish";26
"friendly";53
"furious";63
"generous";45
"gentle";77
"genuine";57
"gifted";36
"glad";78
"good";50
"good-for-nothing";32
"good-natured";1
"gracious";76
"great";68
"handsome";58
"happy";70
"hard";18
"harmless";47
"helpless";59
"honest";55
"impatient";51
"important";43
"inexperienced";62
"innocent";66
"interesting";48
"lazy";27
"little";50
"lovely";11
"muscular";46
"natural";72
"neat";8
"noisy";7
"old";4
"old-fashioned";9
"open";80
"original";12
"persuasive";39
"plain";52
"poor";4
"popular";55
"powerful";31
"pretty";6
"private";19
"professional";41
"proper";22
"proud";15
"quiet";26
"reckless";14
"religious";74
"rich";28
"rough";25
"sad";86
"sensible";2
"serious";2
"short";68
"strong";53
"tall";66
"thoughtful";23
"tired";29
"uncomfortable";66
"unusual";43
"worthy";58
"young";50
"pleased";39
"sweet";57
"lively";65
"pleasant";79
"wise";70
"rebellious";46
"awful";39
"loud";49
"lonely";73
"embarrassed";62
"big";60
"romantic";74
"loving";40
"strange";10
"terrible";56
"unlucky";3
"delightful";57
"talkative";48
"rude";16
"reasonable";83
"thin";47
"unhappy";17
"offensive";57
"polite";57
"remarkable";17
"youthful";46
"ordinary";84
"respectable";69
"smart";57
"weak";40
"stable";57
"warm";5
"negative";85
"ridiculous";85
"sincere";44
"trustworthy";37
"motherly";46
"social";46
"thorough";26
"useful";46
"independent";82
"troubled";82
"valuable";64
"wonderful";33
"sensitive";47
"thankful";47
"prosperous";76
"secure";76
"opening";45
"soft-spoken";42
"successful";8
