"MR1";"MR2"
"accustomed";0.42381186403582;0.527250577079469
"afraid";0.587910348630581;0.248474606022021
"beautiful";0.826570715478376;0.292428004323304
"best";0.285957828803444;0.58366649729135
"blessed";0.440004194852594;0.518934486589513
"brave";0.435695027487329;0.639626961911224
"calm";0.65127384942411;0.28761886358447
"careful";0.494722950459156;0.523883445739576
"catholic";0.160628105026042;0.372640263978532
"cheerful";0.545977131459715;0.503422110893345
"comfortable";0.519560308574142;0.483420382662608
"cruel";0.700864334439159;0.453423792017965
"curious";0.570070640837808;0.231896214399307
"dangerous";0.610193414107821;0.414657705829171
"delicate";0.678526880238048;0.260489535493684
"delicious";0.624544681844278;0.278801015330145
"delighted";0.261814037403557;0.479725045770931
"different";0.531040810541183;0.629455906473875
"extraordinary";0.495267870908598;0.574552471614475
"extreme";0.489994932037321;0.446316883281856
"fair";0.499535610980835;0.564569586626984
"faithful";0.255924722737367;0.46750116460176
"familiar";0.481543683161136;0.550615526361231
"free";0.60161014032029;0.535505508552352
"friendly";0.206144509873995;0.771459194176569
"generous";0.314495523206744;0.201593317824645
"gentle";0.632304052681565;0.453094053767985
"graceful";0.620129891741545;0.30956081698792
"greatest";0.41343528002366;0.664211386095916
"happy";0.58509712613754;0.557122500769771
"honest";0.640725650568924;0.425327307316947
"humble";0.491548521029764;0.625386976511821
"loose";0.499384455244934;0.488855181729584
"married";0.412953692746282;0.44391764126976
"mighty";0.0151168645988294;0.762024336051761
"moral";0.629593269530826;0.22950469504619
"mysterious";0.634800268059402;0.507451822117553
"natural";0.547603064531014;0.42235100401584
"original";0.314319781528471;0.672972065104267
"pleasant";0.746716504522745;0.339333748842329
"popular";0.257085881148462;0.515835174472621
"protestant";0.305416951761527;0.585123494474577
"proud";0.670613159949509;0.358162868733483
"quiet";0.338005452489953;0.718291559549292
"religious";0.17464277644652;0.563743743189038
"rich";0.528046752258709;0.370529587666692
"safe";0.651620245717382;0.580853592616398
"smart";0.488080515914549;0.240633300429323
"stable";0.425291959958548;0.763531371334296
"strong";0.756898793118014;0.16136848400436
"surprising";0.213909415718585;0.642686161847193
"thoughtful";0.498371566245804;0.396635645926729
"uncertain";0.323310418649433;0.613345605030623
"unpleasant";0.219702284830867;0.53401924135637
"weak";0.412042366164041;0.525127467387749
"wise";0.461669279307086;0.548716966068929
"worth";0.744604180136463;0.0809775309706577
