"MR1";"MR2";"MR3"
"afraid";0.804995966561847;0.128885262620129;-0.149249825667668
"best";0.239690590862097;0.394506578151342;0.358638464348307
"biggest";0.456414221270324;0.0708789712701163;0.105170005142301
"calm";0.581035123751366;0.0412609438861946;0.48145654389343
"capable";0.545667198902584;0.0718945378617252;0.0834072247190143
"charitable";0.121196638192441;0.858479596554822;-0.0580544150343502
"cheerful";-0.0649544364055924;0.127224927307261;0.578888504665589
"comfortable";0.35211498929343;0.188345602939175;0.479618601660277
"delighted";0.294553750937896;0.0926413667395823;0.258757979360775
"different";0.56326384291918;0.182867717897085;0.184300324347946
"extraordinary";0.712813622019739;0.248877674378148;0.390518128942759
"fair";0.0417200942255958;0.570573021203517;0.160758629847366
"faithful";0.281406548608063;0.700561017600721;0.1375058735766
"free";0.790276897733265;0.278874016544282;0.101366777145339
"friendly";0.282797063129359;0.597834998392218;0.15123723866306
"greatest";0.338087964182656;0.229915779650312;0.106246817708296
"happy";0.723932686522633;0.34473949654066;0.210081955265325
"honest";0.296877090532992;0.702980171611328;0.143675886908488
"loose";0.0730823845946656;0.031015467658689;0.36921676954873
"natural";0.333841368623351;0.166208456745555;0.0544336323383116
"pleasant";0.666094207988586;0.0106941924001346;0.564082664738165
"quiet";0.335536193515226;0.700900728733446;0.320382804732225
"religious";0.02244675787397;0.47000545142768;-0.128194414999993
"rich";0.350904545703294;0.543703344965799;0.419056292590028
"safe";0.13685523453117;0.0658058642273058;0.783098341903314
"secure";0.474478667409706;0.136394762487472;0.503208925279354
"sincere";0.150907819235882;0.601451407135443;0.207853706141945
"strong";0.668550228435182;0.257452603959887;-0.0166670382022015
"surprising";0.547190025269552;0.113484315132119;0.320292284392315
"universal";-0.374190068456885;0.747940942555416;0.0562260925451306
"wise";0.481163771057302;-0.0973225126898292;0.101771167064163
"worth";0.244397888386355;0.725756129686875;0.0784910106959894
