"MR1";"MR2";"MR3";"MR7";"MR5";"MR6";"MR8";"MR4";"MR9"
"accustomed";0.409019158915154;0.242402898302487;0.281638269021664;0.247233147870271;0.142436503793661;-0.0516757084257159;0.227104956015849;-0.00775998545204708;-0.0085462428571556
"afraid";0.324536774753888;0.364481347198522;0.457900887602475;0.185633758411894;0.222586064278664;0.133629481828535;0.109564104137525;0.132404841689356;0.286904774223808
"beautiful";0.594904676528869;0.292245938927331;0.297851463733075;0.166273783215512;0.156229917121477;0.172942058425021;0.186545806102492;0.127169028560672;0.065358632583384
"best";0.543764211951719;0.457149244452884;0.31589466623013;0.0391865275752819;0.144862681576514;0.30034904911614;0.104266940473342;-0.255650591826386;0.137688801563313
"calm";0.751221485794602;0.155536593037258;0.394892907514413;0.0747119522534213;0.0672189439435797;0.0386885898667669;-0.039346036821258;0.0410360246269509;0.212897769019181
"careful";0.645364991352702;0.296746046329358;0.272980913333713;0.241916866490332;0.202967577200053;-0.134898006137924;-0.0111357806642521;0.0936579831055938;0.0842652073292254
"cautious";0.253887154155891;0.410688868600169;0.25424618509597;0.189401475011372;0.119925027849227;-0.078691892358408;0.469121166132431;0.142188855099759;0.0494772248464323
"cheerful";0.559849242183449;0.37331618450828;0.130905903790124;0.321964594397668;0.0979073090780421;0.229046533524294;0.0910752916297497;0.177042920500223;0.117659210571794
"clean";0.125795829395365;0.24273491972118;0.491784296118607;0.296022836500805;0.122412554957002;-0.0628694172194373;0.0654979107201954;0.176348352757195;-0.18806160442924
"comfortable";0.446636458885441;0.419875487837094;0.294023718905372;0.291133931355097;0.279727825235506;0.0951786875322734;-0.0267287693566942;0.0180018314756706;-0.0476657632082114
"cruel";0.293136343684858;0.0919189613983829;0.739079106283853;-0.0297505537324498;-0.0474941528864007;0.112586342733438;0.16655649123967;0.0768691657073302;0.0105508612818704
"curious";0.362244446483371;0.0710527800899528;0.396856997575044;0.196024222826306;0.208686751068599;-0.226009283109203;0.162052161137368;-0.0322703495523307;-0.0925365295634481
"delicate";0.574214109548498;0.0321658399895586;0.0691230811479797;0.166304925390735;0.203135207250749;-0.276529358341562;-0.00578606996524478;0.0159376899492708;-0.0449483923174771
"delicious";0.465192847898757;0.258195923923078;0.198832564945898;0.356431177683056;-0.0657842398053173;0.411076087240619;0.287828052084508;-0.114969429676841;-0.0915480987274569
"delighted";0.256216923353026;0.167082410241347;0.103021245634414;0.299591272915812;0.157889357674033;0.749244666637922;0.0252117657372559;-0.0109937538442688;0.06855589503914
"delightful";0.126008109099325;0.140368333868584;0.0645032450877003;0.769739099776821;0.0653653441991077;0.109620622147845;0.176311602183989;-0.0672920989875272;0.0356779140662482
"different";0.554829088848147;0.334902187870002;0.266840066637288;0.312890815955756;0.230976893469436;0.190341184994504;-0.0171322474180202;0.201475408209966;0.0363811919996525
"extraordinary";0.297161663367477;0.535735773625995;0.144820462881408;0.366200781017344;0.198148145383121;0.127836402882304;0.0622127133813179;-0.0946391425508095;-0.117029294064935
"extreme";0.506524255640885;0.250484033926783;0.00973974537064392;0.33987772187505;0.429702111276834;0.169247966838741;0.105684114689873;0.00899895075381089;0.255035328592641
"fair";0.483158100712268;0.378436289813027;0.262576360413273;0.181875605982121;0.331030523896497;0.0117985318009742;0.213946372551882;-0.106566938368414;0.179791868643725
"faithful";0.54535400855887;0.223475165342993;0.377678651501452;0.310712957349666;0.127321576793552;0.250011864152973;-0.022937033199533;0.124620459498674;-0.0459297039180454
"familiar";0.679523350948154;0.272356366088409;0.117217841311647;0.163557622434625;0.222238287055654;0.194640607593582;0.203116796359063;-0.158947945442584;-0.0227438842236595
"free";0.578245915103371;0.255946461671115;0.16444111126845;0.286239895024432;0.244942863055911;0.183577345858516;0.165605535028485;0.0116142663179209;0.11016203210966
"friendly";0.33700298657096;0.584627836862369;0.11633679014072;0.264095980630817;0.247953769344039;-0.0227700561596291;0.0360028874442601;-0.256247249619591;0.258374769265427
"funny";0.0636297240376797;-0.0384745649483464;0.152390566617191;-0.0866788764371052;0.641255749201523;0.0392349323010331;-0.0299852623347379;0.0347879426950819;-0.0277117405714245
"gentle";0.536836710917695;0.396608533144586;0.278125171354448;0.328708814265031;0.16345411757312;0.112997437362481;0.220881140515088;0.126530630821651;-0.145034236806874
"graceful";0.186762000742892;0.621953478999581;0.100666555443525;0.239645193510497;0.25494858297009;-0.155222857228842;0.211252929393318;0.166874591767789;0.114798566436416
"greatest";0.303859944493671;0.123778974887062;0.373329251943222;0.440645522262093;0.21896514997888;0.0306572323790688;-0.00113609079126699;0.0942941164267281;-0.070382569918499
"happier";0.672669350340811;0.102448855243696;0.144021773941314;0.0747418029658986;0.238192839307104;-0.107204303194813;0.187201699936889;0.000133782314498037;-0.131953172032998
"happy";0.542709559548768;0.162797356725848;0.42769573208447;0.154921116571901;0.173748903226475;0.112873053150575;-0.0247295148128729;0.0377799707004908;0.380578433379268
"honest";0.425890814012484;0.444737504907877;0.307996807657577;0.156484127782313;0.326270783396744;-0.00420844226817177;0.0442745248843175;0.198203141242462;-0.0282900826418645
"humble";0.595387333905908;0.288838576025409;0.380125899276281;-0.0383873421586284;0.248208067662511;0.201478157771496;0.00902181493912182;0.223767224619636;0.0328326196280338
"legal";0.364374877361611;0.202200233431654;0.38574612717076;0.0191442292009179;0.348398491671725;0.0420246979905746;0.363255688747557;-0.170876114000068;0.0944811841988955
"loose";0.140683919381863;0.241423357694199;0.367199933705469;0.0981024575184293;0.0389878600330695;-0.122367495330116;-0.0782886238022567;0.465310861948458;0.0939703907546749
"mighty";0.500347771466769;0.098889664205415;0.237465631355918;0.291127713367703;-0.0291691701599744;0.158700411627265;-0.0706701335027434;-0.0752484692438509;-0.103062565149944
"modest";0.463822834082996;0.3146957764488;0.236734246991707;0.0351640879408434;0.0111504675435015;0.0771981836879887;0.093465850513589;-0.0852116367459693;-0.0941067784549462
"moral";0.587684909948488;0.321157430867958;0.0655440658747455;0.121090600075328;0.365168622500559;0.261936172085383;0.112655074948125;-0.0861874346618728;0.0365433534390052
"mysterious";0.327255454586977;0.346971292508594;0.165700209627417;0.131820602977957;0.534919881229353;0.0496987633874838;0.233898613463795;0.0620388568180635;-0.0667616379951348
"natural";0.343739367083408;0.484705557469073;0.354575657441336;0.222499016654863;0.344709337447234;0.0525238237358092;0.191668072513187;0.0903957263303517;0.121863290180992
"original";0.519644158448492;0.375282032036175;0.314268944402643;0.3675345267681;0.264537913951993;-0.0236104559576302;0.205688069988654;0.0807049451893241;0.0178238875083704
"peaceful";0.733542177861256;0.0101555704868853;0.202706237265132;0.00206455913374836;-0.00302691836010264;0.163138721139464;-0.0159916855420712;0.175525738713944;0.0180434491283868
"pleasant";0.525082398326518;0.412451668806757;0.187506160885282;0.123084671474323;0.257422294397889;0.24395190673317;0.146906225437843;0.0532763654511852;-0.0647682525486826
"polite";-0.0577764028526882;0.555623759880763;-0.136675494533066;0.239800214785007;0.0345304085095312;0.126193830287293;0.129318291196285;0.0121358241689237;0.41035107439497
"popular";0.0480462847082795;0.351322845229915;0.0701340358273798;0.222939739024866;0.57091734807845;0.157783638046605;0.017968711797725;0.197122361598566;0.25981953809331
"powerful";0.122808671086276;0.347017032607236;-0.0977908584433577;0.573064584202236;0.0948184135916409;-0.0326273306668417;0.13428705920014;0.169787600714008;0.226765179899068
"professional";0.0826432404866394;0.157989771405948;0.292286348307868;0.19874392232126;0.422749758148854;-0.229659068655118;0.12040435272652;-0.141641234311877;0.0107271341523704
