"MR5";"MR1";"MR4";"MR2";"MR3";"MR8";"MR7";"MR9";"MR6"
"accomplished";0.239082912125791;0.332766782103632;0.0588078679063396;0.358286284133012;0.367062992955443;0.373669545843215;0.246300855178015;0.180728109245103;-0.216443743772898
"accustomed";0.202470227434651;0.349520790439652;0.575064314961249;0.251389966398208;0.194859638101872;0.277462399678056;0.0434261931779631;0.0616456793871599;0.105483426576152
"afraid";0.452738538886902;0.534613215894827;0.193241436831798;0.238611978867527;0.174442407969393;0.206096298001268;0.127097104180847;0.408227945851347;0.00441404678369149
"beautiful";0.266648127084524;0.442940109299106;0.544647576563341;0.283924993511671;0.311724552282462;0.0861830941491518;0.151393638145834;0.0302374184913617;-0.0136562941229719
"best";0.43873963639284;0.422142329423204;0.174317702494117;0.363532119211996;0.0815658579483219;0.188418907104263;0.343478561446925;0.139512934740956;0.156566079567385
"calm";0.610123074300463;0.243035879149866;0.210828661511632;0.205358490943184;0.334888990497346;0.171256880739832;0.0346143754085584;0.0764173517153076;-0.103163170650431
"capable";0.309433044416107;0.575058550572087;0.117066249178656;0.190495133420563;-0.0863793874461588;0.158646017318319;-0.0754118777820901;0.160730441201674;0.338343969801581
"careful";0.171060810757148;0.329903283010255;0.17650422427287;0.611703186267656;0.223752274016592;0.170779569179831;-0.0545184574390246;-0.149334111339441;0.234589074744564
"cheerful";0.403410849187813;0.306069142715249;0.355532875045502;-0.00607750695273748;0.240081679211403;0.371403072138982;0.377609856033852;0.0352490043683629;0.110317762646807
"clean";0.221992383638048;0.160569884127119;0.663859190917067;0.201037873983219;0.312331059044348;0.254897985347477;0.258955704321264;0.086221860711034;-0.173106648539729
"comfortable";0.198002887484333;-0.0883769662508804;0.0842068970618008;0.759569724043437;0.179783268653257;-0.0564695270759844;0.0445276786499293;0.175110645824297;0.00239794136524339
"cruel";0.306557702623602;0.560488048896247;0.47912222453833;0.0241571826441491;0.205282557971091;0.262522598144835;0.145576350646851;0.0521762379847698;-0.121100713931163
"curious";0.434537179536157;0.383305858490191;0.145419103409228;0.548626951846483;0.151150590325793;0.12608710826759;0.205037596979509;0.0408502865122056;0.131259697982369
"delicate";0.649054324561659;0.377415055338468;0.0163288574800927;0.132598858394585;0.103476783253151;0.297621993642806;0.123636391765784;0.0990033815658762;0.154955635137105
"delighted";0.28282946203055;-0.00809826453674656;0.290323179582756;0.52077663079566;0.257424077727664;0.106418827314078;0.20861794500713;0.348623711395207;-0.0549216187807045
