"MR4";"MR2";"MR1";"MR3"
"afraid";-0.00815883680404319;0.654897575824559;0.151186225151703;0.0212792486071705
"beautiful";0.361001244037416;0.586667870475528;0.343066481524416;-0.0561244362263435
"best";0.465172348232409;0.19688202850483;0.337579112360323;0.302193878286477
"capable";0.386500572494961;0.225423291091409;0.313325551837393;-0.0652919905580717
"cheerful";0.679562546186569;0.0658015507498422;0.130358922513753;0.272505804085089
"clever";0.569420674591752;0.162551749772565;0.278128924851032;0.0755406190194716
"comfortable";0.676100718746634;-0.0592660108676022;0.0406171851086047;0.294748768934318
"delighted";0.0131026311665089;0.703008562403732;0.369602087055548;0.327279502914362
"delightful";0.320470890995195;0.537002188495749;0.341809765490896;0.14892382164136
"determined";0.201923993763125;0.765331704948317;0.203281231409014;-0.2378705216627
"different";0.194266430336467;0.27842065425261;0.365069184555628;0.379982402754778
"extraordinary";0.0428132168756441;0.742026563039439;0.0354796252344933;-0.011611380046949
"fair";0.378052169242612;0.226552434242742;0.295622615829894;-0.122805688334423
"faithful";0.601583175755996;0.0393394591001051;0.140600228945408;0.172197239932252
"famous";0.180694700847522;0.359635054763306;0.539695403975405;0.238023332960805
"free";0.193139927058637;0.206064352301555;0.322090870133684;0.527357146625295
"generous";0.113775169915044;0.463831990275478;0.555540437816967;0.103045967572631
"gentle";0.601661327252589;0.115445576338588;0.343646326990779;0.011122483840186
"greatest";0.333138199252315;0.160666592877462;0.402061851606735;-0.241877440908609
"happy";-0.0852981284098986;0.242920286442913;0.12674530969268;0.0403369879066552
"honest";0.518666539070191;0.107462118602378;0.297011372718609;0.527226405740849
"humble";0.0240932715528467;-0.204619142329456;0.251139060116077;-0.47343776556522
"independent";0.452975612012741;0.131674919487724;0.14262598697671;0.520368392366887
"interesting";0.508117546573538;0.0719560872491288;-0.0226194577705045;-0.0528919725492729
"mysterious";-0.0685618519735187;0.12338795381946;0.0538709601644779;-0.570233342003361
"natural";0.438804249544916;0.588497377954909;0.317872104315353;0.330420269635355
"pleasant";0.00810449957578314;0.453293668234061;0.551722033947854;0.117311929147483
"pleasing";0.484202497115889;0.265169675167466;0.199221477902896;-0.0805967070729319
"quiet";0.685025217350469;0.336649312096451;0.397749355692538;0.132386325872272
"reasonable";0.529400796737361;-0.0154259909122282;0.419847112641708;0.181358754930964
"rich";0.106269991278257;0.2275213325118;0.717668455823831;0.0751653699155792
"safe";0.259557655778389;0.191376528921223;0.725718025997716;-0.0670585099457456
"secure";0.195469601817791;0.058455403195859;0.406741102413712;0.537806287718679
"sincere";0.662196319847488;-0.0396846687493317;0.0160884974655824;0.254381955319722
"strong";0.159803121015638;0.789867958730852;0.123065788236393;0.0694343280881221
"superior";0.262985519532058;0.562245421125861;0.197917926323689;0.270103063693162
"welcome";0.46881522319823;0.463606262410563;-0.105437832427806;0.271952213884173
"unpleasant";0.373500110998424;0.314482679705933;0.638507111075925;0.219573514450641
"wise";0.637032233290978;-0.0209474454628034;-0.0559356234938842;-0.522075562377936
"worth";0.447387205300008;0.224794812316432;0.368088728492688;0.400582714362845
