"MR1";"MR3";"MR9";"MR5";"MR2";"MR6";"MR7";"MR11";"MR10";"MR8";"MR4"
"accustomed";0.336609498944621;0.496201398048459;0.211751280546456;0.330029499567798;0.0858661718531209;0.327920119963594;-0.102345188898331;0.0924639488596366;-0.108708350803851;0.00250619057912421;-0.0384600187906112
"afraid";0.510841269511375;-0.065202039415515;0.148546361697716;0.36123693582532;0.0126118029425187;0.138409613952673;0.39810654080838;0.144796393237148;0.150472500030937;0.0538499981886955;0.00845006675544216
"beautiful";0.715656361746159;0.124648757083415;0.126819534416164;0.158829738275371;0.170835739022054;0.129679860936263;0.24509795865668;0.276174221876376;0.131048988709585;0.285102133500192;-0.0619686909979327
"best";0.175855720357392;0.0955629162578937;0.141312847030577;0.846970350189926;0.214048238731175;0.100016858026563;0.211595123552894;0.029804818353117;0.0419072668145739;0.179244516798874;0.0776202452513997
"blessed";0.334973648887277;0.0978404523167034;0.428246327087582;0.118198085127333;0.301246294387273;0.264698888865029;0.188951080344463;0.0984775024446049;0.38605576208615;0.00281649092946882;-0.110853656910657
"brave";0.262742810523606;0.588514477007388;0.296679096603202;0.0606737426904662;0.319495113504338;0.286279846145569;0.133895545198247;0.0446676384362477;0.101771807821293;0.0697357432573174;0.00638434941205253
"calm";0.453933078690956;0.083663527420332;0.135772782320178;0.19024291723454;0.0586929278928433;0.330863418268604;0.245246383527547;0.29724564274822;0.0345960626787542;0.328863535903452;0.072977835432821
"careful";0.441437844674063;0.196021298953079;0.398957440429359;0.274242765702113;0.308653352798016;0.0504057136823797;0.246947652965539;0.120912149922763;0.0328480903054898;-0.035125261667055;-0.0844866415115571
"catholic";0.155236083310712;0.0208571671717978;0.658410294010314;0.0978398614807274;0.0114496164536902;0.0656887125264091;0.027104028253236;0.0657968105487532;0.107297910283759;-0.0405754807134571;-0.0351887656645715
"cheerful";0.368054643919345;0.141829074637682;0.0738608768610741;0.368903208688387;0.442703565932363;0.371506866756908;0.209058098424972;0.0278075256151795;0.0524125757759426;0.248271493406543;0.154199214784005
"comfortable";0.433791666756054;0.191127644084273;0.2525245959273;0.153990323685766;0.29902512087319;0.299738744294287;0.00648092330162642;0.0988805441771185;0.173983134956397;0.173873806481687;0.162325860239133
"cruel";0.667270105410191;0.178967337097541;0.254563474525812;0.184772604724505;0.386503715353783;0.199568845530472;0.0804531868657709;0.0152665384840896;0.0890317757120943;0.121765220634282;0.111597206481956
"curious";0.35691011059809;0.156440565875581;0.101934299783819;0.0668006649876076;0.140798682853426;0.284336717614541;0.173194190723532;0.0511241245360086;0.0231665959314425;0.548668791627393;0.00480060323717946
"dangerous";0.557482651133374;0.480985003711447;0.0434414210611349;0.100508818931559;0.225884076566939;0.0361443873148572;0.0963091216112889;0.205733798803719;-0.0211288539009242;0.121620546436743;0.125252470160498
"delicate";0.698956162588353;0.0839773118208228;0.295716033891562;0.0603432819752561;0.0665182736783102;0.149838406620874;0.0178466745991307;0.296576773258178;-0.0117585282150881;0.0220212578612703;0.118906338514513
"delicious";0.489133081853196;0.316176402825491;0.041167613674053;0.122862560344168;0.0266314274581908;0.167748440846541;0.241065411565495;0.148226710121276;-0.0489265046037903;0.292770157674253;0.282984613238194
"delighted";0.111672536012912;0.709233718075371;0.115955671202972;0.0775789303315835;-0.00350952180042037;0.113017113994663;0.196482716457265;-0.0455253578672585;0.141764537732199;0.0392625565058291;0.0782034915031337
"different";0.435648490276673;0.513295008422924;0.151577261419868;0.143569383600201;0.453774063285817;0.259056726824834;0.0453625994863705;0.177594797492787;-0.01206628113071;-0.0242014032785572;0.153740128233399
"extraordinary";0.462200495410149;0.24803680770655;0.33070752056706;0.403228655966053;0.177596724305897;0.189116346644998;0.0435669493048901;0.307186525087102;0.0491533616021666;-0.124487960579739;-0.114746232012061
"extreme";0.362247609078373;0.204838552271043;0.3293875808948;-0.00469603558644195;0.403668376982256;0.136737403666524;0.408144546749371;0.219317659446172;-0.010273910900115;-0.113286008197832;-0.0099231571200797
"fair";0.331028562334498;0.628412743890561;-0.00187711217184517;0.173047209314929;0.228448479910214;0.0352228583706963;0.247687069484582;0.186575584209198;0.319147890519729;0.230535487662515;-0.153806760966812
"faithful";0.211426798739842;0.280479611297523;0.283622481483566;0.0719458267612161;0.0468837276956731;0.15223035682503;0.0247934559668205;0.0381473616207993;0.614749795047423;-0.00102171339534397;-0.0173961664694178
"familiar";0.339752187532965;0.537417999167223;-0.0104188824151988;0.283344641316216;0.296736184454424;0.198335852497075;0.0809813979343825;0.104899999942598;0.0926212943657931;0.161407276638412;-0.0841053177014145
"free";0.437589182881305;0.405442761844426;0.0540419604042056;0.197790792722438;0.165761018369123;0.40325067414363;0.127243484908141;0.327948168688367;0.19833205633505;0.0662322555970552;0.174593644649751
"friendly";0.0928665865692245;0.575099281253117;0.226079531222033;0.348202039950675;0.228201968026302;0.203307853369479;0.168068305543022;0.167393399660628;0.233476802290184;-0.212505226743818;0.0928516034873003
"generous";0.0509320633382896;0.18685508074776;0.0453258134048706;0.074775734983068;0.0392416565990438;0.0769837891973297;0.803830669267249;0.0172663011104414;0.0370699852883123;0.11148102135788;0.0514743740665436
"gentle";0.503817946447146;0.281084864823615;-0.0647243899359926;0.373623948457567;0.224839769440909;0.434274073846365;0.276267905333001;0.12804001823583;0.030275013159032;-0.120258141060233;0.24570650327279
"graceful";0.449078206846138;0.267381907133431;0.245856272113313;0.0295909862138544;0.131358389042786;0.301264021348536;0.407029700870564;-0.0628124967185169;0.153896370126872;-0.0153573959750879;-0.249570413350713
"greatest";0.297973628128069;0.337718161246395;0.375077163231067;0.293397261457522;0.439392892356302;0.0894851670620613;0.231087858360915;0.0692889565885097;-0.00730717156286578;0.112101478350099;0.041910151328976
"happy";0.450348045598603;0.409896998320213;0.195543655696304;0.220647636881785;0.198162789626886;0.121383649150025;0.183864543713823;0.270803241395245;0.207746919361667;0.208185198682128;-0.0488500569730329
"honest";0.524015529840393;0.313964907052976;0.153911787034817;0.221745725181702;0.29170001371486;0.0219428663905911;0.273034377053854;-0.0536838980456152;0.156240412721815;0.357286651735573;-0.102338218802005
"humble";0.389978793732769;0.199870508962946;0.418806308176859;0.229904157173592;0.313523305813209;0.12990694649574;0.246970226269095;0.189008634749103;0.314053006682514;0.0922654247776138;0.0169877790493483
"loose";0.554986802217507;0.395332376911203;0.269131402030972;0.187813833047293;0.16804192940544;0.0150520829690846;0.0733196893748383;0.03645828420059;-0.00596502549556547;-0.10088585712502;0.399178464863943
"married";0.163093864394708;0.259196706565281;0.154162216202179;0.132814873601681;0.105340469315348;0.674475798143027;-0.00022008219018381;0.139655579560055;0.250384413431743;0.181300859664428;-0.0249810871428409
"mighty";-0.0934059080069068;0.236542802386398;0.229645725211058;0.395168115090927;0.411679249368169;0.102809653381647;0.129988466525847;0.145671549311378;0.458293330743656;0.0676714593213922;0.255179501435969
"moral";0.409085940318877;0.141306897154496;0.337499302527424;-0.110253298584475;0.0548025064106518;0.466128663265563;0.363022885978384;0.155980050906046;-0.0478726351914569;0.0454138999795738;-0.0685807857352462
"mysterious";0.627253042593272;0.278573552397754;0.236926557326439;0.277526824060181;0.283442921924458;0.146889865048308;-0.061702696797783;0.1690285252327;0.0325828813833871;0.127314177092958;0.0894189859884255
"natural";0.395343994349997;0.327241304137965;0.268759809330078;-0.00848525198854178;0.242344311975404;0.182174798543282;0.0740279110380923;0.443365939752885;-0.0894025945776714;0.22311888210543;-0.108593344846644
"original";0.211965884553968;0.275683327752099;0.3072199685893;0.34519087109254;0.174051686448483;0.214357044431296;0.0371446740132406;0.354671815450493;0.199739364335376;0.138496616219133;0.317396815006699
"pleasant";0.58993830058721;0.366013782539224;0.0963792345073245;0.130593203344547;0.105353076490228;0.26340308614904;0.202739608828969;0.069115703888421;0.202475178220587;0.203068934160265;-0.289774707759843
"popular";0.162619919201452;0.0353814074900846;0.436797843113325;0.207430790486269;0.365731867080798;0.227497467520532;0.0835947856695458;0.0227296923251957;0.171397362571512;0.103675946915267;0.00475521788468487
"protestant";0.219051320256045;0.116884716213515;0.448319064030987;0.151280124635671;0.226682679997252;0.180846305161119;0.0505905552828072;0.547111586595572;0.217091488977111;-0.0241367542054831;0.0644642754244699
"proud";0.462707127639323;0.218062226877639;0.18575500080214;0.0518831973239375;0.203442340811882;0.614006597367925;0.212077321108647;0.0419859546171747;0.0262788251864053;0.0397441658738398;0.0792057324582326
"quiet";0.0721537168190572;0.470982170574823;0.273943431818257;0.369620854107688;0.440451583370097;0.345641955013601;0.129797300290485;0.116566803369354;-0.0397163118348759;0.232791587621093;-0.245197591442855
"religious";0.10856302988015;0.263296483772401;0.597039920324386;0.18986589485674;0.0658332968743605;0.031889973286547;0.090576551576909;0.0930030373910979;0.064677876034903;0.128243787981099;0.212767326227698
"rich";0.562577567910506;0.175358964718458;0.27795914861314;0.195703420537639;0.132334249894712;0.0728697996297255;-0.067407231211764;0.0742646607631041;0.109121356262285;0.115957312187626;0.104965156006863
"safe";0.583384219764447;0.481844315884325;0.178757635683697;0.417517001593545;0.103851847618436;0.20369809308182;0.0275144120580938;0.16052976585671;0.0511623725382002;0.101585271071054;0.018931691720254
"smart";0.223290213059344;0.375093200796179;-0.26703225643093;0.195994467860368;0.066267290190603;0.406565169110139;0.370844011756899;-0.00169423489563554;0.171380343264385;0.181890916192048;-0.229041359662722
"stable";0.333294692200469;0.460658793847065;0.281897090564153;0.342807661656286;0.343297408350673;0.124090004835771;0.0857864345808203;0.320718346938273;0.130176606161023;0.0607008852613174;0.0711012921971232
"strong";0.82750803642389;0.265826126994556;0.0756926133377596;0.0659129196597318;0.0820655849905762;0.121945020470307;0.069230064509396;-0.153167483565978;0.0562286185649205;-0.109728777453084;-0.0689759614665928
"surprising";0.221813035420845;0.364604838569277;0.142895934265946;0.761432357419847;0.0952147787293679;0.0306954741031605;-0.0573494947284449;0.0453671597126629;0.154329522721088;-0.0746021684181567;-0.037522497011391
"thoughtful";0.494525587755878;0.218284980214257;0.418109417662298;0.375953284977811;-0.0450360197215379;0.0481701783696472;-0.0324028860660503;0.119131633075922;-0.18193629115961;0.220964543509887;0.0498034208016604
"uncertain";0.262012312113006;0.34407673873718;0.077538654854896;0.180231174528354;0.658431889937865;0.0894767706166676;-0.0262798239036764;0.162939071532215;0.141410856009107;0.0584169580569714;-0.0131534714185509
"unpleasant";0.104535017298726;0.488611087494053;0.533908301346667;-0.185961202962145;0.296380494003616;0.0702722253324125;-0.055380791805688;0.0536645621566289;0.112962450615926;0.205754716330446;-0.0652756850588194
"weak";0.279282985494282;0.4637410564409;0.126318041611416;0.144289009203041;0.246492799104523;0.00672983451011113;0.277540032870017;0.276048858942268;0.0192778073847933;0.140062200214372;0.180286585737978
"wise";0.340061666193297;0.511252575129161;0.203475847104344;0.265328213110274;0.0868611180799595;0.341386368589926;0.0396263987797237;0.0184397281964929;0.0758827895661816;0.0289719501557177;0.0519513067372384
"worth";0.692741438029827;0.0932252236318843;0.00813123003454387;0.00486079218498858;0.0710226502070883;0.210511695896828;0.115352344700048;0.0475464023354115;0.195677329153683;0.105515886695725;-0.10593152809228
