"MR1";"MR2";"MR3"
"afraid";0.495989631832758;0.345594432029262;0.485741324845425
"beautiful";0.584788593454951;0.318554289562701;0.141176263208566
"best";0.447768218942226;0.322757234640145;0.330907573509786
"calm";0.464820230132731;0.0970671043080282;0.326869954387708
"capable";0.223021737619122;0.332713872607062;0.445889771994398
"cheerful";0.605411546540348;0.110172601446799;0.265118645973155
"comfortable";0.467354309781904;0.349327138306071;0.411929666544478
"cruel";0.267200802946089;0.534453431257063;0.128704743653838
"delicate";0.591217807588073;0.498251194011089;0.20439338948558
"delighted";0.458592554471489;0.33742698402791;0.520066743494276
"delightful";0.539669588838055;0.265628145856437;0.336097533496879
"determined";0.801326044586343;0.262824666273092;0.167364022783245
"different";0.666543696222597;0.298210673460265;0.345655721992393
"extraordinary";0.619353455842317;0.418865287776564;0.180808454710474
"fair";0.496038547454749;0.22966385423708;0.0444039740400125
"free";0.680978320307149;0.143302747342202;0.47687648063576
"friendly";0.258491197568139;0.374412056967644;0.370594481342253
"generous";0.341592201732545;-0.021737865218769;0.287032699143123
"gentle";0.302358538754868;0.592852488014812;0.157567154596028
"greatest";0.537660597851006;0.358257464650921;0.513254582678345
"happier";0.484071912672554;0.157237982475141;0.67473565816157
"happy";-0.062967916311323;0.0401268995649464;0.48379505467597
"independent";-0.0762220905933333;0.659788261317445;0.197380548939817
"interesting";0.485840502234577;0.0528301873544212;0.0282686417518148
"married";0.730144633379782;0.136741435595243;0.385038114796898
"natural";0.664688753314947;0.354619471255995;0.213299079755234
"pleasant";0.594511159588005;0.252231119095584;0.201668093950083
"pleasing";0.154892499442496;0.264264721355463;0.518688477837706
"proud";0.460549436144571;0.472270060267952;0.0232027821406218
"prudent";0.428619674686429;0.349831277000629;0.128892117888355
"quiet";0.0411077047311041;0.605494753021133;0.293311023253033
"reasonable";0.493277387713682;0.39236850658208;0.219737837762498
"rich";0.577945365716951;0.155125519347048;0.251078574970125
"safe";0.238787939548733;0.515566288523603;0.187967710580277
"selfish";0.67393727000186;0.421303337648358;0.430655021696984
"sincere";0.527327982039345;0.338371245620976;0.542765101418224
"smart";0.621279538421513;0.23542552347815;0.183623025206252
"strong";0.433724694295292;0.458743763537206;0.397091731423857
"superior";0.51921007204893;0.604376297891858;-0.0226564146226195
"uncertain";0.688829972006917;0.329071686153783;0.240534237854253
"unpleasant";0.625546422640947;0.0944728022660258;0.32661302906066
"welcome";0.276426459209918;0.204966473267908;0.344005471878998
"worth";0.416207454459007;0.207182989293642;0.497087583971395
