"MR4";"MR1";"MR2";"MR9";"MR3";"MR6";"MR5";"MR7";"MR8";"MR10"
"afraid";0.75948224001962;0.166935990473238;0.00596069578176608;-0.0298734013500109;-0.0824990046662267;-0.138152441801907;0.0296715395444111;0.034397072004356;0.0278756598347299;-0.343807737821047
"beautiful";0.663440125342668;0.240249188280653;0.236803086948209;0.102173074073712;0.00704035466460644;0.149950359252611;0.0352000265092827;0.238378865885585;0.298234843455727;-0.0199655507470722
"best";0.232714730425909;0.314480681522873;0.174999306723557;0.441505182983326;0.116960152104011;0.0404514835216598;-0.0306439478132549;0.0322172484209132;0.56337976016495;-0.0394066370115092
"capable";0.206991304246033;0.270368551012401;0.555894944435718;-0.0207121914418175;-0.00158614036112219;0.158529870390035;0.283561977107659;0.0790446826956395;-0.0391418203430237;-0.0271342592294658
"cheerful";0.0910613535456496;0.13902722028769;0.670438384489679;0.41654501262349;0.102105937531501;0.0445342066567306;0.0561297752238972;-0.12263061527803;-0.0523130138385785;-0.120191054733067
"clever";0.0976596882775751;0.292775659266625;0.359442576361413;0.392993866723278;-0.0993966110017125;0.27471223074308;0.0439599071115162;-0.147771883001558;0.176654213380813;0.206762070345966
"comfortable";0.00339483573562169;0.0833709652539649;0.653565748639299;0.26876580622451;0.258626473152435;-0.0394574188806203;-0.202369997530772;-0.0604328541070918;0.136150671629875;0.117628403039273
"delighted";0.684277010169874;0.411377142179965;-0.0303072114092505;0.0948106088595704;0.256689225591519;0.0104001235055318;0.0805244718183839;-0.130213026594913;0.0219948366115806;0.0611083928847049
"delightful";0.500839811790146;0.455356640346095;0.0545909679987757;0.295077211751179;-0.0502130861000541;0.340876325756901;-0.169263761212195;-0.328568922372317;0.0851726907646315;0.0374643442628273
"determined";0.779685992233004;0.103225208242196;0.0982901646554244;0.0642323800284141;-0.164579977544326;0.401819935401362;0.10241597998013;0.0362715421115006;-0.195873752345565;0.0455493327856726
"different";0.256681002501322;0.527847484024292;0.0618093240750122;0.251777403345375;0.107579146667578;-0.252579743376082;-0.0582611707219911;-0.13038937423176;0.347778233312895;0.0698276944859878
