"MR1";"MR2";"MR5";"MR3";"MR4"
"afraid";0.656844951672792;0.249673821915659;0.302434878091406;-0.0778767028971402;0.0313955616248349
"beautiful";0.341983104260898;0.453659921175049;0.262656280575483;0.180880851680294;0.191674856664846
"best";0.629801696850967;0.235210665383187;0.225895336273578;0.273253942288227;0.137442361388287
"capable";0.383658112075154;0.417000081558699;0.133540434956446;0.467640232013253;0.0900960545826584
"clever";0.67800420679471;0.0383028106758739;-0.227393888654072;0.150516647150131;0.32961158397168
"comfortable";0.739699936365912;0.0992114264193428;0.0146455590410519;0.171855845467433;0.140412372541376
"cruel";0.349506543782176;0.757175680425008;-0.103525162462822;0.0472984254958636;0.0527287864272802
"curious";0.122870333984497;0.159509357800027;0.179323195245184;0.832492558114282;0.137797036835881
"delicate";0.733293695758201;0.245805471127581;0.185076976303282;0.284737555968606;0.165674955555468
"delighted";0.324553333646041;0.510773461833682;0.288054040388976;0.410700542924862;-0.127774294323209
"delightful";0.455010930919343;0.0893508087092632;0.42196470940806;0.268706530392676;0.344946271080179
"determined";0.284814924987644;0.291258053069386;0.590751429551257;0.105199180222758;-0.0615411724622332
"different";0.151930666557157;0.454024606217803;0.137297727489062;0.00914052847265139;0.093365939628898
"extraordinary";0.293589431214717;0.207584853490257;0.525720544838035;0.457269382320253;-0.00118675486195596
"fair";0.697961707770231;0.151455810647054;0.233126187911991;0.337846536727476;-0.0866338697881812
"free";0.772548903821755;0.071865158315179;0.15596435042209;0.0152695990998416;0.0506432387230405
"friendly";0.22365204812632;0.47906529950673;0.244934159893834;0.201649792429826;0.245246644369789
"generous";0.758922828774527;0.308755704854482;0.296884665494037;0.218793045431442;-0.146900357241849
"greatest";0.455409235344116;0.488963336115922;0.125919185892396;0.115368828993737;0.00959461305667342
"happy";0.0138171564549853;0.113398897319693;0.206971575316951;0.39444487951695;0.455203789737404
"intelligent";-0.180088159797855;0.49618961682285;0.186499133750181;-0.026752157171179;0.432130833943114
"interesting";0.35535547693708;0.537747187023087;0.107712452919299;0.164309934523816;0.120031960561872
"liberal";-0.0870781083067883;0.736114620470186;-0.0897489689667652;-0.120284566360818;0.114555058831082
"married";0.589089835818893;0.250395570606591;0.353103374805618;0.318019382372547;0.0930981307666162
"natural";0.57319222802652;0.239508895335646;0.20999607538731;0.268020995602904;0.165937555079725
"original";-0.153662270202868;0.654343205117007;0.0883621395225987;0.36767684411914;0.0729186340903175
"pleasant";0.329541925974665;0.292214825131119;0.149842341869534;0.37290966756639;0.443138986433384
"pleasing";0.245684023460309;0.575221464337676;0.208977483093021;0.222779378668565;0.0713302900540681
"powerful";0.316444620012131;0.671232439523527;0.294180298106313;0.0499780529604097;-0.00111374473450204
"proud";0.164452693031041;0.566395382983545;0.125772844718198;0.218638433012596;-0.105682457603271
"quiet";0.13262193066835;0.241569440617164;0.58811531629521;0.234567971001029;0.270080508210857
"reasonable";0.460258963815834;0.145819176180828;0.469272697102918;0.191418399806704;-0.0560315673132614
"rich";0.613164278573728;0.382764457802594;0.393204183936221;-0.137339819333934;-0.0792631237473356
"safe";0.264914944857276;0.0469954022639731;-0.0259437402927705;-0.00293130376188906;0.693545999156528
"secure";0.543348347534303;0.275715960061934;0.289732018148246;-0.115600302213083;0.0107928170248007
"sincere";0.522846089278985;0.453101876962919;0.385862506130575;-0.0316474489951109;0.0290345949804268
"strong";0.675737285102772;0.0306457196311685;0.0853048146690927;0.116801265079347;0.146890415145494
"superior";0.416208162738386;0.675147987124275;0.200331210779444;0.185975999769045;-0.024400936447683
"unpleasant";0.340548614588814;0.1472979221967;0.574929473943248;0.204711132595786;0.195975424441966
"welcome";0.657318858185111;0.0595323734361111;0.401604571051518;0.433563825680832;0.0523852626916666
"worth";-0.0642986919021046;0.64992981232477;0.425379288920946;0.0767975574685223;0.0811655943555247
"weak";0.792841569502007;0.0792568662603666;0.079795866926006;-0.108645747718447;0.0646768955841029
