"MR1";"MR2";"MR3";"MR4"
"accustomed";-0.200662978331212;0.146070828611613;-0.544181215185186;0.245433902272626
"afraid";-0.0398498035056596;0.33354563593567;0.0107927805453421;0.636820716706826
"best";0.248917738230474;0.381036023798734;-0.0460523297712116;-0.110488631510533
"capable";0.0807067985878164;0.131553984060119;0.551236795351235;0.577186668735776
"curious";-0.191153500269836;0.816580048581183;0.172038215386765;0.122826244191837
"delighted";0.799162788192709;-0.126789482037107;-0.0163829814175101;0.0718249928944642
"determined";0.816547934731893;-0.193577096421706;0.13646412729139;0.132102785499996
"direct";-0.194986401132174;0.649035685624206;0.0921443910642323;0.205797025460894
"familiar";0.180778903864051;0.0469065408831306;0.163384861971564;0.0357722370851971
"famous";0.67559795660191;-0.131516976817413;-0.0144480914638871;0.280050111766698
"free";0.741019545450301;0.21143859765844;0.0537377200066908;-0.00740875006394098
"friendly";0.211912502672075;0.055028240209414;0.627701808674087;0.298243514288474
"gentle";0.223539406925622;0.113822380015215;-0.470067424253282;0.468471525386219
"greatest";0.654378206807981;-0.180727642301899;0.216993418932723;0.0841755589994262
"holy";-0.0226051884708435;0.0205874534845272;0.0274844451849741;0.178808713214995
"honest";-0.0139271217679733;0.528222167789915;-0.111133124359717;0.0082208096106499
"passionate";-0.118029483029574;0.688050547163789;-0.120227286945248;0.00234678485345196
"pleasant";0.816981519523668;-0.125084252394256;0.161396975818047;0.0174000140372693
"quiet";0.182104971480243;-0.0491686631316476;-0.114327258688345;0.651769345865314
"reasonable";0.589499005231789;-0.101487400757434;0.0565241982292031;0.514250149198694
"rich";0.426932345693596;-0.10559471881666;0.294595845195209;0.339784773034691
"sacred";-0.200662978331212;0.146070828611612;-0.544181215185185;0.245433902272626
"sincere";0.211912502672075;0.0550282402094141;0.627701808674087;0.298243514288474
"strong";0.138225725309686;0.229581305045884;-0.633828830541864;0.0928964497651607
"wise";0.724555229179464;-0.118201797713113;0.106978760486441;-0.0623336557013162
"worth";-0.225985844924441;0.706973350500163;-0.0230662792714209;0.12477694291603
"modest";0.1152448984483;0.267173740513856;0.464349257653696;0.105279565902635
"welcome";0.696060432849789;-0.0306660284816081;0.0933849360359355;-0.322642207060025
