"MR1";"MR5";"MR3";"MR9";"MR2";"MR8";"MR4";"MR11";"MR6";"MR7";"MR10"
"accustomed";0.624954459647205;-0.0446182491848237;0.237221879261241;0.0920523265916615;0.0824338939686718;0.298295799180995;0.0783888171433491;0.266636393080011;-0.0897342425321268;0.202911363397559;-0.11328435911692
"afraid";0.784387902784105;0.217097623435548;0.0863601289521012;0.144900580419809;0.250948036914832;0.130334462815688;0.0298001531312992;0.0270781756461805;0.14493739226598;0.0904742607587389;0.075651302337982
"beautiful";0.517628402569978;0.377437613280658;0.130597361274904;0.242884102033396;0.177597104787154;0.202743477776537;0.201770184325961;0.152952854151983;-0.0660159495567071;0.13510447856084;0.258532769827576
"best";0.223686554152223;0.105092945304096;0.340868618712795;0.120251003226201;0.273075188234989;0.45108562263363;0.390586533647424;0.104290359229917;-0.0355056514385064;-0.084662542885821;0.143676271302604
"brave";0.115357560183504;0.296897107703208;0.160094826039565;0.335086114201081;0.227206548247318;0.676546275684674;0.0657559267444101;-0.0575536338577657;0.0575866805956375;-0.041926538224564;0.0911577366642892
"calm";0.297245436947558;0.0521739751020814;0.758779722795816;0.140002315273941;0.0337850422762026;0.221956654696512;0.104617131030743;0.175644483537712;0.115102152545416;0.16241152893593;0.0551452498490149
"capable";0.400812401454431;0.0875652489351136;0.385565537256514;0.400431849796544;0.133505695214422;0.269112553110283;0.101093360864007;0.174597811845682;0.000520311742794939;0.0654737717262257;-0.197012573895136
"cheerful";0.257612936414134;-0.0286433776595775;0.580032905078148;0.0401435911078207;0.0582632275357836;-0.0153039503377831;0.338559352646582;0.0332190857246219;-0.0362548586307169;0.0620214093026104;-0.296720163375829
"compassionate";0.379539504864499;0.538707480860805;0.150726327618528;0.221511105599251;0.0801537427673003;-0.0466617310202225;0.139994997603;-0.0224024824117349;0.136278900174774;0.0777649696979841;0.00228368587753401
"cruel";0.176306583746807;0.273097516426397;0.176020462719618;0.355636438928843;-0.0576648856553264;0.154865622835222;0.208823875207832;0.054468570563358;0.0214368841027949;0.642435796058627;0.0472551616901659
"curious";0.737556309797577;0.141861793994729;0.259595380371372;0.0855077016905591;0.303718288432119;0.134015177771814;-0.00540381444794246;-0.0543204735856071;0.0492669144491217;-0.129091560439007;0.0176371851261841
"dangerous";0.139360835329299;0.471417616599692;0.465557153326675;0.194829427105328;0.0256890564052039;0.111598693528399;0.194338304218577;0.325692590904557;-0.233970699633391;0.0690187114483691;0.270870375549053
"delicate";0.196543556402395;-0.0314804093592481;0.343686312045744;0.163573057694875;0.488479650410503;0.133594509178633;0.0439193081215703;0.377197778619516;-0.113226055142556;-0.324803744185745;0.127899704397663
"determined";0.097392531941908;0.0957525497162783;0.761534039445322;0.0559115844765818;0.0789438447952379;0.0870114246971957;0.0297967149822982;0.0461591473477187;0.218305980205105;-0.0192835694371939;0.109895796220324
"different";0.263360734400408;0.138785036612988;0.305036116197942;0.119436670895926;-0.15495211227403;0.558239581992998;-0.0974470396861748;0.0647450242572561;0.0483706395668024;0.238202265255334;-0.0106732535797644
"extraordinary";0.120064424198227;0.71104494507782;0.0875303588799823;0.198896757273411;0.19187108437689;-0.0683306709613963;0.130057644107186;0.270251892352529;0.163655489536718;-0.00569262226053008;0.20274757308904
"fair";0.270348627450143;0.406285743264435;0.19160934815328;0.0148664374223241;0.549792447677105;0.0055677581543733;0.189947670466964;0.22848351817424;0.0634228533817677;0.11661227748649;-0.0666496831619647
"faithful";-0.165723637123081;0.780293234399002;-0.0844385181847868;0.225285313551572;0.00558387696947236;0.279589700220852;0.00364131793123749;0.113873170510976;-0.0729260245533571;0.136036596277374;-0.049587726954032
"familiar";0.473534041147093;0.258451937892383;-0.00224807701264437;-0.176969260366095;0.426132856939744;0.190877870311775;0.201307085416649;0.277825985529347;0.0351006139759721;0.0348671764540866;0.0470715728214848
"free";0.290572066943741;0.442376307528354;0.409771891155007;0.454124833926665;0.10469900941174;-0.0231326538281516;0.139457033573873;-0.0121644486919168;0.071683399285874;-0.202749365911574;0.0592616288362881
"friendly";0.0767972762528028;0.26458948984707;0.321604016520852;0.670430198728391;0.115193649851248;0.384339657928462;0.0104361606052492;0.0761460736537075;0.152698965883402;0.110873339607579;0.0996803282973066
"gentle";0.251418434779435;0.623469769679036;0.0174279162238813;0.156612420678366;-0.0285218858327458;0.451295629767084;0.183733451661714;-0.0895001667109265;0.106667474887418;-0.0878883064440611;-0.105586755798488
