"MR2";"MR1";"MR3";"MR8";"MR12";"MR9";"MR7";"MR5";"MR4";"MR10";"MR11";"MR6"
"accustomed";0.144412237479212;0.732327862567731;0.12702454640078;0.0665786509323747;0.0382568682603609;0.143221721111454;0.0651421403877764;0.171096064538739;0.186380846959431;0.236650623500362;0.152990068875341;0.139380088470416
"afraid";0.361439918404152;0.35332093999183;0.26057743080281;0.0744735309432448;0.344312584945398;0.306937208311859;0.156377505687299;0.336947110653897;0.0692014331247295;0.318940067706224;0.166795886383355;0.109842938364572
"beautiful";0.457108040866901;0.424900234956733;0.240948456517409;0.231721919399618;-0.0322410367162624;0.209618061087919;0.298604415908575;0.272059300838676;0.0715366675572773;0.15725524295671;0.19535371315371;-0.0492623879394462
"best";0.190141633234964;0.245791346752657;0.190324566540696;0.478991881086665;0.412991589024042;-0.00560004295771742;0.0313241300491541;0.0930214805619632;0.50942652808643;0.226577637215317;0.0174030298177974;-0.0907360790625033
"calm";0.101413124250001;0.116732471563684;0.225382128900104;0.194470450536245;0.562162903045167;0.214613492658984;0.261102277381949;0.236408476426052;0.222548089625451;0.12918348520315;-0.013006919417588;0.042252000928443
"careful";0.63812500682204;0.0220498749518353;0.0930106777316528;0.343461069011866;0.171089118056321;0.0566820317460621;-0.0980674216494685;0.34135622700139;0.118228814742303;0.0360777287000145;0.0150873992536287;-0.0720657033324878
"cheerful";0.491742141123677;0.252831792772317;0.215695204691824;0.14353400361057;0.321013165498232;0.218288131439151;0.260187907896849;0.257174940841115;0.234044189409792;0.216539443353461;0.246537471780187;0.0192672741725383
"comfortable";0.259930775727036;0.353261564543322;0.234216037901037;0.159243918925161;0.0852320844970504;0.133794141695334;0.0805153070235876;0.146854364744231;0.219824503555612;0.681296609119928;0.105077497790097;0.00143591553900684
"cruel";0.0969093180579051;0.521141089500414;0.260902202862557;0.253280070440181;0.0861780126320598;-0.00421678592168388;0.0457877741491835;0.216053233305996;0.267775495621998;0.0602274234870707;0.447820827953774;0.0347774359820327
"curious";0.2409864736885;0.37695949928172;0.256649746682999;0.259838703948965;0.224346610881177;0.220267180091442;0.281635037180195;0.0919669360952441;0.183829096619746;0.370333801035684;0.0116823944623717;0.122052697517998
"delicate";0.36757740600457;0.435593309120102;0.0606097473300278;0.385809376937144;0.104008343373723;0.331812188914291;0.0998654556598289;0.178398436851027;0.186639720457132;0.10215840842997;0.159468901029283;0.164403495557222
"delighted";0.677830576385323;0.3000763216732;0.21138299347718;0.197595856909212;0.132134885213269;0.18527973919871;0.280625988330287;0.019604271635511;-0.103083580279544;0.099084222611045;0.152514491118898;-0.194401008357476
"delightful";0.14545924029851;0.183488478560241;0.0473135848209435;0.0890167336060469;0.0800516949773869;0.134037647876645;0.295218445665664;0.580611588787285;0.432856913843106;0.155464479710025;0.173669979512306;0.0906018981824616
"different";0.29691139262565;0.530965586819532;0.327408952445072;0.0630158230103412;0.101699271439272;0.0950558251744042;0.152039891783078;0.349902392817573;0.180580687297996;0.127247517373376;0.111076930172905;0.126511556156162
"extraordinary";0.436654205168888;0.511192095749653;0.387931347693242;0.151345247414769;0.22179470765945;0.299972777591103;0.157377949367137;0.0931731874737036;0.171270520673066;0.132119380933752;-0.023544337483402;0.0617488992312496
"extreme";0.297342693670642;0.636681707600822;0.265182039429428;0.118948851670868;0.198426283269417;0.255037611918731;0.124577882702711;0.149935173216581;-0.0298591607840032;0.058315487434052;-0.00108738966520254;0.00653689209174696
"fair";0.389376484505844;0.415533130744786;0.295634723654211;0.0892656172768307;0.231615212843143;0.223625716259324;0.208274662933777;0.110232804274043;0.238581233088057;0.219705950461214;0.180977502194237;-0.308353021719673
"faithful";0.0929143713674062;0.366669994734349;0.332677674960617;0.289094557099755;0.128589163241464;0.467966980249614;-0.172063122018476;0.202895053871647;-0.028317313012496;0.0993580185693467;0.162675929673452;0.128031568647004
"familiar";0.137851763254614;0.363792928595756;0.396915233489417;0.380078479173911;0.145965122657186;0.207008461892674;0.0809755225646653;0.252153506017014;0.0125118181926492;0.0133082710203752;0.057095083941759;0.222548402070046
"famous";0.423892094763796;0.166862508441226;-0.00952178217490722;0.381363193123451;-0.0355867664661996;0.168037942805385;0.173052133517215;0.0302351651816946;0.0290698682341439;0.318356726941511;0.0701192807695498;0.23514439293284
"free";0.375871810948855;0.427139512894174;0.288431125567837;0.18605856748708;0.379086622679176;0.0852920730249027;0.156935955119294;0.201213904616807;0.138527051419117;0.193138731591721;-0.186972133762107;0.221510554664615
"friendly";0.379331902579377;0.564554411172755;0.0742973218764552;0.268865462534182;0.124397304888106;0.0297902491473413;0.17127046941856;-0.096854044146262;0.185145031705793;0.0641092863368464;0.0963150652619254;-0.147925122545645
"generous";0.192421638435642;0.528308941496458;0.152963661138849;0.404963121618857;0.119823832565968;0.160042927881947;0.19630731057471;0.223365411973589;0.12494689494544;-0.00179094480196086;0.165347998192879;-0.0850068926723881
"gentle";0.360442172347303;0.416199825470992;0.141800850285678;0.238842356387805;0.533704512501014;0.0704963361330939;0.123168822732696;0.325574156107341;0.190129106150164;0.0538575396926363;0.111380376177653;-0.000740311289176089
"graceful";0.15654790690233;0.255244830010212;0.163947701540153;0.310337058820926;0.141572101583882;0.261726832813264;0.124445372448608;0.570846841103952;0.0194318400066581;-0.0060236125648635;-0.0294731190829751;0.0295509232236349
"greatest";0.309232655377214;0.273112807271821;0.309369488279115;0.487374785194373;0.251691019787358;0.326380692097412;0.15883207008431;0.090989638970832;0.0204583446520007;0.213427600751467;-0.140502858418548;0.074225389166698
"happier";0.584573173104487;0.227781568897401;0.168876946924587;0.13627852922884;0.100558280193685;0.591531778175985;0.157229930831784;0.184756469275498;0.159363730638562;0.0371923653170653;-0.0796405412053589;-0.0111474929172284
"happy";0.45251021364936;0.520935145896444;0.184658979181403;0.20195621188551;0.141079583635398;0.0874233375009369;0.347954188070869;0.191902032060226;0.125354993179598;0.142890632463279;-0.0462187474614872;-0.090968190776193
"harmless";0.173576856861419;0.160230554541856;0.770574020720693;0.0986012567551931;0.0567699076358913;0.203573708734521;0.0627847631592152;-0.0461570794169174;0.262093873771874;0.166911185573873;0.0754332857653926;0.0778843165410619
"honest";0.460366234438596;0.547996410781291;0.349074059739319;0.103099269608459;0.291352348829197;0.137332783023556;-0.0639771667366096;0.0881915770804916;0.0283274680846427;0.0676129430475145;0.117708851850237;0.0138074773910352
"humble";0.283329805548984;0.314912816956124;0.191853670481594;0.161086343096545;0.205144688665531;0.414616617229763;0.253229782209054;0.243967968667558;0.167534281126304;0.218015653567802;0.00487195972215409;0.1921766208964
"independent";0.142347720202395;0.155758483367187;0.753344521482138;0.120243489216436;0.122415326164721;0.0247328555847418;0.259185567994403;0.124809617451866;0.0746466415354487;-0.0223266884189519;-0.0722741426066803;-0.01210023874685
"individual";0.324285895852242;0.225562353018774;0.140059911577779;0.163992647754096;0.0506391381170226;0.4183637852176;0.113271096797124;0.179607022489205;0.105104450027509;0.0842289793490427;0.129595350065032;0.112851098336313
"interesting";0.111230264435646;0.270593222013185;0.374119113174351;0.0647750773857719;0.281802370868352;0.254335963180703;0.193138758052498;0.136160903125448;0.00181129016296794;0.276492647777445;0.212068656174821;-0.11222354230957
"loose";0.177520910069365;0.213869636732368;0.184091962971667;-0.0187422734241057;0.0993845098995279;0.103818620084505;0.0623408514454941;0.0916063275170866;0.688313140641163;0.0677063032607726;0.0500610628498256;0.0789384011922904
"married";0.40257773743655;0.510876231346223;0.123636890650152;0.0445617771532166;0.194484027047375;0.217092106752592;0.150106679950973;0.0380797977698282;0.261653948750344;0.258332195789215;-0.0281035697608913;-0.021625339680929
"mighty";0.229333340111779;0.26308704220833;0.398239229163837;0.119576604507559;0.620947995483151;0.152657337575754;0.157533115537213;-0.0563298708570007;0.0682574448609432;-0.0207377173294042;0.180547862308904;0.054093525373612
"minded";0.107630627319502;0.33061368256632;0.494595423247943;0.388758675580358;0.146229455000762;0.128125276015535;-0.0497095638169004;0.324345842331661;-0.148137448277291;0.166281372223622;0.126082943200901;0.0426518158161233
"moral";0.36610980134509;0.363515369748913;0.449136602178579;0.0652666055428316;0.273628114919605;0.137685221679764;0.0236691858320563;0.231033639076292;0.110590021497841;0.145740246636085;0.0880245139971421;0.221356806368323
"mysterious";0.303088075372761;0.388170360583878;-0.0417342536245707;0.183332901254931;0.304061140449827;0.32027128212808;0.135766483128593;0.145279645722308;0.306781637792338;0.179568236017989;0.397652154355519;-0.0109974866249491
"natural";0.2440524585148;0.357285037366389;0.222527336274797;0.249406240457445;0.219548964878456;0.405443717468559;0.237452781906076;0.0770075847915898;0.178808230808017;0.253554315488429;0.0947295743345233;0.0308521552288623
"neat";0.710799809542591;0.19650040536067;0.0391295139382584;0.0838122119533831;0.196821091729247;-0.0072664676295091;0.106395681602624;0.272107842861613;0.0948749625901116;0.0608297652605477;-0.068905355468425;-0.0861450190203451
"pleasant";0.482032074032195;0.51290932591502;0.089559098616441;0.243388302349741;0.284913673480631;0.301549962185006;0.169302281536977;0.054830535325828;0.206474738549168;-0.19773935435544;-0.0418412734097782;0.11556196511671
"polite";0.626420786497686;0.0905004073256354;0.11549652155644;0.231262087289902;-0.157408090395026;0.0340668513986663;-0.0829307148403035;-0.0126313384035974;0.115681714550264;0.0694159554069355;0.0443335599500587;0.123153537985441
"popular";0.235859344354439;0.275538720436585;0.224964377421635;0.0702486372856207;0.147910526511591;0.18187741970203;0.460740571450588;0.166186115581861;-0.153363980074848;0.168113879829404;0.025187757122841;0.165382042620062
"professional";0.508403659007359;0.315531982426252;0.102885169040206;0.208023349882079;0.0818157065903279;0.130181249183194;0.0459416171153601;0.0134636024458174;0.233358888025271;0.135437547663145;0.402264692981324;0.177539179740528
"proud";0.390681534994157;0.194843517295914;0.22019919931404;0.188943355717735;0.262218502977867;0.442648302751561;-0.0446347337887159;0.352079295431116;0.187043295639379;0.198445917518406;0.174022631061619;-0.112585041538125
"quiet";0.522911897578849;0.166693588175899;0.228633076888779;0.116149048114757;0.185045751552644;0.311849105004882;0.156034828096994;0.373179396623977;0.23689059060373;0.293589384529588;0.167659935703343;-0.0624784810359798
"reasonable";0.668522763557675;0.178341725716996;0.342527703971025;-0.1338932531926;0.121007924142668;0.114013054922386;0.0725454427248324;-0.0360947345604623;0.00385958062538258;0.0812855401720533;0.0245347680528118;0.117538056093393
"rich";0.42896391691024;0.45092785895923;0.142710292292572;-0.0329096451586493;0.301769803589125;0.383876156573434;0.289237910511738;0.174703521995935;0.0757836512683675;-0.00510646673083613;-0.0507888858686195;-0.157187167815211
"sacred";0.182234380468565;0.495432498263552;0.186955990972915;0.280835671233975;0.0419288852240792;0.173103991184951;0.115041169955608;-0.0250222488354715;0.0549130642756169;0.282828279026027;0.114379044971831;0.104240599848522
"safe";0.41986830713608;0.366641310433395;0.0826090169552411;0.127307698849959;0.12599180226637;0.114275533051577;0.238199071693355;0.282824142554833;0.00243659209384755;0.268962204875196;0.412711652731556;0.0796889769242233
"selfish";0.152327497527699;0.19299948718562;0.0970127208910697;0.742352777539779;0.108875728632897;0.0890444397199694;0.0316307054180149;0.125944071875661;0.0280389862198743;0.0404678789793305;0.0979275725910156;-0.0277949150244814
"smart";0.0579442067985747;0.0805779838535889;0.505209021348755;0.180391723539562;0.220026514652931;0.213556007215702;0.273160283739498;0.165140765820905;0.384943725170749;0.0280611204051889;0.222707026594873;-0.139746567225247
"social";0.215541249090924;0.234225470910033;0.41750613095581;-0.010411192725231;0.274775632376076;-0.103514450226963;0.319848467654217;0.0207564150523099;-0.00287059614811772;0.272713339073525;-0.0272380594496807;0.0158191158345857
"strong";0.539387315664721;0.17351337820069;0.130566142605903;0.212418797635183;0.0759141257428365;0.335061546293857;0.417412196405826;-0.0721476208077986;0.136436148011726;0.0307967241701963;0.274027154816081;-0.0293355783392523
"superior";0.452917833732247;0.176469700963823;0.3477030994461;0.0610266991609572;0.122049302475675;-0.0680533515929781;0.30145657904216;0.0197136527200805;0.106828288573584;0.237456409613623;0.0975127869126931;0.328465017034345
"surprising";0.580979166660222;0.244956879002694;-0.0114397914303715;-0.0072155146165933;0.129853930779414;0.229494344918444;0.276660153006085;0.0140709561242672;-0.008628912390446;0.214899331678597;0.132629205911258;0.0705977152606671
"thoughtful";0.483016576439707;0.236422658274509;0.330142441314897;0.144152432845627;0.344484822955742;0.266833731020006;0.0670318123608043;0.178454652790862;0.239816509699679;0.087881444789632;0.142037173251439;0.0125901342735206
"top";0.223122352552613;0.0572640912682615;0.223640413188718;0.0231044216553528;0.106017407170907;0.0334603670796001;0.598354077034665;0.111665997464382;0.156118378767845;0.0393211347308377;0.037748642797537;0.0255631345615485
"weak";0.0157785499947981;0.578580745913546;0.35064815951457;0.319353454984595;0.404123679938203;0.0747195445628737;-0.0920278948573166;0.223286832537222;0.0592418895364296;0.230958698333029;-0.0165651394662857;0.260064808722751
"welcome";0.730857023263382;0.172622501299612;0.0692218001830691;0.0482345291832545;0.143611247466139;0.148620111993464;0.323203425818855;0.112143298516803;0.0879260478705021;0.0355300148115418;0.0172384121198212;0.0760801402360372
"wise";0.119694835853324;0.205573647509159;0.382110039470341;0.0151325971881889;0.125912652529493;0.242439787298867;0.309800722257637;0.130610701914238;0.16400560561811;0.032652932665849;0.0960322840058327;0.436217765083503
"worth";0.508368960930325;0.461203199564412;0.113780776230594;0.258826872674403;0.274624021237234;0.116689862157318;0.314542593375367;0.0581156337942244;0.16510230576958;-0.000128192055116792;0.169222184614867;0.127886566953064
