"MR1";"MR2";"MR5";"MR4";"MR7";"MR8";"MR6";"MR3"
"accustomed";0.38869901858634;0.0629467351233862;-0.0945078462186884;0.274767378964695;0.271650578801283;0.43164133210214;0.133084906690041;0.0355091358869006
"afraid";0.319472873778904;0.196198320981063;0.509844466215411;0.309713348880866;0.308785543357352;0.0746437149545331;0.397934944666828;0.0842616715817065
"beautiful";0.433345290529452;0.326014901662539;0.401802215339744;0.288766595967711;0.320399206975896;-0.026429387724162;0.456635514824517;0.0502523871472298
"best";0.174666250406574;0.70118521209198;0.238215847281894;0.0328510445811446;0.107387332196094;0.242576013352978;0.166409083924912;0.214224251645667
"calm";0.46898128870157;0.353113918480568;0.104926339692955;0.0897089019694679;0.241053855656262;0.0559148343765756;0.329949138942412;0.100791633150241
"careful";0.427778141835664;0.29195606986777;0.541063791210253;-0.0332098728303168;0.137512619916004;0.10958592676756;-0.0060054573151043;0.153184608021163
"cheerful";0.387477140612105;0.232984490579153;0.238460871979236;0.409321070661192;0.167834939247739;0.425356700529096;0.0974233497994678;0.145137959557029
"clever";0.0398312734469699;0.350597921306108;0.170222010623755;0.224972715534884;0.504012497053605;0.174161512333749;0.0247724587105385;-0.0760647430308133
"comfortable";0.481939415336425;0.257469780244099;0.0504918194646502;0.0435322442319588;0.307030777512223;0.20179406908072;0.275025684060388;0.33033518449719
"cruel";0.26677972818537;0.405958718992313;0.15236885687216;0.406550698740789;0.537904469674658;0.00102913321287854;-0.00845932953803808;0.103300266699283
"curious";0.310299155799054;0.505800761124186;0.089790929086293;0.130451552360993;0.342568169918822;0.124241644868123;0.135449005007126;0.279378394668769
"dangerous";0.537958408274164;-0.00357326249636972;0.0520057354212414;0.102950572720587;0.0591611261804547;-0.179734117718245;0.0906185300212012;0.270111446690386
"delicate";0.281914885081557;0.231126749635485;0.344316689173807;0.177291594837289;0.516414887295371;0.011024983068575;0.301226246921187;0.27808795303125
