"MR6";"MR2";"MR1";"MR4";"MR5";"MR9";"MR8";"MR3";"MR7"
"accustomed";0.275959449759171;0.0755285565324299;0.528243862218219;0.259013235311585;-0.0903292322010438;0.214088084418404;0.178028735157195;0.0351575007445813;0.0251545114172942
"afraid";0.408998027931123;0.241451928251985;0.17551216794319;0.310237149730019;0.522244057578827;0.2183550756289;0.282003629274369;0.0445135008012239;-0.213310790336048
"beautiful";0.585941497533435;0.330421730711402;0.0486751274646618;0.27108394016521;0.368150162106039;0.354288886136212;0.245155996737838;0.0542828292274664;-0.0721055344776813
"best";0.250152132557751;0.684493807622418;0.21085211508774;0.0461644860469091;0.226418937599023;0.130160405454256;-0.0141252951944984;0.260175495759792;0.0912115017870486
"calm";0.433166821028956;0.391202203575118;0.184285621816715;0.0743967127542048;0.0935527795565394;0.203223775419266;0.330967835270862;0.0650473576490313;-0.0877757627756221
"careful";0.194321140606802;0.317764342916857;0.202242586127216;-0.0531189422466126;0.524566006457493;0.105446624150109;0.352025502052789;0.103293509008392;0.166037452622234
"cheerful";0.323574424021873;0.21485045971753;0.453219408867416;0.392213949586215;0.215390092337461;0.172220260736978;0.139572105954712;0.166002923698607;0.198350782372433
"clever";0.07842951101191;0.305941491427071;0.188542607686475;0.234754468017904;0.165144214041162;0.5691546783919;-0.114331025737415;-0.0195184318162296;0.0710880359620732
"comfortable";0.387041409690786;0.286678686484664;0.331889725389079;0.0240306164208736;0.0463172009149831;0.256672355356251;0.343325796530354;0.300860978840576;-0.0628751420859429
"cruel";0.103081968666464;0.384575083756611;0.112467917319102;0.39502096625662;0.136352309967621;0.560086594562304;0.235326592448833;0.0962300930444441;0.0825727553520292
"curious";0.239169650498599;0.496694705260855;0.194929334503539;0.122641320539078;0.0760968379810556;0.35687177372916;0.191816438952944;0.28665158818055;0.044659442793892
"dangerous";0.230956889680304;0.0486974487664426;-0.00289251621395082;0.0614823089836852;0.0304348432872558;-0.00545788840422462;0.638834727481998;0.161012428960921;-0.0161585033348519
"delicate";0.354379240196999;0.219889764600065;0.0882726697176187;0.165189086933017;0.332620435381148;0.537152039833096;0.206036547939805;0.290000993843903;-0.101617281719221
"delightful";0.323162801642321;0.284615338228459;0.127722171809283;-0.106220714787848;0.15784135393407;0.557632418804803;0.197779309123674;0.130915405592406;0.165661353131325
"determined";0.213677810928432;0.584520566359954;0.0350964603679016;0.288075110770084;0.274495476655948;0.100313491639744;0.0629905712022561;0.252455793672865;0.0798973234720108
"different";0.451214282458005;0.31892803216099;0.167881649132241;0.188896090841048;0.564564149595483;0.189318125373382;0.293237153730851;0.0607893776254846;-0.038838244391928
"direct";0.459886936601296;-0.0763407048783364;0.397548222483008;0.00842062929672821;0.301276878473699;0.279010708090456;0.461752871304325;-0.0870195942763042;0.0992952860782112
"expensive";0.623182295333185;0.0475001284470046;0.0560652562381601;0.212686278770588;-0.0469393560188863;0.197587555568356;0.227740997380135;0.174097917152602;0.0852761363901466
"extraordinary";-0.0810611705877599;0.343517930628852;0.0269586873695212;0.0050314924037691;0.508941259202842;0.094770513042699;-0.0647427038567143;-0.00145803291447919;0.037800155637303
"fair";0.38751574750541;0.0739292771088307;0.35226377766352;0.253450134287937;0.480719641483285;0.162673295343598;0.221091524750229;0.216773729478594;0.0322990216613634
"faithful";0.0815388061833382;0.493238307937343;0.181896202053892;0.414798188848142;0.2398439759279;0.362007328793742;0.263553092741053;0.0470791636861556;0.00134834585929783
"familiar";0.245615082602148;0.501925926835622;0.278773198199823;0.211359867840542;0.165435148529253;0.314973180111804;0.329701535176351;0.0588018540010418;-0.0954589960363138
"famous";0.0628006477146632;0.14812021574093;0.597133246466743;0.215478131130205;0.214765903100493;-0.177942278864624;-0.0316688031607144;0.175076333893216;-0.0324702705126233
"free";0.395371741272907;0.263908371674199;0.108747430415365;0.306644902708844;0.299514192439599;0.376063472412916;0.131525780949819;0.264650057490278;0.214313800704936
"friendly";0.315207908577065;0.414446089887182;0.343129382727653;0.133494345213315;0.137186912567361;0.0915241791290747;0.260943956346529;0.0650779693469551;0.170905465572386
"generous";0.234703274654649;0.430542304963164;0.197916123995696;0.231714186071987;0.321977442582633;0.148195061208444;0.40631464078719;0.188277210295862;0.0319705420626401
