"MR2";"MR1";"MR3"
"afraid";0.645525155195453;-0.0197001143790232;0.0109744683534777
"beautiful";0.661886572961903;0.387061912856012;-0.0629551805438396
"best";0.305603638526717;0.524514653919369;0.302541604290129
"capable";0.327880502203173;0.434981206882895;-0.0657280431385076
"cheerful";0.0784284805813325;0.688641279684616;0.247598276369995
"clever";0.242397867487654;0.610725123963367;0.0667072184204751
"comfortable";-0.0743103840124013;0.671696199534282;0.267043522544314
"delighted";0.791888951222006;0.0557305863038947;0.333260085896483
"delightful";0.616516534982045;0.356592551003243;0.14272833250298
"determined";0.755337073959438;0.181421889285862;-0.248390390154793
"different";0.403341596232555;0.266560753965793;0.38991681725479
"extraordinary";0.649983129298856;0.00000547418551313665;-0.0333308778543375
"fair";0.322194295588971;0.420632806203935;-0.124890613376333
"faithful";0.065207844678724;0.617535003280821;0.153638104866771
"famous";0.559362860851422;0.288756540031467;0.260338299016774
"free";0.318057969388713;0.261148156158859;0.539099847464711
"generous";0.664400784050808;0.216132657020592;0.130471694363909
"gentle";0.233269875250872;0.659048735079774;0.00889143979656395
"greatest";0.318831910218896;0.403057995103141;-0.221263228534128
"happy";0.277762365652121;-0.0672569229548342;0.0455724165813
"honest";0.200460155785725;0.577600068961186;0.524778711109343
"humble";-0.0519363412911192;0.085351553095785;-0.42063987718816
"independent";0.151716687871116;0.471656808420959;0.505758559688956
"interesting";0.0243727108099887;0.476838435766988;-0.0807913267876139
"mysterious";0.146823607328408;-0.0719551846871985;-0.568114175407108
"natural";0.639051672105293;0.463388461053072;0.314885914926678
"pleasant";0.656156403249841;0.117630238954618;0.147131280847028
"pleasing";0.302572093034637;0.494360697446005;-0.0922636258101445
"quiet";0.447279626890855;0.738105729785045;0.123205893016714
"reasonable";0.158329172114283;0.617505454537934;0.193568277542662
"rich";0.523387425392599;0.270524053365511;0.122206012198962
"safe";0.492209035808658;0.409695866931705;-0.00895718738840599
"secure";0.229311913506398;0.296178904949747;0.556207026529047
"sincere";-0.0658978226322705;0.647092347174395;0.226114094055047
"strong";0.7278689444585;0.130709493981225;0.045772078460564
"superior";0.568630347947608;0.264210648890882;0.25380206200358
"welcome";0.32326321546985;0.386245578193862;0.215953296991797
"unpleasant";0.557010212888865;0.500160540833026;0.24218444128745
"wise";-0.0730760798781264;0.589100306149932;-0.549476419372337
"worth";0.343720493572053;0.515618644296254;0.402344612019001
