"MR1";"MR2";"MR3"
"accustomed";0.136859572302577;0.528569376346682;0.0869937267716108
"afraid";0.595872024578533;0.416008237183916;0.216129185061671
"appropriate";0.203702522646624;0.459651003656211;0.350184625774865
"beautiful";0.721067957798731;0.358757075171827;0.262823999935774
"best";0.579372278840484;0.144586289202704;0.234739133910731
"capable";0.377623870764516;0.652844955805475;0.0534605174978065
"careful";0.414919187472641;-0.0644968720223922;0.550129273841767
"cheerful";0.564156016013277;0.420652636652968;0.0217363465419775
"clean";0.595274977674641;0.109709856083156;0.328180033912546
"comfortable";0.488882642010424;0.430022368151915;0.412776872307902
"cruel";0.649791077297027;0.176091780234401;0.404666143145375
"curious";0.656733533617535;-0.107616399166624;0.449607231916924
"delicate";0.394797218797421;0.570363572456311;0.0922541977197408
"delighted";0.0865288229708472;0.619026497876264;0.13730099268254
"delightful";0.318090106838745;0.55239472093165;0.148932931190796
"determined";0.190325412030436;0.0544056450067686;0.391880161945644
"different";0.697295727818728;0.200270188728636;0.338384543783577
"extraordinary";0.407247910364889;0.469375698439107;0.289320580411363
"fair";0.627565042522056;0.256571271879358;0.186774213340665
"faithful";0.422307570175056;0.148818302274404;0.417954697333749
"familiar";0.33384052206662;0.402076830677765;0.2357886290702
"free";0.441099806931129;0.457968080135216;0.355136078260454
"friendly";0.299994139407399;0.235233442673065;0.393999084793818
"generous";0.676781122481971;0.260953520102954;0.13353572893651
"gentle";0.399485402017538;0.442481252406534;-0.0899903630382149
"greatest";0.263202170800254;0.038635634509838;0.729276579329792
"happy";0.585979853247814;0.373392681948202;0.330945799473059
"harmless";0.0900989983540828;0.436966696526359;0.110575286740291
"honest";0.49934037642288;0.297269576758235;0.408289761312527
"humble";0.469998882095474;0.295718661297667;0.178636278989709
"independent";0.468807499550758;0.192802861341529;0.231720925338121
"interesting";0.334608653011621;0.485762921233315;0.228940123032128
"legal";-0.0807847253827953;0.00754954611418089;0.46645975883633
"loose";0.515116298964692;0.337296590388773;0.378451225580479
"married";0.545041263769983;0.613348595516129;0.0868111392148651
"modest";0.245482379791529;0.297233882758704;0.538045254663717
"moral";0.348578900716449;0.306509052591224;0.2892455831137
"mysterious";0.242451403367835;0.621984088855976;0.300600601883625
"natural";0.708539829102869;0.28274246764161;0.021806001345661
"neat";-0.0326053778657972;0.25365257092005;0.469268706508003
"official";0.504322046589915;0.101686625099951;0.265522570114133
"original";0.547133610871697;0.352173981974918;0.364992874561912
"playful";0.442114665634645;0.460715641249592;0.192799820472428
"pleasant";0.735749858819185;0.280952988038851;0.159986984197303
"polite";0.0319470984139076;0.487873546989733;-0.00946836814024113
"powerful";0.393478970406628;0.193907472733289;0.335594106892567
"professional";0.554418416683153;0.249738178977661;-0.0275807024841995
"proud";0.666100220906381;0.263639587599848;0.221171575088775
"quiet";0.635618490354214;0.330455323606267;0.231484761132644
"respected";0.072543650927457;0.0537073236652896;0.411965411837602
"rich";0.736796145300515;0.293661375278112;0.120032916030796
"safe";0.52199137553678;0.435481393553476;0.297966695796885
"selfish";0.257678728158365;0.24400346430924;0.342524823162019
"social";0.208326901909014;0.410670552832895;0.0897211281344042
"special";0.465908448002195;0.388060082440866;0.405398651165508
"strong";0.623834704818195;0.340023989951021;0.214596666652934
"superior";0.0752072917554826;0.105357281593836;0.299371192255121
"sympathetic";0.752388566215548;0.169012947763149;0.131902268727833
"thoughtful";0.186407440824256;0.362982388342824;0.30464373140397
"weak";0.38640725959917;0.494578366102079;0.247576446999295
"welcome";0.536693688686211;0.286701829668137;-0.0361144962678441
"wise";0.429893904649218;0.191702172255607;0.368501938026017
"worth";0.605990196347466;0.39002962178768;0.231629219762107
