"MR1";"MR2"
"afraid";0.791473597853525;0.455671289720233
"beautiful";0.138008906214685;0.768474619165343
"best";0.67057381387879;0.284534712381572
"capable";0.653624042612138;0.513637369419254
"cheerful";0.430225022925774;0.576619719844497
"clever";0.652352835814255;0.45425378923128
"comfortable";0.729607272264923;0.459872775888744
"delighted";0.519539883945378;0.350608167705759
"delightful";0.719773024495248;0.388297222699413
"determined";0.675018047769485;0.467598611926592
"different";0.779310501593955;0.32819415764665
"fair";0.461735619675274;0.497983126495517
"free";0.0196650799685211;0.815566803715516
"friendly";0.58513356288842;0.436207465246819
"gentle";0.647010799194368;0.559111613328299
"genuine";0.680317241031413;0.176950997084903
"greatest";0.735699342975973;0.439391327254898
"happier";0.706356061900595;0.357222720134174
"happy";0.231516397863777;0.683990915472892
"honest";0.520737143841177;0.548454802632582
"independent";0.399090347284992;0.554757103449587
"interesting";0.634923355965857;0.475171312173815
"modest";0.785914253329064;0.298291690822421
"moral";0.719216854977807;-0.129658174628186
"natural";0.748695888221264;0.458386655312957
"pleasant";0.813592802182023;0.307642953344735
"pleasing";0.431235234159123;0.164697786639623
"quiet";0.706332063084326;0.548182079018951
"reasonable";0.702044522141232;0.320449357803993
"rich";0.461516321029872;0.487155761176664
"safe";0.652026615169433;0.316936742542215
"selfish";0.537234958666847;0.387458761969403
"strong";0.634398273736681;0.525947696044946
"superior";0.423751460292548;0.368353187884826
"unpleasant";0.361602536371571;0.564124526364152
"welcome";0.574433351123576;0.492969393115483
"worth";0.58552767655629;0.562531681980558
