"MR1";"MR2";"MR3"
"accustomed";0.345595174357221;0.416135140324613;0.409157531807507
"afraid";0.567832371438361;0.245657745177435;0.186329046064474
"beautiful";0.79115025435001;0.272226429248902;0.276010485350006
"best";0.213706899769478;0.475202017169941;0.38682768384127
"blessed";0.407623316959504;0.511909631830675;0.239695891094878
"brave";0.321427337193221;0.470118779202946;0.545666174421118
"calm";0.609035045273597;0.24672251139696;0.274849594143547
"careful";0.468813358468088;0.532584644308148;0.225759044227449
"catholic";0.206923719748149;0.537160111482449;-0.12441930119326
"cheerful";0.458864003125286;0.373243760853777;0.457720097614248
"comfortable";0.481862670573717;0.462236519605867;0.267721415083445
"cruel";0.674138132751892;0.456626704815886;0.253779525575934
"curious";0.505570579726749;0.136547570970226;0.33627605025514
"dangerous";0.535102309297751;0.312821616605089;0.403198917084896
"delicate";0.733537373850392;0.38770296061711;-0.0234123332162488
"delicious";0.560430650386258;0.188608302626544;0.349764321504852
"delighted";0.126232466182167;0.251916181734009;0.573494365443786
"different";0.438989223438705;0.501673130896587;0.485786604315733
"extraordinary";0.464963222013946;0.57391536653342;0.25277748617336
"extreme";0.451479425852924;0.422871721341525;0.257664752899585
"fair";0.343938575115975;0.29690537897271;0.70613460168641
"faithful";0.201660970895608;0.399688011235154;0.289052383378151
"familiar";0.341914370847727;0.313205700237076;0.644437658509233
"free";0.502238713616262;0.385909140043976;0.511543565715598
"friendly";0.0809958484571325;0.579587353493427;0.572506747313459
"generous";0.224014134369173;0.0336696058990447;0.398304780213776
"gentle";0.534772361739163;0.2974407235208;0.503849886095744
"graceful";0.542652840830539;0.196013838362706;0.398322233341804
"greatest";0.346360208860643;0.587868594821395;0.385067807012624
"happy";0.496667942473676;0.435829257027445;0.467938868104875
"honest";0.552701146107214;0.295657297129048;0.458116020687307
"humble";0.449782563387154;0.606953733982201;0.296612566041306
"loose";0.474846103332312;0.493848366260068;0.221074514595557
"married";0.321216404354142;0.298930967062404;0.443886532860074
"mighty";-0.0695978583221914;0.632023242713396;0.417134200171159
"moral";0.59761599793462;0.212875900011879;0.218874879256658
"mysterious";0.606830464479089;0.509254350853398;0.25722384543331
"natural";0.506023298478565;0.394190667984085;0.271413539460638
"original";0.267716958728939;0.638980809923298;0.298262209736107
"pleasant";0.649481957072911;0.181762755273607;0.501602103816207
"popular";0.24003190432029;0.536975396454865;0.157100640436415
"protestant";0.30486351574454;0.660884722674196;0.103198216343402
"proud";0.600550687971038;0.2653089859167;0.385375236706802
"quiet";0.203444315315424;0.506991101704565;0.618291144633352
"religious";0.169259258016205;0.625742633684424;0.0948838525905068
"rich";0.533486924870516;0.42745733514767;0.10747517359239
"safe";0.567627080838143;0.468883096361053;0.468967536871023
"smart";0.33139447362813;-0.124707018207524;0.750840507635942
"stable";0.342947236148374;0.659390489916321;0.458228908488428
"strong";0.726058629124748;0.143805292998702;0.225969293438555
"surprising";0.134734381864069;0.522332228066305;0.408715961729452
"thoughtful";0.508988539061574;0.467970535538973;0.0863487122571462
"uncertain";0.236138925881733;0.487338693037451;0.437716053456154
"unpleasant";0.175542486254021;0.500684397073932;0.246874126847357
"weak";0.323005093221928;0.392024362631265;0.444524416623108
"wise";0.363621858326901;0.40045119042137;0.486600807787417
"worth";0.713916566768238;0.0593045720789759;0.210404979379129
