"MR1";"MR2";"MR5";"MR3";"MR7";"MR4";"MR8";"MR6"
"afraid";0.483771387036618;0.176936461251952;0.268623893802044;-0.0236864372271365;0.436098158758371;0.134618590853082;0.377419981474502;0.128075861250959
"beautiful";0.267996391949598;0.400340089165087;0.283179798445402;0.199512298073349;0.142137276779319;0.205466011639582;0.176966588824102;0.204965268803894
"best";0.671479893400374;0.234678861637002;0.290008608204098;0.269637981134889;0.107806529515944;0.106031948927218;-0.174764424383569;0.108356309233057
"capable";0.338874497621513;0.397190952919336;0.213783227889438;0.435584858243893;-0.0135691461845816;0.073034164586422;0.282084647054115;0.0427341264520366
"clever";0.737729570885739;0.0370808035038854;-0.1228642041625;0.132041299697081;-0.0918806347237004;0.265165769816752;0.0182995462649108;0.090430798708369
"comfortable";0.675624220053859;0.0803843298858746;0.0714361258846389;0.176066277536939;0.162784180997309;0.180347839223524;0.231690281737888;-0.0184809875973233
"cruel";0.366206532348744;0.754855942345323;-0.0455855483976991;-0.0082809464152851;-0.122041058821213;-0.0361373305622933;0.260623808187608;0.244117283147255
"curious";0.140967720541361;0.14380488603513;0.287128886605012;0.7965829397837;-0.136207161849475;0.0939653239554831;0.0346763914765914;0.0760826725092337
"delicate";0.790866300270013;0.267473849134368;0.297801509871427;0.212724528901227;-0.0245219599819207;0.0880503146403707;-0.0491323540010741;0.0348389498265141
"delighted";0.227704587816874;0.509367160988084;0.245396926336452;0.516072163862684;0.399964573570755;0.00220869604278849;0.00184398892163349;-0.107913184389483
"delightful";0.339130209172504;0.0045768107655788;0.466247998216958;0.293791824070926;0.166834765222315;0.369941231787644;0.264269312505015;0.227545705154762
"determined";0.189681617184132;0.271998245044214;0.603945935931749;0.0516815101738117;0.161620318452131;-0.074789665820907;0.201354243021706;0.06999709705178
"different";0.135319231820927;0.37452593714877;0.139302195411222;0.0588480973265921;0.0743198982726867;0.0153655890246244;-0.0104503600516916;0.651566275682164
"extraordinary";0.253960146978817;0.215486559223945;0.618599769456285;0.350524650814264;-0.0465124146127192;-0.0703318477904213;0.193541318041803;-0.0137867835380046
"fair";0.631095564489229;0.135085315641467;0.249202262275614;0.381591298016036;0.335525243397554;-0.00238084119050857;0.0370263702693263;-0.0352641375088138
"free";0.830070792967691;0.074781986258097;0.262139640822588;-0.0836797770266622;-0.0216817685621238;-0.0697290697348741;0.0262970001459362;0.134356770649896
"friendly";0.202975156183118;0.534847782968654;0.302926176888293;0.109764690252268;-0.0442347457729973;0.272614820104097;0.137654445231853;-0.233231675839634
"generous";0.6758754244402;0.300799478996974;0.329449054429747;0.21093432263909;0.305866228387823;-0.0904066663381911;0.149217045825842;-0.0345187256276788
"greatest";0.356905831881616;0.512577619564076;0.154190320985051;0.0517009522493668;0.095564386737589;0.0529102487180025;0.486559120014816;-0.170798052036809
"happy";0.0780900891280773;0.122350860766113;0.375464787992848;0.250878388411886;-0.485505617282064;0.295148003476567;0.145252995634233;0.0922119849568892
"intelligent";-0.20526271133648;0.470678893048753;0.140530476223486;0.0266092238226235;0.0781238249081662;0.486976817875313;-0.103760349900211;0.131434554832377
"interesting";0.307979558437223;0.489206690109361;0.145451284368446;0.178310652590881;0.085363181286993;0.110839690596486;0.17637680008841;0.214681606653962
"liberal";-0.0411763156050235;0.716906855322316;-0.078959726046368;-0.116168241971631;-0.0769183903029434;0.0626640019811058;-0.0820077358743569;0.268834053599157
"married";0.503614532945434;0.226084623326441;0.424423293870169;0.268325361261488;0.10771139520091;0.0904888819579364;0.308013834729209;0.0414498657931332
"natural";0.500476606290612;0.215639331220161;0.305128948474401;0.196878408685841;-0.00944359224326487;0.136977949639694;0.427230821441875;0.0354379952853217
"original";-0.17334020654388;0.613871783437709;0.114670672436853;0.379183861541964;-0.0514347747028384;0.0621936967232769;0.107703490340401;0.189955712013505
"pleasant";0.373534221690829;0.312217414945358;0.200061165333425;0.379143537746892;-0.00392226987368666;0.485347556808321;-0.187848969284514;-0.0428056331478729
"pleasing";0.237689246150143;0.598150476139252;0.218192501995774;0.226038310343165;0.143259984936502;0.12184443701986;-0.0923148325405908;-0.0703715113874811
"powerful";0.248445466487243;0.630723668517644;0.28572211883749;0.0710888849356741;0.215356575900202;0.0230562623638795;0.106209348393298;0.178418670111273
"proud";0.121123417613472;0.558585705745972;0.109128490003616;0.250911137317154;0.184013639593279;-0.031817089029902;0.0362777063663349;-0.00621888682007119
"quiet";0.142580439628592;0.208905128794617;0.691578062948289;0.165324249644115;-0.0566893674608176;0.169152318381798;-0.162861774594474;0.30183426975137
"reasonable";0.420413832515155;0.154531624057148;0.482084522718829;0.172377408586752;0.238310259748987;-0.0349144548121126;-0.0697696975541624;-0.0278073446434461
"rich";0.485007446848462;0.311118036547442;0.339891377732706;-0.0609336813556563;0.505659098171618;0.00123519139469524;0.0810749541474089;0.265925603915355
"safe";0.242023788030318;0.0284725424270548;-0.0038710338644981;-0.00251051765952769;-0.031515377211116;0.784027330711445;0.117483478981863;-0.0208474641963168
"secure";0.39765523903782;0.214060939100243;0.214699082028637;-0.0119438641519936;0.517885380783896;0.145076998917353;0.133538524651628;0.111168395097193
"sincere";0.49108306162104;0.519738103170965;0.436892775350954;-0.161702046519712;0.122445015543585;0.0375062636620705;0.124327248437053;-0.2328610232211
"strong";0.581792822011213;0.00940188009272647;0.107967621850416;0.136106914183797;0.230835804887505;0.229497041589246;0.271500533244146;-0.0871347036590464
"superior";0.329922187840279;0.628456904780448;0.20646608374262;0.219436108681565;0.2439333931057;0.0319230810896663;0.184792552358805;0.140172129122372
"unpleasant";0.281674158581403;0.151263362977974;0.592344919311703;0.157844290709625;0.127125253065098;0.192287956637515;0.0670141715479086;-0.026002067531691
"welcome";0.613058980502505;0.0712176248407161;0.499078611184618;0.349320885103679;0.0616907010300778;0.0255068657497785;0.18194718509129;-0.0768715233470724
"worth";-0.0680624238865038;0.723412449940103;0.469268836012025;-0.0362169509146731;-0.0276167259674282;0.0740321420143122;-0.0812416705477448;-0.158745440109372
"weak";0.786660475010473;0.0793874472406952;0.143585060489597;-0.154860593901442;0.099809474485478;0.0222708941955898;0.104511535519194;0.0594225696734883
