"MR2";"MR1";"MR3";"MR5";"MR4";"MR7";"MR6";"MR8";"MR9"
"accustomed";0.157045108357408;0.759959873209463;0.143554526536365;0.214063949352106;0.199536844475068;0.159431268949551;0.108439612001778;0.017122623274995;0.0946938539486765
"afraid";0.360520351695955;0.38654980755964;0.308733618758544;0.452461843737268;0.324884128256737;0.171551322924125;0.24020414165244;0.0275047129873318;0.133146746846352
"beautiful";0.468594648914536;0.417210917348824;0.205335888163541;0.299594803391479;0.198329932145012;0.149064170616628;0.287668778788276;0.194993341931095;-0.0968215035388378
"best";0.180460999810072;0.26810601818582;0.281530934460609;0.0258313420618443;0.576391900542463;0.189016344433841;-0.0142564513516286;0.472170895089105;0.148102313738443
"calm";0.0799815349941901;0.0668743013578283;0.330323117225068;0.278339385238643;0.430884405051273;0.284430586173023;0.272944048637528;0.201474291817651;0.17447279953295
"careful";0.614201904609148;-0.0229147171663686;0.0671426387802598;0.266667050274663;0.276519857822626;0.0792040359231461;-0.0765272040112963;0.337384431031425;0.185611740355138
"cheerful";0.488512582884761;0.290519034831511;0.269586119989884;0.269097477674126;0.461354902169707;0.192881670647385;0.260788981389816;0.119835163714281;0.0198688556654476
"comfortable";0.300515945396635;0.516295982288007;0.283321754955163;0.194305724315573;0.339645174990186;-0.0538529922263973;0.156572321521468;0.0890911391201167;0.047004705566777
"cruel";0.102367838291273;0.58176093251575;0.231082984910176;0.141079664657608;0.373187516440562;0.0853659164315411;0.0154309069738412;0.242117317727912;-0.0381081438558893
"curious";0.269439089401831;0.434073039851963;0.345977100636595;0.216548073521092;0.260291332052586;0.117626231820017;0.312324922359981;0.20637487107867;0.0632080167446084
"delicate";0.400510818773435;0.476037490089663;0.0820824754905569;0.360837544894088;0.233100546946466;0.126450009386257;0.130056994635577;0.313345897659706;-0.00882433838008322
"delighted";0.665230978006242;0.225689985207697;0.230722584920587;0.155039488691313;0.0409756641664252;0.342162858941364;0.216225296424836;0.191818909120816;-0.145332655364301
"delightful";0.152978174241588;0.240145612591081;0.0226159615720344;0.319083318403551;0.613914865487389;-0.0339299142217707;0.341989556357458;0.0672437654853648;0.105511807359937
"different";0.281360277908128;0.488823085819415;0.31682414624773;0.284189692028619;0.272180437410859;0.148422190408764;0.186478068176738;0.0513425050501202;0.164868001999386
"extraordinary";0.431237773051567;0.4279768728603;0.441968544320029;0.293507339113224;0.189622490623653;0.321379427054168;0.142629677024655;0.116293997095869;0.0572653519674624
"extreme";0.276269497487708;0.493402051476824;0.286458830490786;0.33172816468234;0.0250834626706787;0.413195746549986;0.133328800590127;0.105495023979334;0.08644281426244
"fair";0.375906068392641;0.358828597044915;0.317536828718815;0.171772604794536;0.399723158831121;0.379783839274479;0.121312428325639;0.0890010772305798;-0.139118924612981
"faithful";0.118702367314337;0.402106510657546;0.302171870862207;0.597427493078008;0.0634864988475454;0.0812799190872364;-0.112783794646695;0.20575473156668;-0.0526309817868403
"familiar";0.140683936886674;0.341924855701856;0.387548247644802;0.408682072967232;0.0717757985080345;0.0762000370294139;0.133103738924919;0.339972866120178;0.116827908298698
"famous";0.482249774299385;0.325317067383645;0.0428452852048252;0.164541374589575;0.0467367248011319;-0.13820708361062;0.247389532291274;0.290782888692774;0.00355082932023052
"free";0.350837922089154;0.337583840701507;0.391473614684236;0.225922852027872;0.194275070380283;0.243262423987534;0.224659490742262;0.17481997648577;0.396861088656397
"friendly";0.371756858152874;0.489567731076308;0.126982835164426;-0.0751635901986132;0.161294835923008;0.390501346688445;0.0711521838639289;0.281818929542909;-0.0595377209658559
"generous";0.188054313568235;0.45210675510933;0.135486348012566;0.257861069656166;0.219096030544437;0.299496448436427;0.15725120458201;0.398449929291803;-0.0400596225133519
"gentle";0.309434821568075;0.308007089873869;0.21205612626972;0.252430182531611;0.425068062002532;0.404322181584535;0.134744669041831;0.267000245972922;0.285209878900663
"graceful";0.143321536310737;0.15098189842787;0.100641677781555;0.562899766080727;0.213465619989777;0.142745540716368;0.20315511797291;0.28814679423616;0.176081796967687
"greatest";0.328302957600241;0.242620832105418;0.368909384954269;0.369881154487184;0.080108119099922;0.18516623138893;0.191746688618425;0.422826197588325;0.0750652439058558
"happier";0.598016444088834;0.139628300095582;0.179398000493439;0.490757490716147;0.198042621021681;0.281601189246422;0.154802463933727;0.0685106028457768;-0.0988533646267485
"happy";0.434511710790862;0.392596021076757;0.217320080380378;0.145540716336232;0.197122272555655;0.350239364959993;0.317994837265772;0.205775910300209;0.0945927639782472
"harmless";0.187626473674725;0.223521450377037;0.788068222069592;0.163236299166116;0.213801971239472;-0.0306527330178299;0.000554925831992337;0.0573324751659418;-0.143324031476186
"honest";0.427846689917613;0.457066421762448;0.385216054368959;0.232861734387002;0.115054966433033;0.354069684601687;-0.0772851496420422;0.0978482186880397;0.135419306824881
"humble";0.309031933407071;0.328395866995052;0.245793177861276;0.434437425956952;0.264239072926976;0.138805561233436;0.316874479926972;0.0937930720695328;0.0574990239781579
"independent";0.110200517199282;0.0504880745929379;0.725274478756198;0.145420824226057;0.0984242395089053;0.136600649603859;0.192530291056631;0.14601155865629;0.0256053519684725
"individual";0.354790949277231;0.257633248147579;0.137211357147443;0.41530086151086;0.17458201844135;0.0804778591911688;0.142606140886972;0.0902428823445333;-0.106228320062062
"interesting";0.11541777888469;0.293515405297778;0.399950459992471;0.292228486035639;0.230791115518503;0.204274003495304;0.185815432852776;0.0495947912681861;-0.092140928883739
"loose";0.180955329292256;0.24705878007061;0.225570547544303;0.00844571760292463;0.565912528683279;0.0614337695913469;0.0137180696540967;-0.0254850717862128;0.0179305750089069
"married";0.403596038968616;0.464296364990169;0.203913441946898;0.136590649545327;0.272476640502445;0.305570304783352;0.142550476626528;0.0148181344428044;0.0612814802371796
"mighty";0.193799568496244;0.199002743415516;0.508366787068618;0.139500068870582;0.23292751725477;0.399406668806948;0.107600500775249;0.147301873724753;0.0670635085280956
"minded";0.101782476535303;0.333034936871419;0.438144248501665;0.447058310013156;0.0372653673052829;0.0367473692062109;0.0226006302003635;0.357316576123923;0.108291307058851
"moral";0.347496186365863;0.357365080594005;0.488658083011944;0.310724288913697;0.214414451495437;0.114194939237516;0.0758136746985819;0.0378742679581238;0.223063835605097
"mysterious";0.322915939418741;0.472203074339363;0.0198831557563322;0.255502785756517;0.496027484013578;0.243305211366489;0.120539122540833;0.140500938847526;-0.114604827535233
"natural";0.275908823511695;0.388708116849818;0.286000794405487;0.329091956359851;0.269810996791607;0.213682680399764;0.235716795986227;0.187201422799943;-0.098105626245727
"neat";0.664353816381429;0.0698768975141193;0.0599879490304078;0.124498294442319;0.222669880213494;0.26203732164826;0.114754695979058;0.104842408225188;0.235752778802178
"pleasant";0.459306024362207;0.332582276888112;0.165468462100856;0.238005973960442;0.168752437391694;0.460026806636294;0.127499091917991;0.229031232753102;0.0848207291123525
"polite";0.652559038236927;0.159088366623649;0.104721316964372;0.0353903968017684;0.0299174545229565;-0.119881829207905;-0.0876893963579345;0.180030890872212;0.00408337550958296
"popular";0.239758659703308;0.250918833433171;0.273928770461023;0.258432218898375;-0.0270606705948715;0.143439607482544;0.529211340515981;0.0490229525515748;0.0523162190981264
"professional";0.533070536361106;0.462465575055498;0.142751859167372;0.0969699364299438;0.290331886169761;0.0101639891289979;0.0372758309061902;0.151447601700231;-0.0841019503066557
"proud";0.395316537705813;0.205048861515338;0.204966454734577;0.541115707633053;0.42469193603886;0.182369993318911;-0.0230441810422753;0.133842517288747;-0.0433043310363511
"quiet";0.529631850418181;0.212395554577093;0.228585232470515;0.404704022069225;0.469350994554044;0.0961970681370572;0.184479332976127;0.0690201142870513;-0.00906044309818162
"reasonable";0.65759758759029;0.145007733639144;0.397928376841719;0.0827682433348752;0.012773125001331;0.145072914901424;0.0570156256990488;-0.157561894299027;0.0651144147171088
"rich";0.396204476161106;0.235759208984796;0.184872741889986;0.332839148951787;0.194732802612166;0.581273484743988;0.245740645144342;-0.030948133518134;-0.00543873292601461
"sacred";0.219047216581351;0.574085069938623;0.230104679727831;0.159443284867366;0.0529154322664052;0.0787818082381933;0.137145162439106;0.219863048556711;-0.0358281059456842
"safe";0.430411836322567;0.470310425851682;0.0980086874709644;0.251184148534436;0.258018731401953;0.0638035155141519;0.281341398347175;0.0961935560648765;-0.0114398781469719
"selfish";0.172331583051932;0.216746725879421;0.0842824968535907;0.219948364391631;0.101246568951376;0.0513194083076319;0.0263512510628203;0.7363528285924;-0.0229038775749381
"smart";0.0481710338542035;0.082735668809036;0.50914556251049;0.191159047192371;0.518152761300056;0.153812019483044;0.167288813910424;0.190088383099497;-0.222339319374028
"social";0.188312543325748;0.205096438611774;0.501547296126746;-0.0361266328528175;0.107858770404442;0.164583386145433;0.311785743452138;0.0170080106126819;0.149585907207538
"strong";0.570880434380782;0.208131687516146;0.177544861337698;0.127209104801411;0.200825313227929;0.216050381740529;0.325464492660452;0.175374774652572;-0.342972981042765
"superior";0.463820241996257;0.279581585938806;0.439440531294304;-0.0320703195189826;0.135979046596505;-0.0873949815775197;0.335724940773538;0.0367604619462261;0.151751572493597
"surprising";0.600124972690606;0.27647364754319;0.061366393065939;0.138365769969166;0.0993604194533038;0.174356513502056;0.293645342106599;-0.0531250074776401;-0.038309199248622
"thoughtful";0.46832890190865;0.207843492873675;0.377544730811728;0.299475325908186;0.387423099515155;0.247514774588878;0.0434604651078705;0.123322222686343;0.042701100513684
"top";0.215189262737061;0.0187976080827778;0.272060394380953;-0.0131581022088189;0.236528082911746;0.134430248914106;0.549648228849492;0.0455415519674516;-0.0615191396084837
"weak";-0.0017756403637917;0.564605938540237;0.421254876804789;0.331855188889088;0.152450372462727;0.166540865872881;0.00911634954685783;0.295541799534933;0.395888392404132
"welcome";0.723895857694202;0.106219168547465;0.126192385758345;0.11458447490987;0.158528276227996;0.226035120594524;0.312072288234255;0.0354088173602546;0.060722492197249
"wise";0.145231085274425;0.261570798755656;0.427369402887026;0.252818919664448;0.164791516755852;-0.0173157370211017;0.335676388517017;-0.0225945145490955;0.0499979694933457
"worth";0.497546421804963;0.41289317300089;0.198593162263395;0.101194902320667;0.230154856024209;0.324486763592155;0.277491279042723;0.251925464372671;0.0532973515553963
