"MR9";"MR2";"MR1";"MR4";"MR3";"MR7";"MR8";"MR6";"MR5"
"accustomed";0.0673600931970861;0.18297751964353;0.386321773693741;0.391332984831616;0.139300207377432;0.12864822561148;0.285169347899739;0.156570084887993;-0.236904424496286
"afraid";0.397464310494174;0.104783903080758;0.313721512496188;0.316233893046485;0.160840753312235;0.202045669967944;0.259715502087258;-0.0213403224935685;0.0999049814437632
"beautiful";0.218359549549655;0.336514064091123;0.0735070655778183;0.109770400984911;0.0380557596696769;0.140057986595023;0.624138509437378;0.0404634823182255;0.0512215436252154
"best";0.321895216825976;0.22052211468788;0.404080710482402;0.0691449764064494;0.0276461158287846;0.316120624400221;-0.0034851338772594;0.413908254697471;0.0336609716466132
"calm";0.300012606735072;0.520883615877673;0.318020588465725;0.106050748179038;-0.124176010920459;-0.0333351123262257;0.148790651054558;0.212930835789006;-0.013991592280375
"careful";0.234169604476494;0.173017757798496;0.349442971268419;0.110105077336118;0.575739308759614;0.34136599993002;0.0969869677838432;0.192203089505014;-0.058268815434603
"cautious";0.356014242362829;-0.117545724231215;0.457032287367577;0.115289964538107;0.48276164502158;0.0625286856700288;-0.0642626945574709;0.0646711798536801;0.284608745900106
"cheerful";0.321948897846368;0.417631772140233;0.186508534411486;0.0284454294540082;0.361366067533787;0.318551646249843;0.277770527417691;0.227870481695739;0.113555167160474
"clean";0.169911201126899;0.120249481230623;0.3079354299937;0.153687358327702;0.186040307638718;0.45638748942884;0.361780928864282;0.148151716493676;0.0884346375964454
"comfortable";0.126717376896585;0.244072278351415;0.253104759418789;0.0413500517072741;0.457830784792329;0.157345534668891;0.201411273076569;0.364703514374926;-0.0744288903567236
"cruel";-0.109433574616832;-0.00108847481591286;-0.0000646827896569868;0.224531742075047;0.0314513727934401;0.222547975074153;0.372235636357404;0.306163322171147;0.241854461621578
"curious";0.24192441245535;0.316406208156045;0.39933314847491;0.329053307363892;0.271389478214404;0.000956892546349823;0.276172628400045;0.0515312175918322;0.0395010716063373
"dangerous";0.0774252539921009;0.194918619207987;0.589902229952895;0.128820776001341;0.2193615141469;0.4553533894645;-0.0203660282899797;0.155805989495672;0.123787808199104
"delicate";0.246757794096079;0.207734933138893;0.183037714791471;0.3858624849732;0.297232385118242;-0.0139651488484555;0.181659575571376;0.0462500739964588;0.132987352208997
"delicious";-0.0224066365811107;0.626124422034481;-0.056551743239262;-0.201643930011459;0.203583934652188;0.0822677282612632;0.175657627028824;0.0516314211920936;0.260040399083013
"delighted";0.356402748490993;0.136082742230715;0.19051180705113;0.244962748451154;0.249063396370548;0.210163226606561;0.534075696312;0.214633004905404;-0.0596952149424277
"delightful";0.0327595994035263;0.430473773007018;0.251570765847885;0.411525953650122;0.189809099774311;0.107549912645047;0.0311824226890394;0.453670727999304;0.140934455490061
"determined";0.370019792422109;0.116763010901482;0.392735578330739;0.10764268388081;0.0504243614731171;0.18459510209914;0.270446312920221;0.0858952907224142;0.135789925625923
"different";0.308238160163732;0.280045164403898;0.283834085569377;0.272936665525782;0.101302790465683;0.183722495343518;0.26076379548687;0.244113886870032;-0.183465953329393
