"MR1";"MR2"
"afraid";0.63889182696325;0.478767936138717
"beautiful";0.677342302782298;0.367991189162265
"best";0.670451032396931;-0.143699202088047
"capable";0.0676765270628098;0.750486419030021
"careful";0.152702641922151;0.433359438109274
"cheerful";0.372940856487904;0.384710952225859
"clean";0.151101089438137;0.484595094276225
"comfortable";0.260240753292172;0.520704692969827
"curious";0.463893484131939;0.483662054774971
"delighted";0.584041509901374;0.468718470983303
"determined";-0.0674998116345025;0.674187764214454
"different";0.530139836747258;0.346609045153188
"expensive";0.267495440683821;0.595479072956654
"extraordinary";0.459758622888835;0.182192812332005
"extreme";0.112237881096734;0.466987371729362
"fair";0.568134145423914;-0.09064247802064
"faithful";0.466897182225245;0.449639534140608
"familiar";0.348318315825595;0.291624229016351
"free";0.521694191669516;0.381234972338827
"friendly";0.3792815442831;0.519801800643919
"gentle";0.423931413145826;0.0745829164050114
"greatest";0.547218902762977;0.250351005103714
"happy";0.616858987268674;0.505586188508532
"honest";0.628763850857878;0.368174464123599
"humble";0.565898823507077;0.49636762079523
"legal";0.0915899612910363;0.450307894886054
"loose";0.318785448300958;0.0547918095682497
"married";0.332226492239231;0.350660794130101
"mysterious";0.733758213267956;0.0502450834276904
"natural";0.730415822944539;0.245605995399077
"neat";-0.0308369786319917;0.674101966129974
"pleasant";0.617681587460103;0.587140894619656
"polite";0.356064920145889;0.420731341618393
"powerful";0.474844966535575;0.0409599973399393
"proud";0.680601413100933;0.103638585197562
"quiet";0.612055542963012;0.447375559253169
"rich";0.577853923797077;0.202826722688666
"safe";0.628676628312443;0.515589916257791
"special";0.203006256804257;0.570387392227709
"strong";0.617770477940213;0.460934936328863
"thoughtful";0.367874495169888;0.499996753525122
"weak";0.498500718850286;0.42887805184068
"uncertain";0.0537038665967482;0.614721659862569
"worth";0.533971797817042;0.330211597820424
