"MR1";"MR2";"MR3"
"accustomed";-0.11670769477408;0.27722956794737;-0.555841133133494
"afraid";0.10982632809574;0.620956358069861;0.0148642714662541
"best";0.160910451903521;0.222682841636756;-0.0464425135780982
"capable";0.222996805304968;0.423413548614971;0.522452476324536
"curious";-0.232799451129764;0.73793869904304;0.150656022511604
"delighted";0.796980141560073;-0.131498822916747;0.000143550902550868
"determined";0.83839496311134;-0.150665150138322;0.153293813225569
"direct";-0.193836279474879;0.672695243135225;0.0774021566604814
"familiar";0.168452818517097;0.0421675673398706;0.178912923009467
"famous";0.740526146408697;-0.00687828836425892;0.00454571269427604
"free";0.660048303670043;0.0989466725271781;0.0730054070189911
"friendly";0.272584731084015;0.209134134760141;0.624981756074464
"gentle";0.343285642482496;0.330512546708443;-0.449942800297977
"greatest";0.663573996238756;-0.155858625185246;0.231381019158011
"holy";0.0258622855796408;0.120211198148364;0.0339546020296562
"honest";-0.0637555893489125;0.43222657845632;-0.120351062305325
"passionate";-0.183480764248493;0.553838933688056;-0.121876586000656
"pleasant";0.790767459329171;-0.158324386350985;0.178063328599494
"quiet";0.350852565447672;0.288702890314444;-0.081592404016508
"reasonable";0.710187550934714;0.154915720070611;0.080659890742984
"rich";0.512772260042739;0.0784580668207501;0.299369042313344
"sacred";-0.11670769477408;0.277229567947369;-0.555841133133493
"sincere";0.272584731084015;0.209134134760141;0.624981756074464
"strong";0.156365280975794;0.23131469007465;-0.650652428200129
"wise";0.675170453341383;-0.191671246742382;0.127111639630263
"worth";-0.251900896908884;0.664676068906929;-0.0355353825198448
"modest";0.0994737457285234;0.277103642352915;0.468712311816611
"welcome";0.549624608128161;-0.252511187416914;0.103333838398892
