"MR2";"MR1";"MR3"
"accustomed";0.105486062658029;0.452636052887735;0.480707537844814
"afraid";0.307905222561275;0.682849236674039;0.234214549771806
"beautiful";0.513182837820352;0.540897165741208;0.230164828473645
"best";0.256901691132222;0.386641972839046;0.48042173824693
"brave";0.557204948289846;0.16838291342951;0.397161114537322
"calm";0.212782808842293;0.23307800215254;0.812513764658548
"capable";0.343315027543862;0.331007245172134;0.557934332026756
"cheerful";0.0218253520939783;0.26056966244911;0.489676651461283
"compassionate";0.560569777587244;0.413923087971081;0.0605051140445747
"cruel";0.550813559565008;0.104311444964909;0.234496325681525
"curious";0.178545034715104;0.647030107589508;0.355728495571621
"dangerous";0.491220279867372;0.264311593141066;0.388828295349206
"delicate";-0.00533793419890068;0.483366817194154;0.428649093756057
"determined";0.15133135721441;0.143084153480731;0.656160217107149
"different";0.349822172054635;0.00709162023966427;0.53469988304556
"extraordinary";0.609839476700474;0.43183300188448;-0.0267578695580156
"fair";0.26610742375882;0.682642524674602;0.151355738076912
"faithful";0.734103745914572;0.0110565790195589;-0.0830249949854936
"familiar";0.100507908302745;0.742340947525194;0.113618949255309
"free";0.578447868071181;0.32867145375966;0.309795369353599
"friendly";0.693385889258042;0.0724052227444854;0.483848924549192
"gentle";0.658796533938523;0.23595878976348;0.113800864190493
"greatest";0.617572772822368;0.241478513271924;0.280145784599656
"happy";0.649807910117511;0.132897989837044;0.356588519428651
"honest";0.156159097996965;0.372760801870434;0.595445885814441
"loose";0.667189222846397;0.395415054182921;0.128409669060922
"moral";0.434750288040897;0.159504777000025;0.454294857923145
"mysterious";0.032321491734295;0.614104923649365;0.427701887395976
"natural";0.241928477247393;0.619441877445127;0.259660448670526
"neat";-0.00817258896311215;0.615159081767673;0.129637657477619
"original";0.749716017246991;0.145492963498232;0.00716280749946793
"peaceful";0.32807258844962;0.0353633741502241;0.460656091952569
"pleasant";0.0870719912979097;0.700167593194251;0.25142478905303
"polite";0.639804557726834;0.0529999451407913;0.0757502702754724
"popular";0.0871375798925194;0.656024016809283;0.0556006256526337
"powerful";0.208013278839288;0.367761399029505;0.163663137586789
"quiet";0.503977046346568;0.459493628239064;0.0969694458485982
"rich";0.590484204980928;0.128501074568781;0.34910551007029
"sacred";0.636098948222988;-0.112704603095172;0.0900254093113037
"safe";0.285958934984766;0.474730438736948;0.201547557009591
"special";-0.0409323238802951;0.77249736859158;0.132901805060495
"strong";0.242348676238754;0.379052226395091;0.00830053868257199
"uncertain";-0.0547705429824758;0.143697974083831;0.565661618054818
"weak";0.322807365526013;0.397474266887708;0.217839309452524
"worth";0.312354556826523;0.378790476366769;0.377023376375444
