"MR1";"MR2";"MR3"
"afraid";0.590785456143256;0.406791700443467;0.352831401097769
"beautiful";0.576933162773968;0.267649178188302;0.438525540424846
"best";0.548392281182593;-0.246603792816;0.363809846723937
"capable";0.0111398227735635;0.68392836745349;0.318795240742236
"careful";-0.0958149525446117;0.281664157511092;0.63657701509994
"cheerful";0.148838927649776;0.217894738970901;0.646350614931112
"clean";-0.0803222201474089;0.341395840305325;0.613148253844206
"comfortable";0.191180778949918;0.448503674695844;0.326583610213914
"curious";0.458784744165767;0.443131168478918;0.231935848141167
"delighted";0.529023159307832;0.396642293911726;0.35066238346272
"determined";-0.0123882515258305;0.694668159289159;0.0333237145253481
"different";0.598970760705373;0.355873774132292;0.0650996275585369
"expensive";0.265860718845598;0.565701003651003;0.205125391800223
"extraordinary";0.356997689166855;0.0933022517717334;0.354508669052601
"extreme";0.14440377241313;0.471484221843164;0.0684635113075904
"fair";0.633166851967232;-0.0823225360723836;-0.0173195070942852
"faithful";0.457753935755531;0.409143118808931;0.230687671739923
"familiar";0.244768276432735;0.202974560954302;0.359625709210001
"free";0.344005801395807;0.228615249249255;0.585893121229665
"friendly";0.392635612438592;0.501366494922147;0.176287150742563
"gentle";0.423608226133724;0.0552255675324073;0.10950332156375
"greatest";0.611045425046745;0.259167335851334;0.0539928577707586
"happy";0.614290274311455;0.46250208452944;0.263074500198571
"honest";0.631577929704185;0.331022577321816;0.2225895043556
"humble";0.594826058984001;0.478176396155275;0.184561674744201
"legal";0.0658469036081066;0.416016293547597;0.182664023402913
"loose";0.393071280574815;0.0864291722208808;-0.0684540159552013
"married";0.350157223016423;0.340003193812229;0.117830809002592
"mysterious";0.713962022961013;0.00875841407485821;0.207930520435218
"natural";0.66461711047644;0.165810478115514;0.351949373217033
"neat";-0.0290800571368272;0.653034403973843;0.156403042986943
"pleasant";0.504649375126232;0.471220729373517;0.509761624277419
"polite";0.292687222120223;0.354185430840889;0.307655833547564
"powerful";0.279838283495807;-0.125506547928678;0.546333601538846
"proud";0.617787107723946;0.0352358874151124;0.296738794295529
"quiet";0.559801085813485;0.375054182842278;0.347613940847037
"rich";0.397918470974314;0.0438903222599576;0.568065493538877
"safe";0.547241341945488;0.421687514094341;0.428130917523946
"special";0.291576396060854;0.613550329644839;-0.00814194846235663
"strong";0.508308177382883;0.356139572272045;0.465760420182816
"thoughtful";0.287296312873361;0.416753802389704;0.368372926691709
"weak";0.447235160171947;0.36755813224382;0.310884498119471
"uncertain";0.111760334733015;0.629988293767823;0.0434384617869003
"worth";0.439195552178026;0.236487139804222;0.391861508928493
