"MR1";"MR4";"MR2";"MR3"
"accomplished";0.560310817733658;0.07570542167806;0.353276034028564;0.410825466489281
"accustomed";0.429210148043748;0.5388955763041;0.301111091598316;0.2218724275257
"afraid";0.692686511996883;0.295166407653295;0.342868285341948;0.195234668464862
"beautiful";0.486416212613454;0.53952981939425;0.295571404260392;0.279454995528183
"best";0.639791709983131;0.311817235807548;0.448966884212573;0.0120551922082924
"calm";0.594915854459074;0.253833741160422;0.156852951826554;0.393619001948297
"capable";0.575552310815759;0.191630965393125;0.333301222322642;-0.183726517834978
"careful";0.375361999986787;0.139200701468862;0.594756231157212;0.129208298632046
"cheerful";0.643919035620003;0.433606597449978;0.0785267508326103;0.191816727400725
"clean";0.340344254571397;0.643804350119794;0.174137417092681;0.439472580039714
"comfortable";0.0153262298826837;0.115986375838548;0.685544468532019;0.281898304431427
"cruel";0.657147172954458;0.484693567586794;0.0475105362087855;0.204060719299205
"curious";0.568963240712546;0.234780910717254;0.570408459924616;0.0926542626278715
"delicate";0.764293891105857;0.144486361465256;0.191730382432794;0.0667350799898884
"delighted";0.19601888042959;0.346819224169498;0.528155123311064;0.406742330264622
"delightful";0.60623276227678;0.0981575228267424;0.0599964504665426;0.138033178696169
"determined";0.401859654088412;0.103747751900155;0.570338451658015;0.233910137401849
"different";0.612355686543293;0.325776369779676;0.4410975537413;0.117283824848787
"extraordinary";0.402757179533139;0.46455914391971;0.371310571785866;0.410057693286178
"extreme";0.508713301115066;0.230588239415143;0.261926205318931;0.178253328511734
"fair";0.437977119051626;0.186016619969726;0.505064466503221;0.206268175366925
"faithful";0.453805840576998;0.409294578259708;0.240923014551657;0.399441832186002
"familiar";0.290537298837211;0.703701194453326;0.196390148577914;0.135320396986258
"free";0.56892519547617;0.540420121468604;0.201495304610095;0.288613028138895
"friendly";0.253331738035215;0.434549512173651;0.553340139716818;0.245486621281761
"generous";0.179344411983381;0.558862680054837;0.295854024842886;0.47987792808101
"gentle";0.742528465184661;0.323585209652768;0.290175142937452;0.226340735416222
"graceful";0.761482203399561;0.168725572287958;0.189460785709547;0.247693589335763
"greatest";0.199764020241948;0.692076180290377;0.266450380132932;-0.0131912958489242
"happy";0.587206650366992;0.583757805194393;0.13462561281082;-0.0361042813741475
"honest";0.537438647084315;0.341806429087458;0.364447429009695;0.290516353241193
"humble";0.602860004923126;0.426336762877389;0.340023633452108;0.101863764617985
"individual";0.122944007319439;0.416935689588816;0.577254391247431;-0.26167018969555
"loose";0.212195815485119;0.322026420030192;0.625088451564591;-0.0747996132648444
"married";0.587090820496967;0.208317352007089;0.449911145277732;0.268375658664613
"mighty";0.672392603106921;0.303501206817995;0.223256473617215;-0.108653296464061
"modest";0.656569861745805;0.343599834698848;0.338446723046933;-0.117745333889806
"moral";0.0610932011769744;0.613250006640009;0.203469331623438;0.1808731235722
"mysterious";0.55063339306175;0.0545662833676186;0.0922919950536326;0.180929140663422
"natural";0.55619490552323;0.435805326097857;0.317672402574512;0.328188043028751
"original";0.237264694009828;0.520183302400348;0.17547259559644;-0.0570344749201022
"pleasant";0.647447305636537;0.183341716238225;0.397263238493669;0.315977941735851
"polite";0.555320866645727;0.256068404021034;0.361340791975284;0.257384313732347
"powerful";0.358153253343231;0.445747181907342;0.270569783175214;-0.0200813892347101
"proud";0.558774021062669;0.405309766725696;0.182459424406184;0.233635908129183
"quiet";0.597173603893459;0.318954196964886;0.42339174642202;0.24023252582157
"rich";0.692032175126472;0.355646559645684;0.263700275100654;0.243017815009541
"sacred";0.608415101044963;0.180524951059106;0.139633211771431;0.353038756547016
"safe";0.454345059602368;0.119362557267048;0.210242157873225;0.559199743262706
"smart";0.186802354219137;0.0331395693943818;0.115099583442297;0.732058956550496
"social";0.135831394725081;0.33453046467525;0.388512975245719;0.177358955717955
"strong";0.619414625504025;0.33896915939887;0.261622356591797;0.314620773577006
"superior";0.207413688248185;0.180120869561997;0.595480897837717;0.145231062966133
"surprising";0.370635320241692;0.340116330145592;0.244069662337841;-0.0458595019658388
"thoughtful";0.688865314932956;0.44235819298861;0.186105598054957;0.24640460195396
"weak";0.603305793474939;0.283408764535194;0.241716553847951;0.219000558200022
"worth";0.35200074642232;0.434458529508332;0.527898155609999;0.18298615038159
