"MR1";"MR2";"MR3"
"accustomed";0.425036395864029;0.291517047847778;-0.180153758955324
"afraid";0.490828670451244;0.413641351937386;0.0751068327812143
"appropriate";0.356023309441236;0.506086211916809;0.0481920849161527
"beautiful";0.744159513898603;0.240478041493467;0.187132530482563
"best";0.467436778904263;0.27802648849858;0.169899055771091
"calm";0.754047614395765;0.31589365397572;-0.00391817764521544
"careful";0.204558540408443;0.582311423680487;0.363541521485184
"cheerful";0.67689428760735;0.346071025733107;0.174772386059995
"clean";0.748318262354781;-0.0508341731786432;0.0818604780181625
"clever";0.520421594594306;0.461804962556657;-0.0966631823180426
"comfortable";0.660705615314336;0.0458695236872781;0.00914091596100168
"cruel";0.394020346760698;0.321920064370395;-0.0175793591832047
"curious";0.317132500977842;0.645511664739085;0.036968357462664
"delicate";0.558760851236377;0.21873752078136;0.198607082522725
"delighted";0.639866366111787;0.177471189977431;0.253014312118555
"different";0.387900348555915;0.349421260796587;0.272017552467846
"extraordinary";0.4615573603234;0.369792048176894;0.241640648070678
"fair";0.181952195651452;0.140870050408826;0.718266002199392
"faithful";0.0240676200940091;0.265999441507439;0.736931553453973
"familiar";0.42141395986244;0.269323048516869;0.101314247089599
"fancy";0.602153931607901;0.120325887451672;0.181746081130375
"free";0.173624828931413;0.550732690254733;0.413870515365749
"friendly";-0.0815553433312132;0.509647113789317;0.0860591750039507
"funny";0.285124464647503;0.0548594915424878;0.278765504735119
"generous";0.524998886155839;0.316668383147721;0.565669965819421
"gentle";0.678255057631308;0.193184981682924;0.256938536081089
"genuine";0.054725487180292;0.317839909511274;0.049954947624999
"greatest";0.147331123240779;0.561061955662122;0.233828162512206
"happier";0.476805344828105;-0.123684241008066;0.485512953427611
"happy";0.600795410628421;0.29114679252477;0.121576118842532
"honest";0.327999502317066;0.591663751365437;0.182067278315294
"humble";0.255465150716018;-0.0788157868057728;0.530719368303429
"interesting";0.371504695143297;0.295741114530372;0.035313897774526
"married";0.290119051655087;0.104948350516076;-0.0302424371647802
"mighty";0.456518103990959;0.281560182303904;0.206935941507813
"mysterious";0.404644652139278;0.415170751546538;-0.102254967706166
"natural";0.40927014540437;0.489838357317679;0.134571158660056
"neat";0.773931507327172;-0.115797361748154;0.211684894869997
"official";-0.0526347069570787;0.506694185561539;0.105687176316112
"peaceful";0.738805151370929;-0.0634779133592645;0.2051440823784
"pleasant";0.628565535096896;0.312741737249901;0.335544084043928
"powerful";0.113207420618957;0.202368345451525;0.312194709822538
"professional";0.123749835035664;0.581666487371915;0.177034519748913
"proud";0.320154945870969;0.108904763730479;0.653595281431252
"prudent";-0.163114082186953;0.407357482407388;0.384703365491141
"quiet";0.67112180148133;0.28003535990334;0.240293765240084
"rich";0.648160556542376;0.22936226370596;0.219971892677728
"safe";0.291707045810433;0.52152879388421;0.442322078866516
"smart";0.504708168381305;0.519420048202821;0.13098055995916
"special";0.341527577894296;0.187359433319807;0.163878271865025
"strong";0.601042210927282;0.408052904542664;0.210026377615764
"superior";0.229705522892415;0.449944910696066;-0.0665145149026069
"thoughtful";0.478501442821537;0.233557921806889;0.230733559956023
"threatening";0.345709771243722;0.484858529782089;-0.335704696785559
"top";0.274397538982619;0.649360025366781;-0.281145646990295
"weak";0.80163550341445;0.145258159090627;0.198288693353029
"wise";0.275265401347072;0.58293107241281;0.157331472144721
"worth";0.203245025037451;0.577536334325633;0.210012581436972
