"MR2";"MR1";"MR3";"MR5";"MR8";"MR4";"MR9";"MR6";"MR11";"MR10";"MR7"
"accustomed";0.162415046076602;0.743947117201654;0.151186503247162;0.182339426556493;0.0254358975150036;0.171505091111668;0.109685820565243;0.0846823998011206;0.137631400507934;0.21673004232473;-0.0400443433785694
"afraid";0.362622240872126;0.367066629519157;0.31460363834668;0.305883079712589;0.0591943577065945;0.14592430126993;0.252732429847906;0.164596697206056;0.35833243170346;0.307235737492762;0.115945908110692
"beautiful";0.477109482660053;0.446323208164943;0.232266668046359;0.18780867092276;0.216566760067873;0.0822025638144003;-0.0294927942166395;0.286513986170005;0.260651514332218;0.1326898558468;0.151036957332921
"best";0.184330145492974;0.237144440206296;0.219935336126323;-0.0210710832310114;0.473880206277637;0.536790196884844;0.3890438414571;0.00174921061662323;0.0740014508426576;0.201187053481385;0.124485404238509
"calm";0.0944129904582042;0.0859988640888835;0.291966362565758;0.211055213692289;0.196159355159317;0.296082843273466;0.465953216446366;0.250095116225083;0.238472917266158;0.118302669145845;0.139314534833205
"careful";0.628597539787177;0.0176379894926859;0.100493218430246;0.0409971078053102;0.35008579412168;0.140251482642743;0.163042842036551;-0.115498109426735;0.351921208635276;0.0241743628222465;0.048210015354471
"cheerful";0.497727048299453;0.290628573944068;0.256237567725734;0.185346398561302;0.137683674139624;0.31785433687019;0.181461302712121;0.250511310420149;0.285659053508521;0.20867199781893;0.180244263811638
"comfortable";0.266991104263137;0.371693659318882;0.24642106987235;0.115383062251067;0.132111005233621;0.22297967225368;0.106769329012193;0.0713394230884491;0.149630314642551;0.634632571365247;0.108846514522603
"cruel";0.112430299606242;0.640516737949555;0.272467814414123;-0.00956890528414745;0.23623046104416;0.335718881247081;-0.0765234674527765;0.0581332622425437;0.234389214763341;0.0507288763383888;0.0911151742679817
"curious";0.248379487079688;0.353612224055284;0.295808755568943;0.239267709394631;0.232515415863434;0.199051523751552;0.249370113531698;0.279907133427967;0.0718995940738576;0.364772530908116;0.0273186420178036
"delicate";0.382703232636763;0.464364400958274;0.0873800677627596;0.364059708867075;0.352479373110751;0.217191656635386;0.0876568060963921;0.116673773379211;0.167813637967774;0.115413669025661;-0.0364932685109577
"delighted";0.69638830518282;0.285483084941303;0.220130556733643;0.122802277492891;0.203971046420943;-0.0728065153790053;0.0823832054878036;0.240820634353514;0.0389837942496877;0.0765732676831971;0.320229226163294
"delightful";0.149815864327943;0.238504438960592;0.0509135776666492;0.13405829273453;0.0751588302678539;0.459011022048275;0.0568036585263378;0.311782821179803;0.559868464077166;0.135823095792072;-0.00959550429378434
"different";0.303147119129089;0.532979276306275;0.351005787379349;0.126759412892196;0.0391181898055077;0.181235958810073;0.136839505729152;0.165685713528225;0.321251928874102;0.100231902901469;-0.0358184203528009
"extraordinary";0.446509089819677;0.448019531505747;0.41985820017381;0.316626513453332;0.127403524584265;0.165585652136703;0.275702077947459;0.146344821062424;0.0617350212403868;0.109222294886519;0.0632594981240961
"extreme";0.309854695578258;0.5762242124816;0.295988068872509;0.276183267453366;0.0984720444478031;-0.0409748571517124;0.275567180852692;0.119664167542832;0.117045837083432;0.0260902669371365;0.103692566842258
"fair";0.407114259494293;0.401906912394656;0.29117830919847;0.137363944927119;0.0929482262423202;0.268323051109796;0.177700771893602;0.15454606809624;0.111012414832643;0.16158258318458;0.435768646910365
"faithful";0.101026598518341;0.393495807236231;0.354154249190118;0.494865540104996;0.265308746130485;0.0243722827472423;0.0383758639286159;-0.153336188273764;0.213952910339157;0.106565285840787;0.0497429816204135
"familiar";0.138962832819006;0.370335903578198;0.432330719673078;0.272165975663124;0.35842914760142;0.0382643415297097;0.123488128481873;0.109088051779764;0.236084395068211;0.015922334141204;-0.113166217767321
