"MR5";"MR1";"MR2";"MR9";"MR10";"MR6";"MR8";"MR12";"MR3";"MR4";"MR11";"MR7"
"accustomed";0.348751216163359;0.314559161048588;0.148522230016145;0.583249113556793;0.0170580778407739;0.0427136462465508;0.160218850898067;0.183423694312582;0.186205708890562;0.024681417102141;0.0303059589615213;0.137980074070742
"afraid";0.473089100212327;0.39992264897058;0.34112884660248;0.332003562822958;0.285615551321677;0.0930586239702447;0.0777937683877991;0.180319302187112;0.281528136598593;0.0435333509775174;0.0971953296993498;-0.0255813181030407
"beautiful";0.389279019219814;0.212306858109142;0.362461900930849;0.536656707867292;0.280997132215381;0.0598116922524492;0.0848825764638397;0.222657713555029;0.168129265885718;0.154462783428303;-0.118161351484919;0.0777873095271164
"best";0.212005266197162;0.355379488958535;0.162102060704671;0.326398553933151;0.107705838945572;0.142120850625252;0.343531207272472;0.264797031934564;0.00932322036662924;0.130987452839251;-0.000793032686798506;0.307827720891821
"capable";0.117428318788369;0.22903157326869;0.294540717421955;0.0196307526022165;0.797140522147238;0.125926364992304;0.206210327048351;-0.0259909072785887;0.0920089052884011;0.108078993864937;0.156466850456453;-0.0641768173073694
"careful";0.207587047142341;0.248312437719949;0.0805018182352676;0.160137057381639;0.0705321447998899;0.166541982910394;0.0704293196391386;0.764008890914423;0.133967484211875;0.089237963384596;0.0633662619581717;0.0872378406906038
"cheerful";0.21044769132515;0.560550021220649;0.108147353748354;0.141990636985468;0.292876548551403;0.341506612267844;0.112975977140629;0.200195690970959;0.178088459166503;0.19171445781328;-0.00318119344289363;0.171283805154218
"clean";0.693655033550054;0.254895720252675;0.141249596325194;0.187184448208343;-0.0139572841058551;0.0305475417972581;0.0655195945353112;0.0637387714289888;0.0323329272126145;-0.0219219829280591;0.0574949744799938;0.0884025608725895
"clever";0.214382422556703;0.257418376570927;0.152240640485579;0.0621482931920588;0.433749169628207;0.252314944001125;0.283505130151245;0.164854461442964;0.347910744369626;0.25927114266931;0.0554812610419236;-0.0152344701091574
"comfortable";0.471572491673238;0.337595666492045;0.32175320278378;0.0807405077224096;0.272182723572174;0.137030825731436;0.227392293987181;0.167613210705387;0.222808512819293;0.248811237116681;-0.185756972418594;0.146213436852727
"curious";0.433386370243984;0.323357873990968;0.28300583658829;0.315757220239067;0.387482653278583;0.021127326326101;0.286531520414229;0.252337884549019;0.135603092409926;0.0875771276340612;-0.0386272905500166;0.225838099669122
"dangerous";0.221925895374326;0.420007266175285;0.528430406152941;0.317305941652318;0.0903052364571343;0.0110464225834595;0.116176610553798;-0.0258092118497174;0.332933014845521;0.176099617574746;-0.171143138393059;-0.0586570729767482
"delicate";0.178106723782469;0.388807074818761;0.270125803565151;0.128172773283324;0.101129252254634;0.637963456072643;0.306221463825178;0.143669847416749;0.0673351759082743;0.101496551590656;0.12898211678618;0.040672227932506
"delighted";0.0906625611126261;0.329432960804063;0.229664668020358;0.40622797373345;0.15669887360331;0.213232347114594;0.217949261379047;0.412806455441986;0.0946031930578136;0.20254863501461;-0.0375028306274016;0.222345169853343
"delightful";0.181024220113581;0.263445370422046;0.262684921545292;0.190171811700978;0.20892773618038;0.274462431504393;0.230218404953489;0.254214814095234;0.0905630776024385;-0.0447171430401043;0.322103637416794;0.0289917875424396
"determined";0.498540039907521;0.196289843146333;-0.0131922435092234;-0.0387738856011794;0.0700049836357346;0.151976161178119;-0.0407970836182531;0.123641742167951;0.0594439345263579;0.524736635758704;-0.0161028561287941;0.132299261580192
"different";0.38451343297415;0.354676365790773;0.333385872860177;0.364432150578494;0.199229942417311;0.104485537992566;0.265913421554254;0.345943282085087;0.0251033348850009;0.0966252852899332;0.24391046181721;-0.119329590109592
"extraordinary";0.568685427976629;0.254042574100968;0.18661911403148;0.252351854638945;0.358323886276588;0.225913290759511;0.077911634986594;0.251571173617135;0.198719992161024;-0.0658618639659588;-0.00814307329295121;0.229880960523779
"extreme";0.168550661144476;0.360064621162401;0.648154052905278;0.1841342526958;0.0714353225459878;0.0680095235775057;0.188006433626799;0.0154740539552892;-0.136518088847674;0.0151720519037233;0.00623975850686433;0.261400522155213
"fair";0.260286208071768;0.175897762338827;0.239751969086698;0.202485391518155;0.107835007201702;0.0424611564354915;0.165551567047544;0.140721014132341;0.58390303519967;0.411684057797268;0.0908265558823664;0.149244885966333
"faithful";0.244651258500946;0.342402728491309;0.17430904122485;0.484115471708044;0.174815548529219;0.239189069494371;0.428791174138162;-0.0749682958204738;0.178969793476659;0.0307872018043428;0.013705090130135;0.103768499278513
"familiar";0.082790761343253;0.358374347446162;0.370164587386167;0.064556549026451;0.124497985064612;0.16664811865462;0.13990482605083;0.148918952978414;0.348786835439951;0.0574231598022299;0.101637307443919;0.159054095260978
"free";0.544097266816624;0.278351740367748;0.357405367945499;0.281730668248236;0.167987511595768;0.220217662644904;0.0312739738526118;0.160189970670507;0.213982525953164;0.213816238328105;0.145958822890888;0.166974727870337
"friendly";0.0716295920384566;0.0238599432936479;0.711034624643996;0.18229285718512;0.269287034872966;0.234418703865375;0.145057245248849;0.108056227632232;0.0322226370372743;0.0411617570279214;0.103977728701217;0.0506304513260026
"generous";0.0971489513399248;0.168902333674601;0.237252497968096;0.122269970033985;0.13749234419389;0.131542070382009;0.716625177616563;0.0732942792197351;0.0959727398124107;0.0436614180761835;0.181410523674569;0.0495456177152864
"gentle";0.558009501831697;0.451644156701371;0.112498902791908;0.093711044231046;0.278571440498258;0.0711634174692396;0.246765793340501;0.237340409630557;-0.141991628552388;0.139832008930837;0.00410795420280459;-0.00794581570382875
"genuine";0.184122198652921;0.59313624436474;0.377074739863375;0.38039396999189;0.167300775811928;0.0741588454197598;0.0850394157671195;0.0186527000961633;-0.137123554434625;0.0373992973832254;0.0500392628427294;-0.0420196801580814
"greatest";0.357907260000115;0.27526371983033;0.130692452560771;0.420308222046459;0.42886030709029;0.242929988781985;0.0226541805330272;0.181718470701947;0.311011390765822;0.0409331883652386;0.102303393207335;0.14607359530613
"happier";0.218126469712714;0.287401757650779;0.271529083694085;0.376559885706711;0.616106486126925;0.205876629596732;0.178182559560945;0.199722785019358;0.0626050910757063;0.0833245308571778;0.0242737419804977;0.149822989892926
"happy";0.234681655658057;0.291164009604506;0.528619998460013;0.139033859870969;0.204972400054527;0.435431603519217;0.0769431664784211;-0.0341083592965836;0.166668113364338;0.298396225427126;0.0475657848446555;-0.046730639606468
"harmless";0.162051597995167;0.351225409907845;0.177920448581551;0.419793668539799;0.0334391632751237;0.370376869771566;-0.0829664177028722;0.0455044005729924;-0.0134920556805106;-0.241313765130269;-0.0441631199124272;0.284642363073116
"honest";0.183575030874371;0.549249222569498;0.450390844352603;0.356529124621359;0.328182536130974;0.0887777309332806;-0.0177667551011172;0.0248977135748259;0.141330829286305;-0.0211867225950374;0.0717911701972233;0.0741949160137545
"interesting";-0.0211069783565519;0.00578298064795816;0.0317044288337913;0.117141377462801;0.0589242932160811;0.00773162143415627;0.0358704765641836;0.00689018991672277;0.0575438104469808;0.708805838601555;0.0375804624106989;-0.0241833265322605
"legal";0.461140346546671;-0.0153348792014202;0.496487394505471;-0.0417767748958094;-0.0382696979502333;0.123748200290839;0.241801059732276;0.34122918874996;0.144837756893708;-0.0531386000694683;-0.0939003968224652;-0.187307461940335
"loose";0.173916476767055;-0.0118950316586724;0.136370708174582;0.202489845907236;0.129809331112355;0.264230839535471;0.264232162739688;0.0521031379167386;0.0633017218305939;0.211406431421305;0.546826997837847;0.104454730075969
"married";0.315849721933047;-0.0413663784538382;-0.00715368777079032;0.165113584767185;0.317507593731383;0.301526832058078;0.442155372553731;0.148275395186222;0.457859397731578;0.102289014721683;0.131983023580379;-0.0802071839060376
"mighty";0.15851597587198;0.146130968046857;0.108190488057521;0.74138051195625;0.0648237843929024;0.214327812129769;0.156944362061167;0.0674009793924814;0.0130606686869686;0.21007428204057;0.236516795348907;-0.0433851718400424
"mysterious";0.404404707740726;0.1708674832267;0.177260987545104;0.316855402443685;-0.0632670413331096;0.0690053150006198;0.13221244723844;0.229051038902555;0.197360724741088;0.0447227151194989;0.221981663997537;0.495223932889203
"natural";0.382567653997789;0.362016250311442;0.366900303104383;0.118557754072331;0.319232022259801;0.356672785218413;0.118267613515288;0.146562224975063;0.181766909056995;0.0808984987668886;0.0459139190265059;0.260512976753039
"neat";0.365640353262802;0.543922837073862;0.069074967285016;0.201131077448208;0.0998579625170846;0.221954032872288;0.0829581232893346;0.214933613861512;0.269148842172756;0.018285445753757;0.16481823037147;0.0722087311654478
"pleasant";0.38867474818862;0.380786263248962;0.262565089115576;0.328403533742942;0.282441883873691;0.138025579014036;0.163157583477514;0.132993496490635;0.155633009731784;0.0886699060546922;0.14817539990428;0.300894244110004
"polite";0.807012173001336;0.0500547759915582;0.10619421163251;0.14199586229443;0.167128130760425;0.172193454105135;0.127037103945024;-0.0531843028179301;0.118782951165849;0.0804357764084548;0.179486111076068;-0.0521288811801975
"powerful";0.193929256910509;0.167777844504321;0.550322317660836;0.132712325148663;0.17830578765633;0.0825326333911937;0.042003663039662;-0.00442934833024409;0.225741121391342;-0.15090843324463;0.404070048736733;-0.0140171746634291
"professional";0.39217532969791;0.0471361899668157;0.129824574888701;0.249451814381675;0.299844697574845;-0.0351120765643022;0.40306720709924;0.342263489149634;-0.0328381124445637;-0.0501287049497884;0.120666185817358;0.0425050406453833
"proud";0.305004403572199;0.740449639412508;0.0971186698081452;0.137144592496155;0.0680443222012436;0.170177399205263;0.34209352538018;0.178554108587353;0.115847597971197;-0.0583894546838264;0.0241143362283817;0.0465849671396599
"quiet";0.259993428893051;0.16005828516715;0.438942035364822;0.392086602896838;0.353143906555995;0.551685891396354;0.117595516533819;0.0495636149288684;-0.0831368039308641;0.00536778180245195;0.174401783182579;-0.0210986636564041
"responsible";0.244958689669922;0.158387419702823;0.356936220292476;0.213198073619119;0.152769010197323;0.358679273725778;0.479609402421911;0.130773148408092;0.350054990178981;-0.00460719253382193;0.0592368628818415;0.0435976128173405
"rich";0.289566897535688;0.306089453929539;-0.01543636749444;0.34469197469375;0.179894333185809;0.471202198988047;0.17339587905972;0.342370443282101;0.138675544693664;-0.00936399007083892;0.196944576606474;0.17566663166019
"safe";0.493078937238246;0.281082746451976;0.268808987163747;0.289079676782461;0.167001172376028;0.0980823255772408;0.382885642962111;0.0823603534718295;0.0924312672056363;0.188222500875871;-0.142075073406792;0.148156734172773
"strong";0.191578682951568;0.230639969020753;0.445426663670701;0.288921796113504;0.269062195228087;0.510595138928071;0.118308210931162;0.162738876485538;0.158079142539817;0.146409185576217;0.122240632210972;-0.0931279648523422
"superior";0.532729392145112;0.229315561224017;0.203701442425235;0.114089960715335;0.0867338090102352;0.346904196115147;0.157612498738806;0.264818447978751;0.0916417711899575;-0.0886396436928796;0.311064002356454;0.111685069559526
"surprising";0.0303400822296705;-0.00138220933170606;0.404845764318076;-0.190295678995833;0.0338721510096348;0.421343659466272;0.137938264629597;0.241583390596954;0.0958053575702833;0.326300291590529;0.171055721915823;0.292109885624236
"thoughtful";0.202134907103823;0.565688540849624;0.304268984020415;0.0990405239195082;0.330554080997666;0.16203721714748;-0.0533152694163454;0.176702384086151;0.0313933760139593;0.279596263835821;0.0320846994683747;0.0704381964272549
"weak";0.389957586639687;0.288665921237988;0.445093654037399;0.209918483181689;0.186232866190632;0.269276097765588;0.188796805762769;0.330963128850371;0.0805500563092804;0.147922102762737;-0.0218518669908827;0.230800188017283
"welcome";0.0086109982608563;-0.00813064337849561;0.265102316514636;0.4519069126992;0.173921510409628;-0.0558354287583851;0.224425022371681;0.262432412537657;0.318091856228319;0.0168775031085378;0.258128661906975;0.13642002051772
"worth";0.215637451109022;0.269674564646238;0.536943063078934;0.143703923670328;0.115755092062121;0.0653143164222659;0.318345270200216;0.169515543022421;0.228912130857178;0.100500648032713;0.170631978319235;0.211653458902448
