"MR1";"MR2";"MR3"
"accustomed";0.691098784782007;0.39142088305168;-0.0249000365445681
"beautiful";0.527697100803582;0.178668440217185;0.605078988838054
"best";0.252342491190091;0.305733118348512;0.334568448090007
"calm";0.167044810737549;0.586512233586141;0.345942075134648
"capable";0.641488797518362;0.454652053457187;0.395658377134511
"cheerful";0.470490848463041;0.390791982966848;0.587799104136045
"dangerous";-0.00727979941214236;0.625698774906269;0.105556799208116
"delighted";0.753294804659379;-0.0107755517334623;0.159119556476105
"delightful";0.0636773685217722;0.231147436787283;0.675404488563169
"different";0.708514178330327;0.144694725232291;0.280992817945361
"extreme";0.664465820879596;0.201534185716795;0.366023957603071
"fair";0.58169965883691;-0.0389969900115752;0.498552391416866
"familiar";0.259851614963214;0.477502199302139;0.41016612704724
"free";0.331804167893654;0.515586321278774;0.398819665154643
"generous";0.607322212728823;0.365580670852728;-0.0823211395913765
"gentle";0.404342681088667;0.146807945637053;0.515648511229588
"greatest";0.360130463701845;0.183498422075874;0.575413790805944
"happier";0.110438997869097;0.413954370708493;0.310691908093233
"happy";0.588024322562777;-0.0815418718544964;0.10965371360649
"harmless";0.155019292496607;0.358409904505303;0.406675576932415
"heavenly";0.158437213186169;0.392195185857356;0.301717886929324
"interesting";-0.0221073069317196;0.529949967585976;0.0438960547574042
"loose";0.161175655590508;0.668503398703398;0.0393482713329444
"mighty";0.270340424962344;0.560411092814639;0.414222250470129
"natural";0.53016038227029;0.265967910411509;0.285909836385771
"peaceful";0.306081589011079;0.272417776493769;0.264772130894709
"pleasant";0.771022052125654;0.28472997204379;0.137319776677767
"powerful";0.320395292334001;0.309986455504046;0.469034654251313
"safe";0.134396165049481;0.465097503211838;0.0751060816130575
"selfish";-0.0113387681298687;0.000600636575142582;0.606294946881667
"weak";0.105961685363683;0.611635717845545;0.142542477519246
"superior";0.664472201600668;0.344843410903244;0.269849376250175
"rich";0.696703960155774;0.0777080202171486;0.50517224220139
"strong";0.423928984940823;0.521025847555581;-0.0000986094137421153
