"MR2";"MR1";"MR5";"MR4";"MR3";"MR6";"MR7";"MR8"
"afraid";0.068471054110416;0.460729995232502;0.790238284315118;-0.117374009345559;-0.170944127937773;-0.0145472270435965;-0.0451835178393968;-0.0181240217128875
"best";0.375897785560074;-0.141526063053197;0.547674302382578;0.179527363735717;0.229485732896979;-0.0717102772468029;0.321584640255584;0.0205254977605547
"biggest";0.106858963624251;0.600316719090686;0.0371180514201609;0.101590182397954;-0.0329719010433137;0.0280048895677192;-0.049276845345672;0.41541682948187
"calm";0.0202358381770105;0.344305707101756;0.563943314448181;0.0992817075247988;0.336624922914079;-0.0383409774949021;0.375852250109727;0.0501527066004078
"capable";0.0549210654602971;0.249871959251392;0.437643098704187;0.299562847104949;-0.180005184527487;0.0408508406575423;0.112419697175528;0.32745982866146
"charitable";0.851542931787168;0.0550075680089947;0.13563335050113;-0.108473726375833;-0.0407652504154852;0.0960238143435439;0.0418652611654587;0.0693749511607902
"cheerful";0.113963649646309;0.0259835355902901;0.0516874197378236;-0.0757008809618317;0.8539529449403;0.0373039326863592;0.098675287411509;-0.144046694521029
"comfortable";0.128897198970719;0.0858387744531226;0.465427549068544;0.6620175556942;0.200711716800963;-0.066461701233595;0.146625050258725;-0.240466683105668
"delighted";0.072015039461109;0.117589286542703;0.142371453959107;0.554982080841791;-0.104046582680573;0.153837661650936;0.215626180106147;0.0661218324785548
"different";0.197699966636894;0.638940587441259;0.166936316615554;0.167448320688196;-0.0332167263587044;0.0148669640663068;0.135133139409326;-0.0412660471958979
"extraordinary";0.234657222179828;0.69832433769456;0.328679990559334;0.223246569728645;0.225275879688629;0.184104287519234;0.083402628367876;0.0390433390509666
"fair";0.609030324527146;-0.0879899867968411;0.274379701792729;0.0976724837808359;0.157487324951985;-0.21626099701765;-0.122381552703622;0.300380601789744
"faithful";0.703632535192321;0.345201806411779;0.149665227016725;0.128057460577021;0.121610663265743;0.0551433740390928;-0.217398306997358;0.0548097441617304
"free";0.217103977204447;0.43516801609241;0.658165859161525;0.0851939134214611;0.0153562203788852;0.224434159373956;0.0935014589505798;-0.0119922738092527
"friendly";0.53400297329026;0.0189342840862007;0.394944107238932;0.1691859291866;0.123073616212319;0.27827453298278;-0.0147651449172784;-0.196406001051977
"greatest";0.156709409815779;-0.00368296986766052;0.209718632170392;0.327803109873649;-0.0308274568179172;0.84552994176872;0.0197916621479777;0.208173704644139
"happy";0.318194053683665;0.610214645631944;0.480759501826844;0.192170117056408;0.0356995733800826;0.00788593722730487;0.0888862450882209;-0.144665769224286
"honest";0.727510745736168;0.191170074605088;0.191836723579533;0.0941524886062144;-0.100787474436704;0.0658027512415864;0.41179979602398;-0.173897592438782
"loose";0.0141411645155622;0.180526479896079;-0.170839718244583;0.828602308627244;0.160804869803218;0.0559872442781336;-0.245547567541146;0.108188305875735
"natural";0.115361739343685;0.398053409145235;-0.012738899738916;-0.105981417431329;0.115577452588635;0.66309479327044;0.0230512596416951;-0.239981090919792
"pleasant";0.00582554305679699;0.413969315042744;0.472213756910128;0.302402192485009;0.284399280939149;0.12434380250894;0.392630890068846;0.31867186891184
"quiet";0.713364354969639;0.298276545502167;0.17790786108037;0.11291293793778;0.188915073587808;0.126323631096711;0.193308806331896;0.192561348055637
"religious";0.48358325973099;0.0572072385089135;0.0430277220907407;0.0928236943605893;-0.0841895026473796;-0.0517478858875032;-0.408669985346458;0.152674239229316
"rich";0.49764180132945;0.12887810750988;0.407281206245138;0.271637007970198;0.324686634153278;0.219191838109206;0.0375868854184642;0.0684725938811116
"safe";0.0980048230377747;0.342316292657751;-0.054318278925537;0.300697466673152;0.696883177835156;0.0150358188107065;0.111710459524781;0.228468744827781
"secure";0.154534155008712;0.372549379403294;0.269268606186417;0.0947096940581397;0.242270417415322;0.0182293056631101;0.719902333390583;0.0470215355765296
"sincere";0.616919342419673;0.199314338341962;0.031028856976916;0.352631995156106;-0.0313982527321617;-0.0146857018849278;0.130911719863097;-0.364299770643364
"strong";0.196601897303754;0.325226739333177;0.572436288045627;-0.0513794796269741;-0.0166760194532314;0.317482712736598;0.0332225882713223;0.0928921916813014
"surprising";0.121361731359385;0.643816715391452;0.201589366056862;0.0136594953770944;0.227922625003884;0.0136074096874394;0.215843436466029;-0.0544036924319261
"universal";0.771424536609377;-0.187420301421941;-0.233585610419097;-0.128633780189733;0.12565275490306;-0.0648971419339536;0.0374750767119885;-0.119676663093237
"wise";-0.101181400245993;0.562764165470298;0.106886441371395;0.0361701003175851;0.046009519947891;0.138230969877377;-0.0183699421778564;0.0239811145364763
"worth";0.701595845328181;0.193475140142741;0.122364679774084;0.0256886531285275;0.0449742540495162;0.289655622401688;0.0432475244013105;-0.0176022722124856
