"MR1";"MR3";"MR2"
"afraid";0.521127724901778;0.668088873522254;0.0381211171788088
"beautiful";0.456450705887061;0.549600868566186;0.456564614654422
"best";0.568290356178768;0.691031136711697;-0.0912045409223953
"cheerful";0.599212750477347;0.509941940602047;0.308048721703838
"clever";0.623515097851688;0.43932139619504;0.380720046162849
"comfortable";0.726744468393246;0.335141572455734;0.251377843781067
"delicate";0.688384150677518;0.259484073430963;0.175026269122702
"delighted";0.493657996226042;0.768610347755366;0.0876970570054012
"delightful";0.508903970885424;0.703846134992039;0.297347978423854
"determined";0.325529568943431;0.613089836547769;0.436390040213581
"different";0.385889044191208;0.646020655551368;0.371840105079254
"extraordinary";0.570791637050744;0.279549452113583;0.363704739853728
"extreme";0.522020158051662;0.500114731682541;0.286623946794547
"fair";0.542192241069015;0.223309292558852;0.597454213604177
"friendly";0.246686141229849;0.667933956210868;0.330882281004257
"gentle";0.59466650004562;0.508348565489362;0.138766781812978
"greatest";0.667863464031276;0.397001866868118;0.41863508117441
"happy";0.171197332357451;-0.00126069654442197;0.782869984138484
"humble";0.249606811044288;0.694362375980255;0.258062363022773
"independent";0.309523141608858;0.659208895525244;0.276149310839807
"interesting";0.70973095070601;0.438692812403467;0.361873935425374
"married";0.519924359227485;0.433128302891169;0.491681472240837
"natural";0.456646951765878;0.557175898896537;0.146823069787294
"pleasant";0.390308524487544;0.659099832458523;0.276207284331913
"pleasing";0.539960859086312;0.504368476141091;0.241583607599244
"quiet";0.75832879600309;0.388396633072772;0.214664053760404
"reasonable";0.68343373989768;0.287424589726152;0.271196486006159
"rich";0.194639539400632;0.351519270985786;0.688580404278481
"safe";0.223076687718086;0.723837705022576;0.127222368088113
"strong";0.621748487353313;0.320171587253477;0.407937043294907
"superior";0.596901731718193;0.46093641910054;0.14353552207209
"unpleasant";0.505742969991862;0.309617279026691;0.29697419965467
"welcome";0.544847558668819;0.5097330076964;0.114941171392095
"worth";0.622446914162037;0.457765938554911;0.381065191760907
