"MR1";"MR2";"MR6";"MR3";"MR7";"MR4";"MR5";"MR9";"MR8"
"afraid";0.201277935820795;0.0232105414601648;0.833858164590004;0.0616895380216244;0.148675188555699;0.0350451972756315;0.0802344000463598;0.0476404907703842;0.0661924868684988
"best";0.225892289131365;0.11366560015968;0.338929400258454;0.213448722953188;0.773253587111226;-0.106324961879233;-0.0949569391375327;0.136972597264171;0.0311242778589124
"capable";0.182995085194941;0.438107047709715;0.210636725614761;0.244678579452771;0.140506951024156;0.0714741099587993;0.16677882799081;0.527899859220985;0.439021049531967
"careful";0.538021169962747;-0.0611192655015423;0.401736820799593;-0.13510667566499;0.325436067009347;-0.0447072853344054;0.185419866129839;-0.204039466924797;0.0498253325332487
"cheerful";0.709045730731986;0.209542835160871;0.182277518904541;0.292506416410179;0.204022777763394;-0.0332496457874226;0.1719205269956;0.268915110726117;0.0420386746604142
"clever";0.176319780559216;0.266528270518016;0.190237757065096;-0.0839361776755403;-0.0061391701424578;0.89871162747735;0.0755295271995861;0.0432235420918517;0.0565025359919662
"comfortable";0.479215973197411;0.100759518425183;0.482207385211926;0.171560592180288;0.19614690216683;0.267715835892032;-0.0384088112719998;0.0319337747948034;0.23036491493263
"dangerous";0.286972431274378;0.587303387924198;0.359722494461202;0.328104347199718;-0.0911004521646247;-0.0387059437030539;-0.178792902914978;0.0788269192395481;0.381921359696816
"delighted";0.438411033201049;0.267325144185319;0.417632923724453;0.33201867051183;0.323491817623735;0.260476184307173;0.174746725869657;0.020013090491585;0.204722600400608
"determined";0.403232578428588;0.367704016537173;0.248158250724386;0.329538440248881;0.471578635964257;0.154572194388772;0.0716695404503539;0.146244706473175;0.248607622969652
"different";0.250231582639228;0.285753421656291;0.38540673991814;0.172134356001;0.0685097398735331;0.171457176368044;0.227550834987935;0.0811577677077971;0.222495638713454
"extraordinary";0.39489390327532;0.0158197073730598;0.302167076635668;0.387964406031887;0.377194362924525;0.233309654347154;0.17439105643617;0.088923610169514;0.210338569654109
"fair";0.525004590170169;0.410965639858225;0.127492186538152;-0.0092034285358954;0.251793209802048;0.050976033979229;0.256042921953812;-0.0386946404500757;0.384530359405773
"free";0.316450431043583;0.100864721298791;0.583307350493983;0.0462846894058075;0.403038532129099;0.167503247528195;0.116899762821142;-0.0249658758865535;-0.00159963458382063
"friendly";0.360601444125723;-0.180260042265103;0.422850710622848;0.186258770751682;0.283937100997136;0.175364211680503;0.0272641683660407;0.446002564846475;0.0507772683531694
"gentle";0.23480694519496;0.341474766094816;0.0749042256354493;0.276967115697306;0.36907415892012;0.0729531343675439;0.0496832199183936;0.219059462124876;0.231527873531871
"greatest";0.38767486455019;-0.277706991486244;0.321560371304809;0.175953227710779;0.104137113721542;0.345185224423177;-0.0392780101909007;0.032913367606952;0.219052479360591
"happier";0.20760635380629;0.397860827334248;0.0098022217481517;0.711977120672253;0.139556823153038;-0.039675008910584;0.0294011362959025;-0.0925488027694578;0.0666334330955127
"happy";0.229907829768383;0.0999575636412716;0.132874795291296;0.231101320128605;-0.0728493806810106;0.062077281339981;0.752143350341705;-0.0660007836143601;0.0478047407916565
"improper";-0.076351787144253;0.86179915327752;-0.0160459713101024;-0.0942634362221678;0.163665638702718;0.0909174737071615;0.248696375405378;-0.0133899434291024;0.119790996717136
"interesting";0.421449207508467;0.250718457280567;0.268560090674924;0.275790543998506;0.228886062924122;0.152218056729177;0.220713925000097;-0.0223204383846881;0.577354213532026
"married";0.110475898218485;0.176080775253529;0.431025655260154;0.579243745625401;0.23228598745518;0.00630194344006264;0.227808348487218;0.19157172590177;-0.0537023958940005
"natural";0.35622466123389;0.326714588067262;0.00751349015085542;0.336118294370678;0.360813262358165;0.0100928378036175;-0.0925126885011933;0.304992857863426;0.146563569264576
"pleasant";0.495169346634273;0.176886504460616;0.503305112265508;0.228039270428378;0.266308800939579;0.202283759177764;0.0251506377622081;0.198693848158;0.143464407986558
"pleasing";0.146290493381555;0.446907143698136;0.171376711909837;0.0295141868960376;0.287141773833106;0.0979524142360607;0.486545438325565;0.186547400058655;0.2251670888569
"powerful";0.24449654596781;0.73241635795715;0.0471952443223703;0.164508059993346;0.0498161761062882;0.118022015003521;0.0785049365756951;0.149635438483608;0.0837785227717665
"prudent";-0.0748022211784951;0.574063398782196;-0.0621364442299752;0.241576279489961;-0.173953975869281;0.0180261064347013;0.132443465116925;0.395156620700611;0.0162783452592011
"quiet";0.329641359278995;0.501988378744701;0.250779728741382;0.111763423596116;0.225903106410089;0.018352525362332;0.154901347220426;-0.043505968632412;0.269331428742325
"reasonable";0.728068978328688;-0.0850994065818979;0.272448574169183;0.0148764441427924;-0.0112028392056058;0.15632072393841;0.0294955479692164;0.139654335178242;0.162239565011289
"rich";0.0231377009448751;0.0753723891263089;0.0668651129734947;0.657368144474438;0.0559856804260257;-0.0163345023624205;0.107191437863138;0.236666976600604;0.0968995339053208
"safe";0.561512380768839;0.0250412863886879;0.341768731737352;0.0373861639925975;-0.0183540508650275;0.380184799850967;0.281497749153162;-0.0592253214073232;-0.170918189148671
"selfish";-0.000461535720116919;0.498305118562794;0.0625826366001259;0.238853236548176;0.199635587602861;-0.0102008121997397;-0.22640329144281;0.599092261257033;-0.125857952172935
"sincere";0.447919391884062;-0.103405266989681;0.519673184333992;-0.00203918712607891;-0.135037648229259;0.301192121660175;0.194244121788481;0.139122935442325;0.204785083998602
"strong";0.534557124176521;0.390713039257486;0.411142507306243;0.249430830898558;0.0452080305373749;0.071242140044693;-0.0538616949141123;0.0484116529221574;0.0268120616042012
"superior";0.685048402337489;0.20191700578242;0.191720636063448;0.083991757012472;0.394569127714934;0.100991551202982;0.102396669811984;-0.0649005426356793;0.118191543324123
"uncertain";-0.000089756969497751;0.822397747559479;-0.0106252682719813;0.229481521151963;0.102535810402138;0.0463243777561763;-0.0771220536073386;0.00252218115540446;-0.0858915826662458
"worth";0.614171751261675;0.257009615770098;0.084162481046742;0.383059554844878;0.359013274608578;0.00855054718588174;0.254903506694936;0.0260939307748447;0.0783819798059932
