"MR1";"MR3";"MR2"
"accustomed";-0.0585490469169614;0.171143826112045;0.832726397499906
"afraid";0.139985501146401;0.736034572138178;-0.165660735462903
"appropriate";0.0227549075701025;-0.0645775207116353;0.727954062343672
"beautiful";0.413136821341055;0.104580363581414;0.317157489691439
"best";0.429861390747913;0.324328285845402;0.230028705781034
"blessed";0.706688261357585;0.262496859296618;-0.042530384209921
"capable";0.378032572371523;-0.0598620826479212;0.0422257595094425
"careful";0.260220045853964;0.270499233472858;0.38050463880179
"cheerful";0.437851566739155;0.190783378073331;0.276774455184036
"clean";0.489590355139059;-0.0882273791693442;-0.0308126021271452
"comfortable";0.122560206631438;0.717460429493095;0.124913042044191
"compassionate";0.0932559227270336;-0.0450443491125923;0.582719248612301
"cruel";0.516042528943358;-0.0143354766205675;0.230702045438716
"curious";0.564814294339126;0.18696566843406;0.370598344574128
"dangerous";0.433630561268901;-0.0212827451982035;0.397968736960822
"delicate";0.264070664888882;0.0227674420358364;0.615087000053378
"delighted";0.737058063508213;0.0796064613478401;0.116064569245552
"determined";-0.0482105014350919;-0.0012914242162069;0.0911876991201759
"different";0.427155065124678;0.556507139289966;-0.0412294538966281
"extraordinary";0.290462444082693;0.352554855361075;0.0540033397190593
"extreme";-0.0836310364331601;0.560671389668663;0.192844446483531
"fair";-0.0572738035300307;0.464730218021882;0.0276087990494435
"faithful";0.510893844507748;0.461470571887255;0.068769174387957
"familiar";0.375823456137147;0.207991336590636;0.226628214375891
"free";0.657045628126848;0.152627390028425;0.105887978034547
"friendly";0.481954384089254;-0.183074103600831;0.072744076128405
"gentle";0.643994923804287;0.318427899493562;-0.0655383007797923
"graceful";0.367528141311072;0.0714038011749594;0.299006071186114
"greatest";0.49473835687889;0.537075372180064;-0.0579532005082654
"happier";0.506742550255985;0.289437965661625;-0.29453656695418
"happy";0.253875705379599;0.324828772725767;0.373621892199298
"holy";0.27505742407186;-0.166885851806167;0.546779924897689
"honest";0.660227531129247;0.0633088800002295;0.159539078294009
"humble";0.642648399941064;0.260962400036456;-0.0152590134857699
"independent";0.147037316926448;-0.0729945159826421;0.502566172638397
"intellectual";0.105027430367219;-0.0750710437926169;0.762377033445662
"interesting";0.31639082299996;0.308430242294482;0.249200798196122
"loose";0.315748712991436;0.253521208002099;0.39155936558282
"married";0.341353621512639;0.185070036555814;-0.0745162440135469
"mighty";0.158233396367765;0.0515055703807137;-0.157156329967077
"modest";0.116541154269853;0.701357233738281;-0.152465205219425
"moral";0.28395588617086;0.519117571099064;0.161103161344003
"mysterious";0.320752062882381;0.195175433041243;-0.134970700340935
"natural";0.501971227022308;0.264031965583657;0.00852936724075186
"pleasant";0.381481395907153;0.619313648531144;0.0763708679162134
"polite";0.0151529230666187;-0.060923393866732;0.722783799078709
"popular";0.0157464217283869;0.233929788139324;0.675581357126488
"proud";0.644882182666846;0.290806493562774;0.0110561720122047
"prudent";0.0866630451691979;0.290905706508608;0.00342820538350889
"qualified";0.125637454403059;0.693004608517181;-0.213108129049566
"quiet";0.409416193885838;0.44033492342251;0.14547758041439
"reasonable";-0.170766433456526;0.21821890502282;0.153624794040244
"respected";0.157586367863859;0.482267479338565;-0.0671475851206596
"rich";0.420520577131926;0.345573690906754;0.222222750046147
"sacred";0.413165745771787;0.0479453598741031;0.0579597031183178
"safe";0.342820507097756;0.1608410964678;0.290178883311413
"social";-0.133787609703293;0.227633288046638;0.241980108439794
"special";0.313784877260148;0.356931886928308;0.200223290128064
"strong";0.411638705518158;0.528017968705245;0.184572978297225
"superior";0.152032785552246;0.494887285157331;-0.178325747486719
"surprising";-0.203792653107227;0.55068563641041;0.255383359569093
"thoughtful";0.13939910663406;0.407298996676941;0.192352291432061
"uncertain";0.334442133295304;0.407147083396599;0.0307664773658877
"united";0.0712723801838862;0.365570941767445;0.287148923175803
"weak";0.335665253166781;0.526933000307152;0.0137790370951755
"worth";-0.0335331074590826;0.470254085213026;-0.0884429779991664
