"MR4";"MR2";"MR3";"MR1"
"afraid";0.616980485550463;0.00878421967134762;0.211122588286632;0.201603035521822
"best";0.174196350161625;-0.0153946532860207;0.536290743504402;0.603518130811463
"capable";0.327541029701855;0.497342754161135;0.558822729242076;0.0564028133369814
"careful";0.493822842783635;-0.0209925874051387;-0.110099770309417;0.605796218465339
"cheerful";0.464477261140474;0.235067417925858;0.434640192479447;0.424414124080498
"clever";0.553828049867045;0.367098416508514;-0.043338995735453;-0.104639389057736
"comfortable";0.671205005887019;0.136477167836068;0.264366641796001;0.291896169666896
"dangerous";0.291179951973616;0.517545603535032;0.444180082668721;0.115556376397602
"delighted";0.601205802749674;0.331057346819633;0.369808253611013;0.399008643786527
"determined";0.38884733870175;0.376860944960385;0.513930876028731;0.470154950541972
"different";0.488236820929918;0.370066470528638;0.222436258852212;0.135399575850972
"extraordinary";0.535395700887243;0.0955251016899015;0.404758083866623;0.392247462449856
"fair";0.380884703914773;0.529822657625254;0.068899212993678;0.507025792548075
"free";0.555693595910855;0.092842496276159;0.189025743700667;0.400052359109803
"friendly";0.587907836618686;-0.170949670988055;0.467356677294223;0.156158496784232
"gentle";0.172110475363025;0.343228125626591;0.475427147241448;0.306942474127949
"greatest";0.632494433455466;-0.180672464676602;0.140565083924851;0.149813808873629
"happier";0.0362561525953889;0.353386634036662;0.523125310676708;0.263516586380647
"happy";0.351066629287603;0.294213386255349;-0.0120657945678493;0.155247496252917
"improper";-0.0970477960125998;0.87928477914665;0.0491545117702781;0.111573350377164
"interesting";0.521234510489192;0.397168588600071;0.268519118928049;0.4023319034618
"married";0.327217151797669;0.155599744188543;0.588900025906154;0.179343373896138
"natural";0.130538500663122;0.268542152618613;0.588127063993918;0.329531903203263
"pleasant";0.654886143399007;0.180805586949388;0.428315853148261;0.312168704437077
"pleasing";0.277426368321088;0.553917296342369;0.191245199630314;0.247050178293496
"powerful";0.129403443828004;0.731230757121084;0.314360096058399;0.0950405932930612
"prudent";-0.0659317811101522;0.571644247922569;0.401929231065951;-0.290649314479701
"quiet";0.294077109449221;0.539813407829664;0.20208406188678;0.384401274592147
"reasonable";0.664997419966122;0.00865975492116747;0.0943859796286241;0.261973399661678
"rich";0.092057136556801;0.0868912631798261;0.580729054079292;0.0111843362777666
"safe";0.685955639522958;0.138234593833909;-0.0648529516378278;0.188062403486683
"selfish";-0.0705950732997604;0.320085921164223;0.67682458541386;-0.0793113151191416
"sincere";0.83727174592686;0.0479883845506469;0.0157385856344146;-0.00494139442545494
"strong";0.486007624787716;0.340638177641768;0.349658525732944;0.259406260053997
"superior";0.464166531248196;0.240244501853495;0.159025997025883;0.639966812913301
"uncertain";-0.154974125599138;0.690666322634479;0.341222684687092;0.0646973728231033
"worth";0.352620234176529;0.305758443296691;0.374683650632139;0.577257017075275
