"MR1";"MR2"
"accustomed";0.325923775548892;0.275458838142628
"afraid";0.457362559123436;0.437477182824486
"appropriate";0.313214107738293;0.522149024850155
"beautiful";0.746072724161347;0.289198362045007
"best";0.475476508160096;0.314266230563225
"calm";0.687997531118688;0.33719159389857
"careful";0.262648131344824;0.630533887172414
"cheerful";0.670146923326641;0.390294383212734
"clean";0.738211206971866;-0.0128555105650301
"clever";0.430015065776095;0.456874956159857
"comfortable";0.624663633888724;0.0701829937561773
"cruel";0.345130753716219;0.328521671901013
"curious";0.263923669840171;0.654997348185812
"delicate";0.574842205954563;0.263412713948842
"delighted";0.672263931601947;0.232373759614114
"different";0.426391904545683;0.395216315275176
"extraordinary";0.484292589509542;0.41619627115027
"fair";0.371727754449685;0.243242825425143
"faithful";0.229846764961677;0.348119692222165
"familiar";0.411063138606024;0.294980694356331
"fancy";0.619217147117722;0.163758039409335
"free";0.250812279810592;0.604168383630341
"friendly";-0.0902275291342285;0.515283567209357
"funny";0.351857940572131;0.101804456937281
"generous";0.6418243061707;0.409700130342307
"gentle";0.709381967320688;0.248918661345108
"genuine";0.0429871425446671;0.324696945873452
"greatest";0.169256719425297;0.592996315136213
"happier";0.601503758906489;-0.0324012464951701
"happy";0.585732747324044;0.325330125977273
"honest";0.322511330544477;0.623270863178248
"humble";0.400757909385777;0.0111683943505831
"interesting";0.340405222861703;0.311833228872778
"married";0.260040345361504;0.107306721821047
"mighty";0.476292765284397;0.322684850061782
"mysterious";0.3231946591587;0.405975512003812
"natural";0.392465191109672;0.518888781558507
"neat";0.810321267350501;-0.0614457627613125
"official";-0.057704852640884;0.517992255880741
"peaceful";0.771128841683502;-0.0117357756254594
"pleasant";0.675466199221362;0.377998182230325
"powerful";0.188394082186065;0.245120531854224
"professional";0.125642139183298;0.608519487392761
"proud";0.484749221016846;0.211099369616906
"prudent";-0.0615743950000212;0.440190059483987
"quiet";0.689131476813959;0.334916354348351
"rich";0.665716293137063;0.279821242918511
"safe";0.373039870016687;0.58381009653061
"smart";0.48041270244482;0.54971505444387
"special";0.359859347622661;0.220486305629762
"strong";0.605627003336809;0.452208215619101
"superior";0.163092541376742;0.444992626151988
"thoughtful";0.505404685417734;0.282387431014363
"threatening";0.195309107534167;0.429230446894092
"top";0.13528230514487;0.593434807187039
"weak";0.811110974150557;0.198341730198532
"wise";0.263880069898396;0.612027158282282
"worth";0.212358049312775;0.610661012334378
