"MR1";"MR7";"MR2";"MR8";"MR4";"MR3";"MR6";"MR5";"MR9"
"accustomed";0.592574374429697;-0.0359949433194999;0.311239011419732;0.393250922458571;0.17013268998548;-0.0797546250035212;0.0885613391796491;0.0864659887231459;0.0328378431322242
"beautiful";0.485210123001684;0.466655587863013;-0.0450121085526205;0.240117522008266;0.0958487350420885;0.337943315027686;0.223771696679572;0.222258380297061;0.0949866717638712
"best";0.267980081135851;0.374640321461213;0.151432158978994;0.0101454801055404;0.182775591400263;0.0172642624336293;0.213057695612697;0.111138287724839;0.088843180742166
"calm";0.196156982119021;0.161500520174424;0.217062431003793;0.089222314407484;0.344011922202318;0.10441936170649;0.0700371867800536;0.784603008118028;0.0708557848547592
"capable";0.560329833511479;0.141310380363435;0.248218560391401;0.339639823711639;0.24236562502736;0.282597254998803;0.188279808095168;0.202081500691009;0.344631801910376
"cheerful";0.542289322656908;0.390763914927551;0.184684238323164;0.167434964302662;0.100827717214309;0.303539446194692;0.131942999445467;0.415009723192261;0.0424067220031401
"dangerous";0.0809597987130835;0.0133819712684222;0.729155349222747;-0.0458908205513523;0.167107217271402;0.00963742401739086;-0.0965149758962831;0.222226244747577;0.195081633702553
"delighted";0.408048068761526;0.443408926118532;0.0331032274187089;0.699979913462786;-0.0248628735120997;-0.048190833350919;-0.0306652641721607;-0.134583309111824;0.0409194210673964
"delightful";0.180641501713941;0.425407469772662;0.174781139585742;-0.0133087203772974;0.20914192018654;0.428293426279971;0.0110819340701589;0.182433524369725;-0.0824303674022844
"different";0.434306425954886;0.24658351534084;0.00179084711252071;0.573249016082391;0.190545973194161;0.137391993214337;0.0201410273773306;0.120454842828475;0.217695407546612
"extreme";0.819938225146461;0.186757779086211;0.229639956397961;0.147531224776472;-0.0185025289851618;0.159557853200818;-0.021930389881201;0.0775421810050817;0.039764905093712
"fair";0.667783483417631;0.354323925713503;-0.114830530272069;0.0580228376385941;0.185647895939155;0.149013542130196;0.021659834235185;-0.0209014885118594;0.0570440639078841
"familiar";0.239321139004038;0.00226614406406295;0.145845187101168;0.168633586592109;0.488636133137147;0.423290616380356;0.279308064275046;0.289367426015155;0.117303979111975
"free";0.480831076685779;0.358991751997513;0.444153874744664;-0.0599052580935236;0.0687534307898076;0.159118400281011;0.406111670983712;0.0323451127304115;-0.0149300802386338
"generous";0.274941144781305;-0.0118758937953987;0.0869519660470916;0.735284044225286;-0.0702972106847473;-0.0169365880882703;0.426744745013797;0.295526197762362;0.0330150376869937
"gentle";0.329496774257781;0.443378217124239;0.0196685541556273;0.0997275024512475;0.0688075304623843;0.254987195156479;0.0335871746024318;0.0782480476348002;0.69086747107426
"greatest";0.177592125935092;0.821627717006172;0.0531654991983475;0.212091513648574;0.226874434909578;0.113350097556002;0.107300807577504;0.0536730233243725;0.160056018679961
"happier";0.263386495752109;0.169582646430394;0.112004121256591;-0.291405924486414;0.642200211002752;-0.0065829681702352;0.334546083395747;0.0994374495779344;0.0293893337484478
"happy";0.519312369583902;-0.0922887462749775;0.0136933926129714;0.318028536870603;0.359727587568438;0.0988170226096536;-0.169130436598551;-0.428219029628712;0.199731185612639
"harmless";0.20926666411127;0.166589572383841;0.247954149147943;0.15067642897083;-0.125727006480823;0.471345056479798;0.21594071771042;0.349419794238093;-0.0616149886139743
"heavenly";0.14258664459925;0.0986569008927879;0.18266745711225;0.0182022321917873;0.671720928806497;0.144574071535642;0.130249230721811;0.0568822176683194;0.0705714990883934
"interesting";0.00698337723942607;-0.00246524786501948;0.623041611567361;0.0337737984947441;0.0638043577838076;0.127719954401766;0.146422073622445;-0.009697461860652;-0.0102435858179679
"loose";0.100012176418933;0.0623815670167175;0.504213795775166;0.137806125616615;0.167882729248304;-0.154122812683247;0.0377409083429822;0.512948856087665;0.337959362644295
"mighty";0.217029309830002;0.454281009654931;0.501709788381773;0.203904865379264;0.0985040574174889;0.146655131738447;0.0998971383239548;0.27198914494528;0.126625510519266
"natural";0.612145447354054;0.116961690376892;0.0528290971346134;0.0270273771728033;0.302465810607445;0.0168086415144649;0.136682215516527;0.125806846468329;0.243392276085419
"peaceful";0.152542174100265;0.289015997218026;0.128242225100646;0.249602441796232;0.635397971142293;-0.037542640671575;-0.108612212306435;0.112080186018571;0.000229604052742551
"pleasant";0.806421153916687;-0.0232155589589589;0.139992714351331;0.254468787610871;0.155531931131915;0.0248321374423765;0.202703201917573;0.0512896040198982;0.0684471238597858
"powerful";0.432029614898162;0.225490017335088;0.248058307792992;0.00735698621520514;0.037202713836909;0.34989968328504;0.216434108825676;0.0506026123198284;0.195991902025675
"safe";0.00246956506955054;0.179881126957773;0.187341194784096;0.123323508637234;0.114403008857898;0.0402994945599403;0.742677343646089;0.0429592964797703;-0.0383547677013209
"selfish";0.103486330862174;0.0809893421815152;0.0897819292855891;-0.0451901594100483;0.0983665259517622;0.882722832731961;-0.106257289688761;-0.0991045224846426;0.10420335222816
"weak";0.144812359721206;0.119743616292752;0.678545628610028;0.0993941926740649;0.106712646538335;0.121832717061633;0.225112641393191;0.040180492665989;-0.158282376019686
"superior";0.505244998307979;0.319589170435838;0.322766155021735;0.485528567664752;0.178245849759794;0.101582184093213;0.147323657628316;-0.0241754806203103;-0.0966978208003706
"rich";0.729197331550351;0.340220159791262;-0.0446832170945066;0.239159706240207;0.160218719474578;0.176515840033617;-0.043683088914503;0.208552436249362;0.0221976994106674
"strong";0.32507724986958;-0.0649865740627084;0.149728164315872;0.143256151388867;0.253203850496975;-0.11700318364793;0.627844081649082;0.114911748669844;0.460009362414293
