"MR2";"MR1";"MR3"
"accustomed";0.301551425831509;0.61777172725698;0.254946894550607
"afraid";0.472188158624846;0.529857088576871;0.472974464570847
"beautiful";0.592583965401992;0.480956019064027;0.310826309949363
"best";0.26460489478587;0.595130897304845;0.290822678133246
"calm";0.220400793129835;0.413525603883244;0.477650016703858
"careful";0.55557686737454;0.334529719629429;0.0777151240863064
"cheerful";0.614770674820431;0.445136261313723;0.425866769441372
"comfortable";0.362618313479347;0.510341039102348;0.358226659137136
"cruel";0.20928323520866;0.653269097519817;0.247007846974544
"curious";0.378619024964354;0.513229213002635;0.461533253552888
"delicate";0.512123502941179;0.653148269942077;0.132726070183353
"delighted";0.746093731461388;0.25113545813484;0.297902049001825
"delightful";0.324073368401721;0.445136280004412;0.248568463785698
"different";0.374092862500881;0.52968469698272;0.440051061185224
"extraordinary";0.514264803527755;0.505876533286415;0.524768428467398
"extreme";0.400063636517886;0.530119151475708;0.377831576799904
"fair";0.526116316110747;0.44114395327275;0.418426784014054
"faithful";0.14586080871828;0.656408364820834;0.252358580921388
"familiar";0.170966900093173;0.605108577464784;0.386842146718996
"famous";0.495661767857028;0.344930119915765;0.0841782590108267
"free";0.403286861100998;0.473608860766027;0.512008797712332
"friendly";0.497157342409136;0.43722832952816;0.169563285452886
"generous";0.35110811409849;0.658727273507756;0.189126642179692
"gentle";0.449925471629838;0.588751038370964;0.352986379696414
"graceful";0.250078023259142;0.551515230942113;0.216347011284271
"greatest";0.374874297431389;0.543609141124279;0.386446940307227
"happier";0.684740204263022;0.350689676613768;0.292128002907968
"happy";0.584369052271135;0.435484082784664;0.368670583489503
"harmless";0.132724825546003;0.312015062588562;0.683814845028034
"honest";0.456487918485865;0.500085042393444;0.398129008094705
"humble";0.436360035440056;0.485492757324671;0.406881579262197
"independent";0.0891504746130791;0.214887959196582;0.729621393737318
"individual";0.434961809462501;0.39767899202493;0.207910357744896
"interesting";0.221131555045761;0.399716735537335;0.488521268498563
"loose";0.255293645819129;0.302952531935312;0.298293077414879
"married";0.531284968092884;0.416599892674328;0.330979555935637
"mighty";0.272339294546204;0.363731302564817;0.56437622905269
"minded";0.0924377628328607;0.626468219906958;0.384115180949327
"moral";0.347418859524521;0.455082528557725;0.548566704917369
"mysterious";0.517462817261596;0.583472224069199;0.153006091420253
"natural";0.416483733533758;0.531491678727267;0.385359602806273
"neat";0.694173588887115;0.185174798621711;0.182099804392333
"pleasant";0.589763853861937;0.475936632525985;0.263836173909368
"polite";0.531044429414057;0.156361089640875;0.0366340209779672
"popular";0.362953288592323;0.235152778786372;0.449092861263516
"professional";0.573987649666916;0.428386279054422;0.162965747483841
"proud";0.471925538501949;0.546733828774492;0.274079562727201
"quiet";0.615627124319593;0.428582745692471;0.365605881415663
"reasonable";0.592757401448726;0.0169820986603911;0.438490710648413
"rich";0.587070090956255;0.330569974220188;0.384699977903111
"sacred";0.296793782573209;0.52427930303258;0.247762333056346
"safe";0.555338840480374;0.456485321591654;0.23836933944144
"selfish";0.209883987588904;0.598912231150027;0.0107938837891718
"smart";0.165458043470701;0.37893179112746;0.533354934901454
"social";0.228185938709507;0.138175671802453;0.61051456471007
"strong";0.698000684690357;0.230547707100471;0.274291817240461
"superior";0.441705179313446;0.159187932904934;0.517148046161197
"surprising";0.703821996528977;0.142685686132612;0.218231046852157
"thoughtful";0.520756859248367;0.433035062138105;0.443096403914431
"top";0.351474932470193;0.0334439212885239;0.455164092471974
"weak";0.0425330558415766;0.763486695762874;0.436159368144617
"welcome";0.804388683678721;0.0896867529327912;0.286183109406225
"wise";0.200905573563071;0.279970540534454;0.546002595784082
"worth";0.638955006215551;0.452702811488707;0.321281879458882
