"MR1";"MR2"
"accustomed";-0.315964138018327;0.150567532191812
"afraid";0.0426989998375375;0.620195087552247
"best";0.111556025049004;0.223479548881154
"capable";0.333999060183871;0.490597295452044
"curious";-0.242641010655958;0.752069563030156
"delighted";0.752006076563376;-0.0850627417252438
"determined";0.85285176664134;-0.0774047942537309
"direct";-0.22530920847323;0.673517523483323
"familiar";0.214888557866196;0.0846990488116935
"famous";0.688618533475416;0.031765452693956
"free";0.631158787103004;0.148293283030969
"friendly";0.430790561736295;0.300013439477826
"gentle";0.123915659160202;0.236998080516243
"greatest";0.718338731055374;-0.078130704201487
"holy";0.0239355714700317;0.129863544396186
"honest";-0.145871077230253;0.401907160911077
"passionate";-0.270271817243465;0.526645362208075
"pleasant";0.81874177449806;-0.0844584227589121
"quiet";0.267195785430968;0.283086236814246
"reasonable";0.67197793160044;0.199088779022832
"rich";0.575676871980869;0.151869868517962
"sacred";-0.315964138018327;0.150567532191812
"sincere";0.430790561736295;0.300013439477827
"strong";-0.0942324322040716;0.102675006299683
"wise";0.696589770018082;-0.12807530653892
"worth";-0.317658406953151;0.646213024348462
"modest";0.220096055649426;0.347414559709101
"welcome";0.578711239704611;-0.19811918002262
