"MR1";"MR3";"MR6";"MR7";"MR2";"MR8";"MR4";"MR5"
"afraid";0.607006111111403;0.384220710897848;0.0909437332973864;0.446020126404406;0.188252953699131;0.378660306569331;0.230938459673875;0.02352969623307
"beautiful";0.15016307699242;0.175450775949279;0.117475318114977;0.0333927100348355;0.764606471904699;0.0745066274360091;0.295224744746984;0.218164632478075
"best";0.453936386701626;0.620018421552083;0.267581276117284;0.121641946492108;0.0814353587103289;-0.0145622825890591;0.0511357951583921;0.30614102479357
"capable";0.42699352100711;0.159859125780361;0.374504676793374;0.222199790115655;0.171918644401436;0.559003739737642;0.278129762261059;0.110990521437824
"cheerful";0.0658129780107979;0.326891047847635;0.196815963089381;0.508251733403421;0.295935357336845;0.185381572784107;0.358927763885451;0.216151265347867
"clever";0.290134346694568;0.435505128572022;0.464480181154489;0.30074372578861;0.162782607214214;0.196673566450371;0.302316715391551;-0.0325771617728398
"comfortable";0.496089646922191;0.269345602481709;0.314321793556813;0.421238093409918;0.249067013990411;0.216176878864934;0.198817214777356;0.130439575257633
"delighted";0.0909862529199019;0.503587846616242;0.267739349691549;0.53912178533492;0.0651774542941809;0.149889344633886;0.0594398620674155;0.0259104587494128
"delightful";0.444372768308585;0.204004741890377;0.498404820089109;0.141311063823246;0.0448746844575037;0.39179771394172;0.273005317109982;0.295346479159301
"determined";0.470912693977988;0.332499668250002;0.390048862544907;0.147377100781804;0.222950720549164;0.272440364443733;0.176809600193236;0.214406831396044
"different";0.50255595195346;0.09109512734666;0.530790995419386;0.498057008244063;0.16271033376176;0.0882973492385775;0.192494700400706;0.0857781729129807
"fair";0.432463238440745;0.119211983826245;0.259017901092566;0.378374595407058;0.546661107884143;0.123476559426191;-0.127976219353975;-0.112862012737481
"free";0.0361962774218332;0.167981127138353;0.121617227940313;0.0815165148774439;0.754018868066919;0.241192292831386;0.0434577236025054;0.0966189433828137
"friendly";0.367132279498198;0.245927948301017;0.168650989601268;0.318070525774181;0.110267828123476;0.564690766819823;0.0675242509185461;0.173402687506218
"gentle";0.413854923775251;0.462962009516012;0.35683173787465;0.191809843110627;0.281916175421576;0.419311444785401;0.0711844973136079;0.00730943167511138
"genuine";0.731982854169601;0.237243257488443;0.120126795761989;0.104439977139156;0.137442661160396;0.0625731937392637;0.102673687553242;0.0040977385092347
"greatest";0.563755226319797;0.386444767422831;0.225808241720526;0.30521636361044;0.241748549644428;0.224145646679419;0.0934421545457381;0.205024139734792
"happier";0.385331523035105;0.40561951846364;0.445691929003118;0.32836135546338;0.109380215493597;0.206117187371793;0.0565269702524999;0.0575506210046786
"happy";0.0658087899678172;0.223668360309327;0.193207998682862;0.138438764328971;0.4552211082639;0.688022562043929;-0.109222033574535;0.0729702746136572
"honest";0.290129166408723;0.387381537533483;0.18328278529182;0.0905361153580987;0.183205229022179;0.460770709694777;0.302724919427511;0.383458452656921
"independent";0.229263110888304;0.101353616348657;0.243056995002863;0.251321646277864;0.414434371979196;0.17801638285839;0.104373459720413;0.674366589795484
"interesting";0.390961109403742;0.103672781400145;0.49179743026129;0.488829731549884;0.339585876260303;0.159511505853341;0.179574129819942;-0.104525379134792
"modest";0.527118584844406;0.465187300857635;0.335373987631014;0.261688692327643;0.0741967910226972;0.0820746125654236;0.258692664836973;0.0590664753975008
"moral";0.644139364670317;0.222945037542676;0.128904321070207;0.230779713598666;-0.273110716494704;0.114950443105331;-0.208424969932954;0.239403470159264
"natural";0.551226776925504;0.388090612939125;0.516606383800726;0.139139120923222;0.29217003977321;0.0815213445823605;0.126856857129955;0.20936183319736
"pleasant";0.588840379587682;0.410339080215544;0.166105842020915;0.358683864499571;0.0572655542347054;0.172934892229042;0.327905502561485;0.11039454928125
"pleasing";0.199945747047681;0.103290870259531;0.097651677341017;0.540867104393185;0.0122118547159285;0.0861776238532381;0.0702533614413861;0.13009737698037
"quiet";0.492238608500414;0.42055058887958;0.428091558473517;0.218350245365046;0.336297643945313;0.251386082271938;0.170726401464257;-0.0394467887109212
"reasonable";0.663673196103465;0.147172995422555;0.380466844318921;-0.0192340088341574;0.152585265088174;0.271952648608501;0.224456852592359;0.115022084961991
"rich";0.289374044542917;0.608778538913926;0.0810428349806977;0.0876422967486049;0.229146314673134;0.395458822230382;0.159665233517346;-0.183459185816749
"safe";0.587699622444642;-0.034721374241541;0.210824066372277;0.381124561280556;0.206677543099259;0.205200949732281;0.187123556928052;0.157006164463449
"selfish";0.210350936573422;0.0968814825930302;0.634333816640094;0.264926569436491;0.154255918672697;0.188866415087354;0.130800378090597;0.229180640929018
"strong";0.586753270708387;0.110122892644008;0.158308724623897;0.352477289103909;0.385029058245757;0.382384366666378;0.166520738403467;-0.000346717437119479
"superior";0.170126612093561;0.232698292382747;0.220960059487516;0.189601908688175;0.128963492455104;0.0288612466091743;0.716531752574583;0.0900582048852061
"unpleasant";0.16362633054485;0.600747751816036;-0.0711043200983477;0.171260558156527;0.314040186412814;0.2298236558511;0.251837574488021;0.268575220939323
"welcome";0.393125073817688;0.136495053834219;0.228747537593818;0.434353396341495;0.320197846300958;0.196817672866983;0.403941057409979;-0.0506528236141187
"worth";0.226529488240553;0.543799022571018;0.503377413963522;0.158103252324782;0.240170785209858;0.312719489114522;0.156799161701604;0.0410891662547999
