"MR2";"MR1";"MR3";"MR4"
"accustomed";0.305459224153259;0.600981798217963;0.21826645164575;0.218806137311145
"afraid";0.440725450909333;0.448361654730464;0.411020808018301;0.40837983260221
"beautiful";0.578656439234684;0.430329123270683;0.267268993141151;0.297470134832849
"best";0.205157926590875;0.463733151795649;0.209010084600255;0.510969011070884
"calm";0.154517499400595;0.282141484071133;0.406066949156518;0.503091702691185
"careful";0.530005973833789;0.263672358327038;0.0379528978007398;0.275347982775963
"cheerful";0.557135912282873;0.307127375331745;0.346606890694879;0.529084498502749
"comfortable";0.338321282258657;0.442213261311282;0.303551778357384;0.345906755925835
"cruel";0.181589492450049;0.572441435364648;0.185439221193074;0.374694238929184
"curious";0.360963359342878;0.46049235048673;0.412512047015039;0.326274273133247
"delicate";0.498717933593135;0.592888931347283;0.0829798915948507;0.315278557243115
"delighted";0.758883791353732;0.253008701152183;0.286967372197036;0.123628003687337
"delightful";0.227650917136974;0.246760014376227;0.137928597877748;0.66147003411418
"different";0.361234475434792;0.485383802532799;0.394338390917388;0.304219322292638
"extraordinary";0.517795362036854;0.4947343544489;0.493584602274004;0.23893543109934
"extreme";0.42528638447346;0.562111399833064;0.364425760866638;0.109937167306055
"fair";0.482459427413871;0.335677062038259;0.3531382070749;0.441947703867292
"faithful";0.155907572699875;0.654513461012788;0.223032516798169;0.179798542314303
"familiar";0.184154847029538;0.618000901691556;0.363309139081098;0.162282993056506
"famous";0.50533995451674;0.341653118645236;0.0684657351898249;0.109432953737006
"free";0.407372921365133;0.467920910194891;0.48300643889306;0.21428003847623
"friendly";0.502235711302958;0.424025269263643;0.145778497701557;0.166342801988453
"generous";0.336766473939945;0.600401132581729;0.141170875455674;0.311762503147203
"gentle";0.409433856552066;0.48674363357654;0.283593228361928;0.44845062391562
"graceful";0.221560092072719;0.473629148701137;0.16168953139557;0.344886029713993
"greatest";0.383665991209437;0.542167321281643;0.360741141067269;0.190942330158329
"happier";0.658479448173966;0.279768212988044;0.247038379470133;0.323703904939338
"happy";0.577465597066923;0.402757553207965;0.33241303814826;0.256138502605825
"harmless";0.125779341943898;0.297384197742294;0.654748648761777;0.222104318487765
"honest";0.480737600044757;0.527183443338901;0.384829859368226;0.118652195921488
"humble";0.405758142781501;0.406972309507779;0.348590467430551;0.379836679811227
"independent";0.0922135388796841;0.226097291603859;0.715657989969824;0.144845015700231
"individual";0.414492279057993;0.338104750961014;0.165859000169197;0.278294210178608
"interesting";0.19623294530202;0.340202593926899;0.440276300445303;0.319938844954866
"loose";0.182558556840178;0.152239335232047;0.223301865261376;0.499564609450427
"married";0.515767182138253;0.368721924846907;0.289112220204629;0.282391284271935
"mighty";0.258411020741353;0.329039184003027;0.527626622137504;0.266695998803382
"minded";0.111771792748469;0.656233282531487;0.366584103182142;0.124013646670298
"moral";0.348735166321275;0.445469544097374;0.518004911317657;0.223596259437708
"mysterious";0.454299189787219;0.429530155295659;0.0566728082355173;0.555885291737262
"natural";0.38832467410307;0.455013172876974;0.328055685043428;0.376170310136331
"neat";0.676293592866777;0.138508801263777;0.154287248770532;0.216755253217006
"pleasant";0.58753584622822;0.448306756473313;0.231705287320303;0.230608147737847
"polite";0.552850020088048;0.177752519952686;0.0387091202276792;0.00307439702342393
"popular";0.371171014715341;0.246168523656025;0.436935389088357;0.11492968367336
"professional";0.556600698313798;0.370538484392162;0.121280049560224;0.278142468503582
"proud";0.417272079713467;0.41457841564553;0.194086549598647;0.504193400949382
"quiet";0.553698435420911;0.279249907714875;0.283015915424642;0.543047279551336
"reasonable";0.621652443109781;0.0578920809089988;0.454478420918969;-0.00850221214222955
"rich";0.563931373831664;0.271338018315859;0.342057578429998;0.30534083842701
"sacred";0.319577185216954;0.551332771599401;0.231247761979057;0.0959924747914856
"safe";0.531933682976234;0.38723823091568;0.188265885865793;0.325740157339936
"selfish";0.209906593127518;0.571045266363698;-0.0197580544004253;0.187721079592247
"smart";0.0769935609251372;0.214995492930227;0.462561139265405;0.579893951528845
"social";0.233713282110412;0.152850313512788;0.601416211113757;0.109036356274444
"strong";0.668362323785018;0.15689811653777;0.232865476913462;0.305700730229637
"superior";0.447250530273836;0.166311166692866;0.506024878827459;0.124081101417449
"surprising";0.699869680860486;0.122531463590869;0.199422365906367;0.150705946321446
"thoughtful";0.480820358427304;0.336792970308786;0.381945414953427;0.42148354819949
"top";0.308636051469598;-0.052600822336799;0.41761380853166;0.309710008117869
"weak";0.0594274787807519;0.792801925203071;0.409722300256864;0.166809901313194
"welcome";0.7888943434687;0.0529463506872753;0.263529909828168;0.199640855660455
"wise";0.18684356589195;0.249050242499776;0.511503716265331;0.237973969989601
"worth";0.62872038671795;0.410916193721502;0.283103638641432;0.274185982216491
