"MR1";"MR2";"MR3"
"accustomed";0.455254450303554;0.49525765966545;0.318991326612015
"afraid";0.727383196132096;0.279387720658894;0.372215018941019
"beautiful";0.536963701400861;0.438251685091732;0.398294660453514
"best";0.708273258821635;0.180812773973123;0.237466465577101
"calm";0.32465801342531;0.696537635424316;0.0413300224951099
"careful";0.476676200882042;-0.032059162274156;0.518644236673114
"cheerful";0.607070405300819;0.5877180934423;0.206287628990938
"clean";0.55743585084637;0.509421043385253;0.112074523606897
"clever";0.388834593498419;0.202243989409031;0.304285964099709
"comfortable";0.620883315455708;0.304342504391277;0.331113010623899
"cruel";0.594502408190944;0.407054898466066;0.309684214166003
"curious";0.159004667620162;0.0753110442908889;0.719045436452273
"delicate";0.634765545663114;0.440297869917137;0.194915087239451
"delicious";0.224261187838748;0.323909914541225;0.521088622602963
"delighted";0.599868580034245;0.331286402591147;0.241925779013137
"delightful";0.549172266249523;0.220375739382158;0.501783895779964
"different";0.523062848449451;0.522664858547543;0.325805027085933
"expensive";0.473837160890333;0.509186638848908;0.339916186159779
"extraordinary";0.472001958476725;0.648169580075044;0.259963515063711
"extreme";-0.000463810098294496;0.575636187157618;0.549841517827397
"fair";0.493160181186729;0.518461950666662;0.41377127028932
"faithful";0.630987819991882;0.535473783418297;0.0593895941016325
"familiar";0.152795506422201;0.683383451936848;0.169040707067403
"free";0.583466079518199;0.51780185358523;0.248070515750588
"friendly";0.181818319455628;0.673781244410277;0.188196295928646
"gentle";0.523454205092007;0.609605965339468;0.263628178264193
"graceful";0.263707438755483;0.509033902526174;0.324821501506281
"greatest";0.753485309476594;0.101531998795756;0.358358788679873
"happier";0.710050858427861;0.493052557298819;-0.135631401042387
"happy";0.234830204953658;0.539708316650392;0.531846669638613
"honest";0.558409133173466;0.527132642595743;0.331389111416505
"humble";0.38886330161787;0.741725076957045;0.213528869104045
"interesting";0.319451859209201;0.139592291415087;0.589617400755387
"loose";0.0737782912996449;0.427046495726369;0.430655192223229
"married";0.608764300439416;0.460906776144415;0.399162513717195
"moral";0.286600320608863;0.529700781017156;0.398790094200179
"mysterious";0.550251677979963;0.306344851700336;0.383880574628624
"natural";0.545965665811825;0.551395933162481;0.388350537029319
"original";0.48021572568604;0.461481781713425;0.347959888363279
"peaceful";0.348684534882829;0.625425916064964;0.0122289742429586
"pleasant";0.693450021755813;0.336562180088394;0.253979982975298
"popular";0.136539172281381;0.254547576409427;0.564005259883795
"powerful";0.60145522944104;0.204552840874667;0.419268028073291
"professional";0.19045752558348;0.485181603154824;0.254404989093561
"proud";0.605943735889621;0.336053537418796;0.44606404189489
"quiet";0.469709803168248;0.521932573176152;0.405901307699909
"rich";0.495023749346262;0.479705614993142;0.2055308121722
"safe";0.210469951292999;0.329329870363036;0.413103292626864
"selfish";0.466506419632434;0.299378024462528;0.160268597456082
"smart";0.313351499886326;0.5471836988306;0.352776148130521
"special";0.423518227073483;0.361842936526855;0.442036143993296
"strong";0.487511430983306;0.581969675244384;0.250210706204843
"superior";0.596127294766458;0.160313959526254;0.356239627373904
"uncertain";0.096739671007561;0.513627388300071;0.323266337139838
"weak";0.49711056272522;0.473093115254955;0.460011241881978
"welcome";0.592161973464558;0.124795491133407;-0.013495774818083
"worth";0.324613828539674;0.520766535358543;0.434916590906634
"top";0.383997208249234;0.408563089891179;0.192743876452942
