"MR1";"MR2";"MR3"
"accustomed";0.185674730882833;0.673109542412036;-0.000810148798485515
"afraid";0.744408247345469;-0.0879744161127705;0.0269329404689844
"aggressive";-0.0259798059460754;0.368986759265542;-0.0794880653197555
"appropriate";-0.171494909528682;0.0333994520842802;0.543317773711325
"beautiful";0.558813953155416;0.100167697400526;-0.0296274706385168
"best";0.360710314131372;0.145497329361646;0.0151998110007852
"brave";-0.187551834195105;0.254769826211088;0.0734267902182148
"cheerful";0.496514369348432;0.210444350813738;-0.0200069208997072
"clean";-0.073108615751904;0.222382147969685;0.505109965832454
"confident";0.0812885364960656;0.186939577100551;0.262629926878587
"conventional";-0.255454517758674;0.452270504782235;0.374272748699265
"cruel";0.491268600797717;0.0102990826754665;-0.0043280158406883
"curious";0.456356553879212;0.455082394401727;0.0531640662399881
"dangerous";0.705530555881976;-0.075831239280287;-0.00395731786566051
"delicate";0.505229453274446;0.0476825434046978;0.296441562190454
"delicious";0.184404833971639;-0.0712412716656156;0.198365608162693
"different";0.205192259853288;0.0888558712768371;-0.123941150505378
"extraordinary";0.415155026673061;0.0231868918617495;0.0377679653441945
"extreme";0.643246155900855;0.310269449703079;0.0530535122630802
"fair";0.283826598634699;0.311425115772448;0.14868262445549
"faithful";0.0786800536900906;-0.18368002758629;0.689098742562055
"familiar";0.401990024105733;0.10253502281901;0.0680436950445074
"free";0.0959894301551504;0.207131759725397;0.20627774019382
"friendly";0.372779818942284;0.178997737944024;0.167165645912986
"generous";0.604397585001448;0.471749482750736;-0.208618230776827
"gentle";0.362409692358963;0.653919535037309;-0.165766652318333
"genuine";-0.058916597682016;0.266777138616672;0.569457727577549
"graceful";-0.0724137649174046;0.0158116965988047;0.528227789380206
"happy";0.160147646610079;0.67979727253246;0.0323176647707119
"honest";0.341183374012651;-0.290205757312243;0.187603600570437
"humble";0.000517544371721815;0.470958118542629;0.49561229671684
"liberal";0.440774999690141;0.181939970654921;0.12310354000078
"loose";0.468499001903024;-0.26718736312642;0.226213273495581
"mighty";0.544421095408556;-0.188202963588239;0.0197121501376118
"modest";-0.00836414205554983;0.725915925486207;0.355694372001438
"moral";0.354596944529716;0.315444523566884;-0.100373934909131
"mysterious";0.266735286446493;0.267254422745322;0.223947007134596
"natural";0.101882074694664;0.670528419231122;-0.00653277448979174
"neat";0.024856802710756;-0.138169943787632;0.646180428488929
"official";0.102859082131506;0.517789731309387;-0.161948840347651
"original";0.177897740966119;0.065280960609574;0.178695027266246
"passionate";0.58513283572105;0.043928472337466;-0.201188611440092
"peaceful";0.32740910458203;-0.0219836029626483;0.166614293158176
"pleasant";0.371724674766207;0.269829638487257;0.142314560781291
"polite";0.335689221001916;0.225030437780517;0.20397353373875
"popular";0.038497094025623;0.263024358711033;0.270231355345166
"powerful";0.498041060512848;0.284936268785496;-0.106805103124819
"proud";0.064226249528202;0.663051015272712;0.041583317217159
"quiet";0.481655197282585;0.341173678548264;-0.0444087268175955
"reasonable";0.249587070790938;0.0540328895229981;0.187549075435506
"respected";0.109314799643175;-0.0663595315110866;0.253955284940167
"responsible";0.0878404300197646;0.0345737433102644;0.18775913651882
"rich";0.102277542893989;0.353358435816556;0.385217940924951
"sacred";0.353507045627237;0.010820540690907;0.122263145417451
"safe";0.573441417790264;-0.0435365958527944;0.218268713290866
"smart";0.342690578976997;0.318876231618898;0.010833981981339
"social";0.0276723499349302;-0.00985263653101463;0.667236393885499
"special";0.219841519588268;-0.077280141282956;0.13066639688741
"strong";0.59652164617145;-0.0081455660050213;-0.056381479505469
"sympathetic";0.774015611250515;-0.0367604704811748;-0.0135592019485531
"weak";-0.0158990523150193;0.177897748508584;0.0199513877683378
"wise";0.192941580780675;0.691716487737397;0.205982142731139
"worth";0.585982127505908;0.284611625055869;-0.100650320674969
"thoughtful";-0.0580794272276212;-0.171446656078449;0.637007316532847
"uncertain";0.432012123236807;0.213437807965887;-0.034513362344851
"welcome";0.285921226650339;0.113587389944431;0.381586404198674
